episode,adversary_0,adversary_1,adversary_2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,20.0,20.0,20.0
4,0.0,0.0,0.0
5,20.0,20.0,20.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,30.0,30.0,30.0
10,0.0,0.0,0.0
11,50.0,50.0,50.0
12,0.0,0.0,0.0
13,30.0,30.0,30.0
14,0.0,0.0,0.0
15,20.0,20.0,20.0
16,30.0,30.0,30.0
17,10.0,10.0,10.0
18,20.0,20.0,20.0
19,10.0,10.0,10.0
20,40.0,40.0,40.0
21,30.0,30.0,30.0
22,10.0,10.0,10.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,10.0,10.0,10.0
26,0.0,0.0,0.0
27,70.0,70.0,70.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,60.0,60.0,60.0
31,70.0,70.0,70.0
32,70.0,70.0,70.0
33,10.0,10.0,10.0
34,40.0,40.0,40.0
35,0.0,0.0,0.0
36,20.0,20.0,20.0
37,30.0,30.0,30.0
38,20.0,20.0,20.0
39,30.0,30.0,30.0
40,50.0,50.0,50.0
41,0.0,0.0,0.0
42,50.0,50.0,50.0
43,20.0,20.0,20.0
44,0.0,0.0,0.0
45,70.0,70.0,70.0
46,60.0,60.0,60.0
47,30.0,30.0,30.0
48,0.0,0.0,0.0
49,10.0,10.0,10.0
50,140.0,140.0,140.0
51,30.0,30.0,30.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,20.0,20.0,20.0
57,0.0,0.0,0.0
58,60.0,60.0,60.0
59,0.0,0.0,0.0
60,50.0,50.0,50.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,60.0,60.0,60.0
65,60.0,60.0,60.0
66,30.0,30.0,30.0
67,0.0,0.0,0.0
68,30.0,30.0,30.0
69,20.0,20.0,20.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,30.0,30.0,30.0
73,30.0,30.0,30.0
74,40.0,40.0,40.0
75,0.0,0.0,0.0
76,30.0,30.0,30.0
77,30.0,30.0,30.0
78,50.0,50.0,50.0
79,10.0,10.0,10.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,20.0,20.0,20.0
83,0.0,0.0,0.0
84,60.0,60.0,60.0
85,40.0,40.0,40.0
86,30.0,30.0,30.0
87,30.0,30.0,30.0
88,0.0,0.0,0.0
89,40.0,40.0,40.0
90,0.0,0.0,0.0
91,30.0,30.0,30.0
92,0.0,0.0,0.0
93,10.0,10.0,10.0
94,0.0,0.0,0.0
95,30.0,30.0,30.0
96,0.0,0.0,0.0
97,30.0,30.0,30.0
98,20.0,20.0,20.0
99,20.0,20.0,20.0
100,0.0,0.0,0.0
101,50.0,50.0,50.0
102,30.0,30.0,30.0
103,60.0,60.0,60.0
104,60.0,60.0,60.0
105,30.0,30.0,30.0
106,30.0,30.0,30.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,30.0,30.0,30.0
111,10.0,10.0,10.0
112,60.0,60.0,60.0
113,60.0,60.0,60.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,70.0,70.0,70.0
119,40.0,40.0,40.0
120,50.0,50.0,50.0
121,0.0,0.0,0.0
122,100.0,100.0,100.0
123,40.0,40.0,40.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,160.0,160.0,160.0
128,20.0,20.0,20.0
129,0.0,0.0,0.0
130,10.0,10.0,10.0
131,130.0,130.0,130.0
132,0.0,0.0,0.0
133,30.0,30.0,30.0
134,40.0,40.0,40.0
135,0.0,0.0,0.0
136,30.0,30.0,30.0
137,10.0,10.0,10.0
138,0.0,0.0,0.0
139,30.0,30.0,30.0
140,30.0,30.0,30.0
141,20.0,20.0,20.0
142,30.0,30.0,30.0
143,30.0,30.0,30.0
144,10.0,10.0,10.0
145,0.0,0.0,0.0
146,10.0,10.0,10.0
147,0.0,0.0,0.0
148,120.0,120.0,120.0
149,0.0,0.0,0.0
150,40.0,40.0,40.0
151,100.0,100.0,100.0
152,30.0,30.0,30.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,30.0,30.0,30.0
156,0.0,0.0,0.0
157,20.0,20.0,20.0
158,0.0,0.0,0.0
159,30.0,30.0,30.0
160,20.0,20.0,20.0
161,40.0,40.0,40.0
162,20.0,20.0,20.0
163,0.0,0.0,0.0
164,20.0,20.0,20.0
165,20.0,20.0,20.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,60.0,60.0,60.0
169,30.0,30.0,30.0
170,80.0,80.0,80.0
171,30.0,30.0,30.0
172,0.0,0.0,0.0
173,30.0,30.0,30.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,30.0,30.0,30.0
177,30.0,30.0,30.0
178,60.0,60.0,60.0
179,30.0,30.0,30.0
180,40.0,40.0,40.0
181,40.0,40.0,40.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,20.0,20.0,20.0
186,60.0,60.0,60.0
187,20.0,20.0,20.0
188,20.0,20.0,20.0
189,30.0,30.0,30.0
190,0.0,0.0,0.0
191,60.0,60.0,60.0
192,0.0,0.0,0.0
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,0.0,0.0,0.0
197,30.0,30.0,30.0
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,40.0,40.0,40.0
205,20.0,20.0,20.0
206,0.0,0.0,0.0
