episode,adversary_0,adversary_1,adversary_2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,10.0,10.0,10.0
4,0.0,0.0,0.0
5,50.0,50.0,50.0
6,0.0,0.0,0.0
7,60.0,60.0,60.0
8,30.0,30.0,30.0
9,30.0,30.0,30.0
10,30.0,30.0,30.0
11,0.0,0.0,0.0
12,30.0,30.0,30.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,50.0,50.0,50.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,20.0,20.0,20.0
23,40.0,40.0,40.0
24,0.0,0.0,0.0
25,30.0,30.0,30.0
26,30.0,30.0,30.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,10.0,10.0,10.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,30.0,30.0,30.0
40,20.0,20.0,20.0
41,0.0,0.0,0.0
42,40.0,40.0,40.0
43,20.0,20.0,20.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,30.0,30.0,30.0
51,0.0,0.0,0.0
52,20.0,20.0,20.0
53,10.0,10.0,10.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,20.0,20.0,20.0
57,20.0,20.0,20.0
58,30.0,30.0,30.0
59,0.0,0.0,0.0
60,50.0,50.0,50.0
61,0.0,0.0,0.0
62,30.0,30.0,30.0
63,10.0,10.0,10.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,60.0,60.0,60.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,30.0,30.0,30.0
81,20.0,20.0,20.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,30.0,30.0,30.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,50.0,50.0,50.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,20.0,20.0,20.0
110,0.0,0.0,0.0
111,40.0,40.0,40.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,30.0,30.0,30.0
118,30.0,30.0,30.0
119,30.0,30.0,30.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,10.0,10.0,10.0
123,70.0,70.0,70.0
124,0.0,0.0,0.0
125,60.0,60.0,60.0
126,40.0,40.0,40.0
127,0.0,0.0,0.0
128,30.0,30.0,30.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,30.0,30.0,30.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,70.0,70.0,70.0
136,40.0,40.0,40.0
137,40.0,40.0,40.0
138,30.0,30.0,30.0
139,40.0,40.0,40.0
140,10.0,10.0,10.0
141,0.0,0.0,0.0
142,20.0,20.0,20.0
143,0.0,0.0,0.0
144,80.0,80.0,80.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,30.0,30.0,30.0
149,20.0,20.0,20.0
150,40.0,40.0,40.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,80.0,80.0,80.0
154,40.0,40.0,40.0
155,0.0,0.0,0.0
156,30.0,30.0,30.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,30.0,30.0,30.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,30.0,30.0,30.0
169,20.0,20.0,20.0
170,0.0,0.0,0.0
171,20.0,20.0,20.0
172,30.0,30.0,30.0
173,30.0,30.0,30.0
174,0.0,0.0,0.0
175,30.0,30.0,30.0
176,30.0,30.0,30.0
177,10.0,10.0,10.0
178,0.0,0.0,0.0
179,30.0,30.0,30.0
180,0.0,0.0,0.0
181,20.0,20.0,20.0
182,20.0,20.0,20.0
183,40.0,40.0,40.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,20.0,20.0,20.0
187,20.0,20.0,20.0
188,30.0,30.0,30.0
189,20.0,20.0,20.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
193,50.0,50.0,50.0
194,0.0,0.0,0.0
195,30.0,30.0,30.0
196,0.0,0.0,0.0
197,20.0,20.0,20.0
198,0.0,0.0,0.0
199,30.0,30.0,30.0
200,0.0,0.0,0.0
201,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,30.0,30.0,30.0
206,30.0,30.0,30.0
