episode,adversary_0,adversary_1,adversary_2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,30.0,30.0,30.0
4,30.0,30.0,30.0
5,40.0,40.0,40.0
6,30.0,30.0,30.0
7,0.0,0.0,0.0
8,30.0,30.0,30.0
9,30.0,30.0,30.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,80.0,80.0,80.0
13,50.0,50.0,50.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,40.0,40.0,40.0
23,70.0,70.0,70.0
24,0.0,0.0,0.0
25,30.0,30.0,30.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,90.0,90.0,90.0
33,0.0,0.0,0.0
34,40.0,40.0,40.0
35,0.0,0.0,0.0
36,30.0,30.0,30.0
37,20.0,20.0,20.0
38,0.0,0.0,0.0
39,30.0,30.0,30.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,20.0,20.0,20.0
43,90.0,90.0,90.0
44,50.0,50.0,50.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,20.0,20.0,20.0
56,10.0,10.0,10.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,60.0,60.0,60.0
61,0.0,0.0,0.0
62,30.0,30.0,30.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,30.0,30.0,30.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,20.0,20.0,20.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,30.0,30.0,30.0
77,30.0,30.0,30.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,30.0,30.0,30.0
81,0.0,0.0,0.0
82,30.0,30.0,30.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,30.0,30.0,30.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,30.0,30.0,30.0
93,20.0,20.0,20.0
94,0.0,0.0,0.0
95,80.0,80.0,80.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,30.0,30.0,30.0
100,0.0,0.0,0.0
101,40.0,40.0,40.0
102,30.0,30.0,30.0
103,60.0,60.0,60.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,20.0,20.0,20.0
107,30.0,30.0,30.0
108,30.0,30.0,30.0
109,0.0,0.0,0.0
110,70.0,70.0,70.0
111,20.0,20.0,20.0
112,0.0,0.0,0.0
113,20.0,20.0,20.0
114,20.0,20.0,20.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,70.0,70.0,70.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,10.0,10.0,10.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,60.0,60.0,60.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,30.0,30.0,30.0
130,0.0,0.0,0.0
131,30.0,30.0,30.0
132,0.0,0.0,0.0
133,50.0,50.0,50.0
134,110.0,110.0,110.0
135,50.0,50.0,50.0
136,0.0,0.0,0.0
137,50.0,50.0,50.0
138,70.0,70.0,70.0
139,30.0,30.0,30.0
140,10.0,10.0,10.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,20.0,20.0,20.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,30.0,30.0,30.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,30.0,30.0,30.0
150,120.0,120.0,120.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,40.0,40.0,40.0
154,0.0,0.0,0.0
155,40.0,40.0,40.0
156,30.0,30.0,30.0
157,30.0,30.0,30.0
158,0.0,0.0,0.0
159,30.0,30.0,30.0
160,80.0,80.0,80.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,30.0,30.0,30.0
164,100.0,100.0,100.0
165,40.0,40.0,40.0
166,30.0,30.0,30.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,50.0,50.0,50.0
170,0.0,0.0,0.0
171,30.0,30.0,30.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,40.0,40.0,40.0
175,40.0,40.0,40.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,20.0,20.0,20.0
179,0.0,0.0,0.0
180,20.0,20.0,20.0
181,30.0,30.0,30.0
182,0.0,0.0,0.0
183,60.0,60.0,60.0
184,0.0,0.0,0.0
185,50.0,50.0,50.0
186,60.0,60.0,60.0
187,30.0,30.0,30.0
188,50.0,50.0,50.0
189,30.0,30.0,30.0
190,70.0,70.0,70.0
191,20.0,20.0,20.0
192,80.0,80.0,80.0
193,30.0,30.0,30.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,30.0,30.0,30.0
197,30.0,30.0,30.0
198,30.0,30.0,30.0
199,40.0,40.0,40.0
200,0.0,0.0,0.0
201,20.0,20.0,20.0
202,110.0,110.0,110.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,0.0,0.0,0.0
