episode,adversary_0,adversary_1,adversary_2
0,30.0,30.0,30.0
1,30.0,30.0,30.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,20.0,20.0,20.0
6,0.0,0.0,0.0
7,60.0,60.0,60.0
8,0.0,0.0,0.0
9,30.0,30.0,30.0
10,20.0,20.0,20.0
11,0.0,0.0,0.0
12,60.0,60.0,60.0
13,30.0,30.0,30.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,50.0,50.0,50.0
22,60.0,60.0,60.0
23,60.0,60.0,60.0
24,0.0,0.0,0.0
25,20.0,20.0,20.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,30.0,30.0,30.0
38,0.0,0.0,0.0
39,110.0,110.0,110.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,20.0,20.0,20.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,30.0,30.0,30.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,30.0,30.0,30.0
56,40.0,40.0,40.0
57,60.0,60.0,60.0
58,40.0,40.0,40.0
59,30.0,30.0,30.0
60,10.0,10.0,10.0
61,20.0,20.0,20.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,30.0,30.0,30.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,40.0,40.0,40.0
68,0.0,0.0,0.0
69,30.0,30.0,30.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
