episode,adversary_0,adversary_1,adversary_2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,20.0,20.0,20.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,20.0,20.0,20.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,50.0,50.0,50.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,20.0,20.0,20.0
16,80.0,80.0,80.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,30.0,30.0,30.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,20.0,20.0,20.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,30.0,30.0,30.0
31,0.0,0.0,0.0
32,30.0,30.0,30.0
33,20.0,20.0,20.0
34,50.0,50.0,50.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,30.0,30.0,30.0
39,30.0,30.0,30.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,60.0,60.0,60.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,30.0,30.0,30.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,40.0,40.0,40.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,60.0,60.0,60.0
56,30.0,30.0,30.0
57,50.0,50.0,50.0
58,0.0,0.0,0.0
59,40.0,40.0,40.0
60,20.0,20.0,20.0
61,20.0,20.0,20.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,20.0,20.0,20.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,30.0,30.0,30.0
72,0.0,0.0,0.0
73,30.0,30.0,30.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,20.0,20.0,20.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,30.0,30.0,30.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,50.0,50.0,50.0
90,30.0,30.0,30.0
91,0.0,0.0,0.0
92,30.0,30.0,30.0
93,0.0,0.0,0.0
94,10.0,10.0,10.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,30.0,30.0,30.0
98,30.0,30.0,30.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,30.0,30.0,30.0
103,10.0,10.0,10.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,20.0,20.0,20.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,50.0,50.0,50.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,10.0,10.0,10.0
117,120.0,120.0,120.0
118,50.0,50.0,50.0
119,0.0,0.0,0.0
120,20.0,20.0,20.0
121,20.0,20.0,20.0
122,40.0,40.0,40.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,20.0,20.0,20.0
126,10.0,10.0,10.0
127,10.0,10.0,10.0
128,20.0,20.0,20.0
129,30.0,30.0,30.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,20.0,20.0,20.0
135,20.0,20.0,20.0
136,0.0,0.0,0.0
137,10.0,10.0,10.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,30.0,30.0,30.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,30.0,30.0,30.0
148,70.0,70.0,70.0
149,20.0,20.0,20.0
150,20.0,20.0,20.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,10.0,10.0,10.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,20.0,20.0,20.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,20.0,20.0,20.0
160,40.0,40.0,40.0
161,0.0,0.0,0.0
162,10.0,10.0,10.0
163,0.0,0.0,0.0
164,50.0,50.0,50.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,30.0,30.0,30.0
172,0.0,0.0,0.0
173,30.0,30.0,30.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,30.0,30.0,30.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,20.0,20.0,20.0
182,0.0,0.0,0.0
183,60.0,60.0,60.0
184,50.0,50.0,50.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,20.0,20.0,20.0
190,50.0,50.0,50.0
191,0.0,0.0,0.0
192,30.0,30.0,30.0
193,20.0,20.0,20.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,30.0,30.0,30.0
197,0.0,0.0,0.0
198,20.0,20.0,20.0
199,50.0,50.0,50.0
200,30.0,30.0,30.0
201,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,20.0,20.0,20.0
