episode,adversary_0,adversary_1,adversary_2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,10.0,10.0,10.0
7,10.0,10.0,10.0
8,60.0,60.0,60.0
9,30.0,30.0,30.0
10,20.0,20.0,20.0
11,30.0,30.0,30.0
12,30.0,30.0,30.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,30.0,30.0,30.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,60.0,60.0,60.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,30.0,30.0,30.0
32,20.0,20.0,20.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,40.0,40.0,40.0
37,0.0,0.0,0.0
38,20.0,20.0,20.0
39,30.0,30.0,30.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,30.0,30.0,30.0
44,50.0,50.0,50.0
45,0.0,0.0,0.0
46,20.0,20.0,20.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,60.0,60.0,60.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,30.0,30.0,30.0
58,0.0,0.0,0.0
59,30.0,30.0,30.0
60,0.0,0.0,0.0
61,30.0,30.0,30.0
62,30.0,30.0,30.0
63,30.0,30.0,30.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,20.0,20.0,20.0
72,30.0,30.0,30.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,30.0,30.0,30.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,20.0,20.0,20.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,50.0,50.0,50.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,20.0,20.0,20.0
89,0.0,0.0,0.0
90,40.0,40.0,40.0
91,0.0,0.0,0.0
92,60.0,60.0,60.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,30.0,30.0,30.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,10.0,10.0,10.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,50.0,50.0,50.0
104,50.0,50.0,50.0
105,30.0,30.0,30.0
106,50.0,50.0,50.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,50.0,50.0,50.0
115,0.0,0.0,0.0
116,30.0,30.0,30.0
117,50.0,50.0,50.0
118,30.0,30.0,30.0
119,20.0,20.0,20.0
120,20.0,20.0,20.0
121,40.0,40.0,40.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,30.0,30.0,30.0
127,30.0,30.0,30.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,30.0,30.0,30.0
131,30.0,30.0,30.0
132,20.0,20.0,20.0
133,50.0,50.0,50.0
134,50.0,50.0,50.0
135,110.0,110.0,110.0
136,0.0,0.0,0.0
137,10.0,10.0,10.0
138,20.0,20.0,20.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,110.0,110.0,110.0
146,20.0,20.0,20.0
147,40.0,40.0,40.0
148,30.0,30.0,30.0
149,40.0,40.0,40.0
150,60.0,60.0,60.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,120.0,120.0,120.0
154,40.0,40.0,40.0
155,0.0,0.0,0.0
156,20.0,20.0,20.0
157,0.0,0.0,0.0
158,30.0,30.0,30.0
159,40.0,40.0,40.0
160,30.0,30.0,30.0
161,30.0,30.0,30.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,70.0,70.0,70.0
165,0.0,0.0,0.0
166,90.0,90.0,90.0
167,20.0,20.0,20.0
168,10.0,10.0,10.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,20.0,20.0,20.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,30.0,30.0,30.0
180,50.0,50.0,50.0
181,30.0,30.0,30.0
182,0.0,0.0,0.0
183,10.0,10.0,10.0
184,30.0,30.0,30.0
185,30.0,30.0,30.0
186,30.0,30.0,30.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,60.0,60.0,60.0
190,50.0,50.0,50.0
191,30.0,30.0,30.0
192,30.0,30.0,30.0
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,20.0,20.0,20.0
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,20.0,20.0,20.0
201,0.0,0.0,0.0
202,20.0,20.0,20.0
203,20.0,20.0,20.0
204,0.0,0.0,0.0
205,30.0,30.0,30.0
206,20.0,20.0,20.0
