#{"t_start": 1751340372.3109336, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,1131.111977
-200.0,200,1131.168438
-200.0,200,1131.221783
-200.0,200,1131.279417
-200.0,200,1131.333306
-200.0,200,1131.5739
-200.0,200,1131.997471
-200.0,200,1132.325468
-200.0,200,1132.634472
-200.0,200,1132.907469
-200.0,200,1133.16147
-200.0,200,1133.394469
-200.0,200,1133.64747
-200.0,200,1133.880468
-200.0,200,1134.122468
-200.0,200,1134.361472
-200.0,200,1134.61847
-200.0,200,1134.872469
-200.0,200,1135.169473
-200.0,200,1135.448469
-200.0,200,1135.743472
-200.0,200,1135.98747
-200.0,200,1136.269472
-200.0,200,1136.516472
-200.0,200,1136.784469
-200.0,200,1137.113469
-200.0,200,1137.446469
-200.0,200,1137.663472
-200.0,200,1137.893469
-200.0,200,1138.159469
-200.0,200,1138.386468
-200.0,200,1138.630468
-200.0,200,1138.883468
-200.0,200,1139.296473
-200.0,200,1139.568471
-200.0,200,1139.815469
-200.0,200,1140.046468
-200.0,200,1140.274477
-181.0,181,1140.487468
-200.0,200,1140.698469
-200.0,200,1140.92347
-200.0,200,1141.139469
-200.0,200,1141.362468
-200.0,200,1141.575469
-200.0,200,1141.800471
-200.0,200,1142.014469
-200.0,200,1142.249468
-200.0,200,1142.467469
-200.0,200,1142.693469
-200.0,200,1142.901469
-200.0,200,1143.133469
-200.0,200,1143.347468
-200.0,200,1143.573468
-200.0,200,1143.787468
-200.0,200,1144.012468
-200.0,200,1144.225469
-200.0,200,1144.451469
-198.0,198,1144.661469
-200.0,200,1144.903471
-200.0,200,1145.14647
-200.0,200,1145.438469
-200.0,200,1145.677469
-200.0,200,1145.924468
-200.0,200,1146.15147
-200.0,200,1146.407472
-200.0,200,1146.765471
-194.0,194,1147.004473
-200.0,200,1147.280471
-200.0,200,1147.505469
-200.0,200,1147.736473
-200.0,200,1147.965472
-200.0,200,1148.200469
-200.0,200,1148.426468
-200.0,200,1148.667468
-200.0,200,1148.894469
-200.0,200,1149.127469
-96.0,96,1149.234471
-200.0,200,1149.463471
-200.0,200,1149.69247
-200.0,200,1149.905469
-200.0,200,1150.148468
-200.0,200,1150.416471
-200.0,200,1150.750471
-200.0,200,1151.076471
-200.0,200,1151.337469
-200.0,200,1151.578469
-200.0,200,1151.838469
-200.0,200,1152.073469
-200.0,200,1152.322471
-200.0,200,1152.544473
-200.0,200,1152.777468
-196.0,196,1153.007468
-200.0,200,1153.272472
-200.0,200,1153.529471
-200.0,200,1153.773472
-200.0,200,1153.991471
-200.0,200,1154.233469
-200.0,200,1154.460469
-200.0,200,1154.70147
-200.0,200,1155.02247
-200.0,200,1155.282472
-200.0,200,1155.529472
-200.0,200,1155.83149
-200.0,200,1156.077469
-200.0,200,1156.31447
-200.0,200,1156.544471
-200.0,200,1156.777471
-200.0,200,1156.995468
-200.0,200,1157.234471
-200.0,200,1157.472472
-200.0,200,1157.735469
-191.0,191,1157.974469
-200.0,200,1158.230469
-200.0,200,1158.455471
-200.0,200,1158.697892
-200.0,200,1158.912132
-164.0,164,1159.10697
-200.0,200,1159.332784
-200.0,200,1159.564143
-200.0,200,1159.788281
-200.0,200,1160.012866
-200.0,200,1160.227434
-200.0,200,1160.455349
-200.0,200,1160.672865
-200.0,200,1160.904553
-200.0,200,1161.12326
-200.0,200,1161.348753
-200.0,200,1161.562719
-200.0,200,1161.798131
-200.0,200,1162.010386
-196.0,196,1162.232153
-200.0,200,1162.45849
-200.0,200,1162.678395
-200.0,200,1162.905086
-200.0,200,1163.122971
-200.0,200,1163.348752
-200.0,200,1163.571308
-200.0,200,1163.806764
-200.0,200,1164.021414
-200.0,200,1164.253462
-197.0,197,1164.464617
-200.0,200,1164.696939
-200.0,200,1164.910637
-200.0,200,1165.137669
-200.0,200,1165.344385
-200.0,200,1165.574518
-200.0,200,1165.794173
-200.0,200,1166.018387
-200.0,200,1166.233213
-200.0,200,1166.465413
-200.0,200,1166.691836
-200.0,200,1166.934489
-200.0,200,1167.204287
-197.0,197,1167.43192
-200.0,200,1167.650292
-200.0,200,1167.89344
-200.0,200,1168.105409
-200.0,200,1168.332366
-200.0,200,1168.542557
-200.0,200,1168.777186
-200.0,200,1168.987828
-160.0,160,1169.158694
-200.0,200,1169.389216
-200.0,200,1169.60253
-200.0,200,1169.827359
-200.0,200,1170.042915
-200.0,200,1170.267663
-150.0,150,1170.429035
-200.0,200,1170.640012
-200.0,200,1170.864901
-200.0,200,1171.075986
-200.0,200,1171.299259
-200.0,200,1171.510319
-146.0,146,1171.682555
-200.0,200,1171.893862
-200.0,200,1172.124817
-200.0,200,1172.337571
-200.0,200,1172.561861
-200.0,200,1172.779138
-200.0,200,1173.008169
-200.0,200,1173.224443
-200.0,200,1173.45675
-200.0,200,1173.669869
-200.0,200,1173.94873
-200.0,200,1174.168993
-200.0,200,1174.39623
-164.0,164,1174.571067
-200.0,200,1174.786159
-200.0,200,1175.012939
-200.0,200,1175.223786
-197.0,197,1175.450656
-200.0,200,1175.664863
-200.0,200,1175.893982
-145.0,145,1176.054355
-194.0,194,1176.269386
-169.0,169,1176.449008
-200.0,200,1176.673387
-162.0,162,1176.84505
-200.0,200,1177.067713
-176.0,176,1177.259539
-167.0,167,1177.437426
-200.0,200,1177.657135
-200.0,200,1177.950846
-155.0,155,1178.191622
-200.0,200,1178.472575
-137.0,137,1178.634837
-199.0,199,1178.855978
