episode,adversary_0,adversary_1,adversary_2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,20.0,20.0,20.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,30.0,30.0,30.0
6,0.0,0.0,0.0
7,40.0,40.0,40.0
8,0.0,0.0,0.0
9,50.0,50.0,50.0
10,60.0,60.0,60.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,40.0,40.0,40.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,30.0,30.0,30.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,40.0,40.0,40.0
23,60.0,60.0,60.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,30.0,30.0,30.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,20.0,20.0,20.0
33,30.0,30.0,30.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,20.0,20.0,20.0
38,0.0,0.0,0.0
39,50.0,50.0,50.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,10.0,10.0,10.0
43,50.0,50.0,50.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,10.0,10.0,10.0
47,0.0,0.0,0.0
48,30.0,30.0,30.0
49,0.0,0.0,0.0
50,50.0,50.0,50.0
51,30.0,30.0,30.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,50.0,50.0,50.0
57,40.0,40.0,40.0
58,0.0,0.0,0.0
59,60.0,60.0,60.0
60,30.0,30.0,30.0
61,20.0,20.0,20.0
62,30.0,30.0,30.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,20.0,20.0,20.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,30.0,30.0,30.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,30.0,30.0,30.0
80,0.0,0.0,0.0
81,30.0,30.0,30.0
82,20.0,20.0,20.0
83,0.0,0.0,0.0
84,20.0,20.0,20.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,90.0,90.0,90.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,50.0,50.0,50.0
91,0.0,0.0,0.0
92,20.0,20.0,20.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,10.0,10.0,10.0
96,20.0,20.0,20.0
97,60.0,60.0,60.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,30.0,30.0,30.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,20.0,20.0,20.0
105,0.0,0.0,0.0
106,80.0,80.0,80.0
107,0.0,0.0,0.0
108,120.0,120.0,120.0
109,50.0,50.0,50.0
110,0.0,0.0,0.0
111,30.0,30.0,30.0
112,10.0,10.0,10.0
113,20.0,20.0,20.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,70.0,70.0,70.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,10.0,10.0,10.0
122,0.0,0.0,0.0
123,90.0,90.0,90.0
124,30.0,30.0,30.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,30.0,30.0,30.0
132,30.0,30.0,30.0
133,20.0,20.0,20.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,40.0,40.0,40.0
138,30.0,30.0,30.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,30.0,30.0,30.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,40.0,40.0,40.0
145,0.0,0.0,0.0
146,40.0,40.0,40.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,30.0,30.0,30.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,20.0,20.0,20.0
153,20.0,20.0,20.0
154,0.0,0.0,0.0
155,30.0,30.0,30.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,30.0,30.0,30.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,30.0,30.0,30.0
163,30.0,30.0,30.0
164,40.0,40.0,40.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,30.0,30.0,30.0
168,0.0,0.0,0.0
169,40.0,40.0,40.0
170,30.0,30.0,30.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,80.0,80.0,80.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,30.0,30.0,30.0
177,20.0,20.0,20.0
178,0.0,0.0,0.0
179,20.0,20.0,20.0
180,0.0,0.0,0.0
181,30.0,30.0,30.0
182,40.0,40.0,40.0
183,40.0,40.0,40.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,50.0,50.0,50.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,60.0,60.0,60.0
191,0.0,0.0,0.0
192,30.0,30.0,30.0
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,20.0,20.0,20.0
197,30.0,30.0,30.0
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,40.0,40.0,40.0
201,0.0,0.0,0.0
202,40.0,40.0,40.0
203,30.0,30.0,30.0
204,10.0,10.0,10.0
205,0.0,0.0,0.0
206,20.0,20.0,20.0
