#{"t_start": 1750228964.3907194, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,184.07724
-200.0,200,184.189237
-200.0,200,184.303597
-200.0,200,184.449381
-200.0,200,184.59507
-200.0,200,184.831423
-200.0,200,185.036483
-200.0,200,185.237653
-200.0,200,185.494356
-200.0,200,185.680524
-200.0,200,185.892194
-200.0,200,186.09804
-200.0,200,186.301223
-200.0,200,186.482799
-200.0,200,186.6551
-200.0,200,186.817399
-200.0,200,187.011111
-200.0,200,187.185372
-200.0,200,187.35154
-200.0,200,187.53319
-200.0,200,187.722713
-200.0,200,187.906379
-200.0,200,188.101404
-200.0,200,188.273381
-200.0,200,188.444842
-200.0,200,188.609625
-200.0,200,188.789108
-200.0,200,188.95168
-200.0,200,189.138411
-200.0,200,189.320092
-200.0,200,189.508715
-200.0,200,189.673168
-200.0,200,189.844636
-200.0,200,190.008215
-200.0,200,190.255643
-200.0,200,190.473116
-200.0,200,190.674666
-200.0,200,190.868878
-200.0,200,191.055943
-200.0,200,191.254595
-200.0,200,191.457664
-200.0,200,191.643168
-200.0,200,191.828991
-200.0,200,191.994626
-200.0,200,192.176666
-200.0,200,192.341943
-200.0,200,192.511304
-200.0,200,192.673691
-200.0,200,192.849138
-200.0,200,193.030096
-200.0,200,193.222667
-200.0,200,193.401664
-200.0,200,193.599355
-200.0,200,193.784982
-200.0,200,194.003914
-200.0,200,194.209695
-200.0,200,194.404721
-200.0,200,194.624973
-200.0,200,194.824709
-200.0,200,195.034685
-183.0,183,195.207501
-200.0,200,195.4338
-200.0,200,195.65325
-200.0,200,195.87958
-200.0,200,196.106617
-192.0,192,196.340208
-200.0,200,196.60001
-200.0,200,196.793287
-200.0,200,196.998584
-200.0,200,197.172368
-120.0,120,197.267169
-200.0,200,197.459775
-200.0,200,197.637367
-200.0,200,197.838037
-200.0,200,198.025822
-200.0,200,198.218532
-157.0,157,198.364293
-200.0,200,198.542818
-200.0,200,198.755617
-200.0,200,198.919156
-200.0,200,199.113705
-123.0,123,199.218782
-200.0,200,199.435354
-200.0,200,199.637032
-200.0,200,199.829637
-200.0,200,200.019217
-190.0,190,200.235045
-200.0,200,200.441504
-200.0,200,200.636248
-200.0,200,200.832761
-200.0,200,201.032026
-200.0,200,201.253947
-200.0,200,201.455308
-200.0,200,201.665972
-200.0,200,201.903895
-200.0,200,202.130515
-200.0,200,202.330493
-127.0,127,202.465395
-200.0,200,202.667062
-200.0,200,202.874876
-200.0,200,203.089452
-200.0,200,203.318865
-128.0,128,203.441829
-200.0,200,203.641168
-200.0,200,203.83596
-200.0,200,204.019953
-200.0,200,204.23961
-149.0,149,204.383979
-200.0,200,204.636384
-200.0,200,204.935301
-200.0,200,205.25107
-200.0,200,205.547331
-200.0,200,205.867107
-200.0,200,206.152642
-200.0,200,206.38776
-200.0,200,206.682396
-121.0,121,206.830512
-200.0,200,207.13659
-200.0,200,207.381449
-200.0,200,207.585064
-200.0,200,207.830441
-200.0,200,208.110735
-200.0,200,208.329284
-200.0,200,208.563755
-200.0,200,208.780961
-200.0,200,208.997005
-200.0,200,209.186487
-200.0,200,209.428989
-200.0,200,209.644338
-200.0,200,209.889063
-200.0,200,210.099059
-200.0,200,210.33226
-200.0,200,210.578648
-165.0,165,210.755925
-133.0,133,210.905765
-200.0,200,211.085854
-200.0,200,211.317363
-200.0,200,211.631853
-163.0,163,211.829461
-200.0,200,212.060504
-200.0,200,212.258251
-200.0,200,212.481827
-200.0,200,212.710393
-200.0,200,212.951499
-200.0,200,213.141501
-200.0,200,213.357254
-200.0,200,213.557118
-177.0,177,213.72645
-200.0,200,214.037228
-200.0,200,214.287907
-200.0,200,214.56915
-200.0,200,214.764599
-200.0,200,214.951277
-162.0,162,215.09529
-200.0,200,215.292242
-181.0,181,215.456195
-200.0,200,215.643471
-200.0,200,215.841014
-200.0,200,216.061095
-200.0,200,216.265568
-199.0,199,216.459731
-176.0,176,216.631112
