#{"t_start": 1750225516.9325686, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.028167
-200.0,200,0.050276
-200.0,200,0.070442
-200.0,200,0.093761
-200.0,200,0.120141
-200.0,200,0.211617
-200.0,200,0.309341
-200.0,200,0.402301
-200.0,200,0.503621
-200.0,200,0.600473
-200.0,200,0.719716
-200.0,200,0.815731
-200.0,200,0.919384
-200.0,200,1.025655
-200.0,200,1.134733
-200.0,200,1.263368
-200.0,200,1.377393
-200.0,200,1.472657
-200.0,200,1.577204
-200.0,200,1.66857
-200.0,200,1.768934
-200.0,200,1.872864
-200.0,200,1.983225
-200.0,200,2.080904
-200.0,200,2.200246
-200.0,200,2.299942
-200.0,200,2.402901
-200.0,200,2.500491
-200.0,200,2.608123
-200.0,200,2.709898
-200.0,200,2.834562
-200.0,200,2.93652
-200.0,200,3.047224
-200.0,200,3.152765
-200.0,200,3.261954
-200.0,200,3.368136
-200.0,200,3.491092
-200.0,200,3.593102
-200.0,200,3.694545
-200.0,200,3.790046
-200.0,200,3.909098
-200.0,200,4.008945
-200.0,200,4.112371
-200.0,200,4.224538
-200.0,200,4.335219
-200.0,200,4.441118
-200.0,200,4.551273
-200.0,200,4.650027
-200.0,200,4.757128
-200.0,200,4.855678
-200.0,200,4.970807
-200.0,200,5.073787
-200.0,200,5.178365
-200.0,200,5.276859
-200.0,200,5.376435
-200.0,200,5.470238
-159.0,159,5.551235
-200.0,200,5.660159
-200.0,200,5.761081
-200.0,200,5.866606
-200.0,200,5.966522
-200.0,200,6.073043
-200.0,200,6.171803
-200.0,200,6.283085
-200.0,200,6.38366
-200.0,200,6.490978
-161.0,161,6.573566
-200.0,200,6.666218
-200.0,200,6.764798
-200.0,200,6.858505
-200.0,200,6.968914
-178.0,178,7.072693
-200.0,200,7.170581
-200.0,200,7.26101
-200.0,200,7.366944
-200.0,200,7.465899
-183.0,183,7.564978
-200.0,200,7.658903
-200.0,200,7.761557
-200.0,200,7.855033
-200.0,200,7.979323
-148.0,148,8.054859
-182.0,182,8.14676
-200.0,200,8.254513
-200.0,200,8.362788
-200.0,200,8.504128
-172.0,172,8.610035
-200.0,200,8.72755
-200.0,200,8.826445
-200.0,200,8.9779
-200.0,200,9.096055
-200.0,200,9.205277
-191.0,191,9.302084
-200.0,200,9.402242
-200.0,200,9.510937
-200.0,200,9.611476
-200.0,200,9.716469
-200.0,200,9.818335
-200.0,200,9.91831
-200.0,200,10.019164
-200.0,200,10.127079
-200.0,200,10.227711
-200.0,200,10.349678
-200.0,200,10.457489
-200.0,200,10.564806
-200.0,200,10.66364
-186.0,186,10.770527
-200.0,200,10.872315
-200.0,200,10.982041
-200.0,200,11.089432
-200.0,200,11.219614
-200.0,200,11.322664
-200.0,200,11.434534
-200.0,200,11.530364
-200.0,200,11.63099
-200.0,200,11.726643
-137.0,137,11.795248
-200.0,200,11.890818
-200.0,200,11.984214
-200.0,200,12.08917
-200.0,200,12.185259
-200.0,200,12.291666
-200.0,200,12.393524
-200.0,200,12.515438
-200.0,200,12.618487
-200.0,200,12.72543
-200.0,200,12.846294
-200.0,200,12.953458
-200.0,200,13.058326
-200.0,200,13.167403
-200.0,200,13.275334
-200.0,200,13.384049
-200.0,200,13.49303
-200.0,200,13.596774
-200.0,200,13.697529
-200.0,200,13.803423
-200.0,200,13.903975
-200.0,200,14.012059
-200.0,200,14.124054
-200.0,200,14.231647
-200.0,200,14.337474
-200.0,200,14.437123
-200.0,200,14.54831
-200.0,200,14.648882
-200.0,200,14.739623
-200.0,200,14.838452
-200.0,200,14.939951
-200.0,200,15.061423
-200.0,200,15.185104
-200.0,200,15.297831
-200.0,200,15.410748
-200.0,200,15.559447
-116.0,116,15.628327
-200.0,200,15.738468
-200.0,200,15.848343
-200.0,200,15.949759
-200.0,200,16.061693
-200.0,200,16.177705
-200.0,200,16.310427
-200.0,200,16.409591
-128.0,128,16.478983
-200.0,200,16.599234
-200.0,200,16.688997
-200.0,200,16.811012
-200.0,200,16.948359
-123.0,123,17.024358
-200.0,200,17.131435
-184.0,184,17.234151
-189.0,189,17.33561
-200.0,200,17.437434
-200.0,200,17.542944
-200.0,200,17.641893
-200.0,200,17.748588
-159.0,159,17.831274
-200.0,200,17.930828
-200.0,200,18.037646
-200.0,200,18.139636
-200.0,200,18.245742
