#{"t_start": 1750222901.099961, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,164.371001
-200.0,200,164.480958
-200.0,200,164.593156
-200.0,200,164.701687
-200.0,200,164.799617
-200.0,200,164.987012
-200.0,200,165.163526
-200.0,200,165.346364
-200.0,200,165.632065
-200.0,200,165.817849
-200.0,200,166.007412
-200.0,200,166.168233
-200.0,200,166.343492
-200.0,200,166.53484
-200.0,200,166.777401
-200.0,200,167.005607
-200.0,200,167.204243
-200.0,200,167.391288
-200.0,200,167.58964
-200.0,200,167.777997
-200.0,200,167.981102
-200.0,200,168.154844
-200.0,200,168.332762
-200.0,200,168.510144
-200.0,200,168.710934
-200.0,200,168.908443
-200.0,200,169.101981
-200.0,200,169.30277
-200.0,200,169.500683
-200.0,200,169.688815
-200.0,200,169.886169
-200.0,200,170.079842
-200.0,200,170.25733
-200.0,200,170.426521
-200.0,200,170.625656
-200.0,200,170.813727
-200.0,200,171.019427
-200.0,200,171.212281
-200.0,200,171.409544
-200.0,200,171.592091
-200.0,200,171.780576
-200.0,200,171.975282
-200.0,200,172.170154
-200.0,200,172.341995
-200.0,200,172.521293
-200.0,200,172.701587
-200.0,200,172.89021
-200.0,200,173.112619
-200.0,200,173.339213
-200.0,200,173.544649
-200.0,200,173.818389
-200.0,200,174.0305
-200.0,200,174.255594
-200.0,200,174.439597
-200.0,200,174.615281
-200.0,200,174.810788
-200.0,200,175.018089
-200.0,200,175.211673
-200.0,200,175.445211
-200.0,200,175.638679
-200.0,200,175.842666
-200.0,200,176.047542
-200.0,200,176.266323
-200.0,200,176.437003
-200.0,200,176.626109
-151.0,151,176.756288
-177.0,177,176.91661
-200.0,200,177.123978
-200.0,200,177.312534
-188.0,188,177.493055
-200.0,200,177.689994
-200.0,200,177.880824
-200.0,200,178.077799
-200.0,200,178.26978
-200.0,200,178.450171
-200.0,200,178.639719
-140.0,140,178.765639
-200.0,200,178.956496
-200.0,200,179.152207
-200.0,200,179.322526
-200.0,200,179.507205
-119.0,119,179.598884
-177.0,177,179.74792
-200.0,200,179.924227
-200.0,200,180.113926
-200.0,200,180.322589
-200.0,200,180.527496
-200.0,200,180.731133
-162.0,162,180.876418
-200.0,200,181.081331
-200.0,200,181.27614
-200.0,200,181.477586
-200.0,200,181.670119
-200.0,200,181.869695
-200.0,200,182.08475
-200.0,200,182.346589
-200.0,200,182.577171
-200.0,200,182.826859
-200.0,200,183.000275
-200.0,200,183.178609
-200.0,200,183.407467
-200.0,200,183.619394
-200.0,200,183.812774
-200.0,200,184.024584
-200.0,200,184.201874
-200.0,200,184.39096
-200.0,200,184.570739
-192.0,192,184.738172
