#{"t_start": 1750227665.4878812, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,159.715125
-200.0,200,159.83098
-200.0,200,159.944732
-200.0,200,160.055508
-200.0,200,160.180434
-200.0,200,160.381456
-200.0,200,160.616165
-200.0,200,160.79564
-200.0,200,161.013949
-200.0,200,161.282297
-200.0,200,161.466837
-200.0,200,161.648115
-200.0,200,161.856514
-200.0,200,162.039482
-200.0,200,162.23649
-200.0,200,162.398549
-200.0,200,162.58097
-200.0,200,162.745178
-200.0,200,162.920336
-200.0,200,163.096766
-200.0,200,163.271935
-200.0,200,163.441017
-200.0,200,163.617381
-200.0,200,163.799938
-200.0,200,164.003739
-200.0,200,164.192995
-200.0,200,164.387728
-200.0,200,164.578594
-200.0,200,164.769881
-200.0,200,164.950997
-200.0,200,165.127403
-200.0,200,165.301602
-200.0,200,165.505159
-200.0,200,165.671516
-200.0,200,165.844819
-200.0,200,166.038658
-200.0,200,166.228208
-200.0,200,166.40917
-200.0,200,166.596188
-200.0,200,166.788048
-200.0,200,166.988393
-200.0,200,167.170793
-200.0,200,167.35954
-200.0,200,167.547603
-200.0,200,167.742751
-200.0,200,167.929495
-200.0,200,168.140016
-200.0,200,168.309139
-200.0,200,168.485347
-200.0,200,168.656113
-200.0,200,168.829102
-200.0,200,169.013678
-200.0,200,169.229433
-200.0,200,169.45712
-200.0,200,169.694929
-200.0,200,169.868231
-200.0,200,170.073825
-200.0,200,170.279836
-200.0,200,170.484613
-200.0,200,170.677777
-200.0,200,170.854388
-200.0,200,171.046821
-200.0,200,171.218948
-200.0,200,171.38702
-200.0,200,171.561762
-200.0,200,171.728873
-200.0,200,171.906021
-200.0,200,172.101566
-200.0,200,172.300273
-200.0,200,172.491486
-200.0,200,172.689243
-200.0,200,172.880607
-200.0,200,173.084888
-200.0,200,173.271872
-200.0,200,173.467876
-200.0,200,173.653962
-200.0,200,173.847431
-200.0,200,174.035282
-200.0,200,174.236573
-200.0,200,174.425573
-200.0,200,174.619144
-200.0,200,174.805333
-200.0,200,174.996982
-200.0,200,175.181555
-200.0,200,175.37109
-200.0,200,175.563645
-200.0,200,175.758353
-200.0,200,175.94416
-200.0,200,176.138461
-200.0,200,176.334054
-188.0,188,176.511419
-200.0,200,176.702975
-200.0,200,176.890357
-200.0,200,177.084882
-200.0,200,177.276828
-200.0,200,177.474495
-200.0,200,177.664119
-200.0,200,177.856911
-200.0,200,178.04648
-200.0,200,178.248583
-200.0,200,178.443045
-200.0,200,178.640706
-200.0,200,178.808859
-200.0,200,178.985242
-200.0,200,179.174684
-200.0,200,179.371302
-200.0,200,179.538258
-200.0,200,179.723605
-200.0,200,179.893717
-200.0,200,180.068995
-200.0,200,180.255619
-200.0,200,180.507162
-200.0,200,180.712858
-200.0,200,180.936124
-200.0,200,181.132595
-200.0,200,181.329834
-200.0,200,181.523704
-200.0,200,181.721322
-200.0,200,181.888422
-200.0,200,182.063601
-200.0,200,182.237154
-200.0,200,182.427485
-200.0,200,182.600192
-200.0,200,182.795813
-200.0,200,182.994549
-196.0,196,183.180775
-200.0,200,183.355215
-200.0,200,183.543414
-200.0,200,183.741168
-200.0,200,183.929892
-200.0,200,184.142939
-200.0,200,184.332461
-200.0,200,184.570449
-200.0,200,184.755677
-200.0,200,184.95623
-200.0,200,185.131027
-200.0,200,185.310225
-200.0,200,185.48905
-200.0,200,185.694605
-200.0,200,185.879666
-143.0,143,186.005964
