#{"t_start": 1750230702.540001, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.026114
-200.0,200,0.047212
-200.0,200,0.069515
-200.0,200,0.091905
-200.0,200,0.111173
-200.0,200,0.192745
-200.0,200,0.289801
-200.0,200,0.397156
-200.0,200,0.483071
-200.0,200,0.56266
-200.0,200,0.659028
-200.0,200,0.754725
-200.0,200,0.854798
-200.0,200,0.940713
-200.0,200,1.033816
-200.0,200,1.121647
-200.0,200,1.250522
-200.0,200,1.343985
-200.0,200,1.439166
-200.0,200,1.532276
-200.0,200,1.636666
-200.0,200,1.729278
-200.0,200,1.830833
-200.0,200,1.916935
-200.0,200,2.01622
-200.0,200,2.10771
-200.0,200,2.213804
-200.0,200,2.305548
-200.0,200,2.410209
-200.0,200,2.501183
-200.0,200,2.599999
-200.0,200,2.682991
-200.0,200,2.800864
-200.0,200,2.886805
-200.0,200,2.980317
-200.0,200,3.071074
-200.0,200,3.168155
-200.0,200,3.260815
-200.0,200,3.357901
-200.0,200,3.44954
-200.0,200,3.54836
-200.0,200,3.640103
-200.0,200,3.730907
-200.0,200,3.81838
-200.0,200,3.911077
-200.0,200,3.999706
-200.0,200,4.097189
-200.0,200,4.196587
-200.0,200,4.296518
-200.0,200,4.39968
-200.0,200,4.498403
-200.0,200,4.59099
-200.0,200,4.688757
-200.0,200,4.781413
-200.0,200,4.880597
-200.0,200,4.97521
-200.0,200,5.076247
-200.0,200,5.169948
-200.0,200,5.26772
-200.0,200,5.375002
-200.0,200,5.508147
-200.0,200,5.622286
-200.0,200,5.763793
-200.0,200,5.884976
-200.0,200,5.985562
-200.0,200,6.078523
-200.0,200,6.179458
-200.0,200,6.288615
-200.0,200,6.390533
-200.0,200,6.483103
-200.0,200,6.582136
-200.0,200,6.675006
-200.0,200,6.795002
-200.0,200,6.900928
-200.0,200,7.019251
-200.0,200,7.105942
-200.0,200,7.20252
-200.0,200,7.296498
-200.0,200,7.396419
-200.0,200,7.49366
-200.0,200,7.5923
-200.0,200,7.68576
-200.0,200,7.788278
-152.0,152,7.857634
-200.0,200,7.957582
-200.0,200,8.057332
-200.0,200,8.167418
-200.0,200,8.255274
-200.0,200,8.361167
-200.0,200,8.454967
-200.0,200,8.553691
-200.0,200,8.642794
-200.0,200,8.735507
-200.0,200,8.821234
-200.0,200,8.918898
-200.0,200,9.011854
-200.0,200,9.112619
-200.0,200,9.208531
-200.0,200,9.308508
-200.0,200,9.399916
-200.0,200,9.504928
-200.0,200,9.599758
-200.0,200,9.699676
-200.0,200,9.799179
-200.0,200,9.897108
-200.0,200,9.988797
-200.0,200,10.089452
-200.0,200,10.183541
-200.0,200,10.288265
-200.0,200,10.396749
-200.0,200,10.501697
-200.0,200,10.598222
-200.0,200,10.697539
-131.0,131,10.759289
-200.0,200,10.860906
-200.0,200,10.959212
-200.0,200,11.058085
-200.0,200,11.151072
-200.0,200,11.259169
-200.0,200,11.35073
-200.0,200,11.449729
-200.0,200,11.536371
-200.0,200,11.641327
-200.0,200,11.732068
-200.0,200,11.836986
-200.0,200,11.936165
-200.0,200,12.045772
-200.0,200,12.155788
-200.0,200,12.267735
-200.0,200,12.378075
-200.0,200,12.517335
-200.0,200,12.618599
-200.0,200,12.71944
-200.0,200,12.818317
-200.0,200,12.926264
-200.0,200,13.04763
-200.0,200,13.14748
-200.0,200,13.245489
-200.0,200,13.346388
-200.0,200,13.44117
-200.0,200,13.543951
-200.0,200,13.639904
-200.0,200,13.750986
-200.0,200,13.840963
-200.0,200,13.942086
-200.0,200,14.025804
-200.0,200,14.120399
-200.0,200,14.207869
-194.0,194,14.301699
-200.0,200,14.406647
-200.0,200,14.505697
-200.0,200,14.608483
-200.0,200,14.702259
-200.0,200,14.801526
-200.0,200,14.89923
-200.0,200,14.999416
-200.0,200,15.091249
-200.0,200,15.192621
-200.0,200,15.281255
-200.0,200,15.379952
-200.0,200,15.472941
-200.0,200,15.575875
-200.0,200,15.66996
-200.0,200,15.769657
-200.0,200,15.868563
-200.0,200,15.970313
-200.0,200,16.065785
-200.0,200,16.167009
-200.0,200,16.26499
-200.0,200,16.363812
-200.0,200,16.467896
-200.0,200,16.576897
-200.0,200,16.66983
-200.0,200,16.763596
-200.0,200,16.857891
-200.0,200,16.956013
-200.0,200,17.051143
-200.0,200,17.148836
-200.0,200,17.240915
-200.0,200,17.339998
-200.0,200,17.434131
-200.0,200,17.53084
-200.0,200,17.620683
-200.0,200,17.719607
-200.0,200,17.815304
-200.0,200,17.920257
-200.0,200,18.005865
-200.0,200,18.099806
-200.0,200,18.191679
-170.0,170,18.277534
-200.0,200,18.371328
-200.0,200,18.471022
-200.0,200,18.584677
-200.0,200,18.678086
-200.0,200,18.769056
-200.0,200,18.871582
-200.0,200,18.967308
-200.0,200,19.067318
-200.0,200,19.161066
-200.0,200,19.262124
-200.0,200,19.353915
-200.0,200,19.454947
-200.0,200,19.550598
-200.0,200,19.662915
-200.0,200,19.754874
-200.0,200,19.858182
-146.0,146,19.925843
-200.0,200,20.018246
-151.0,151,20.082965
