#{"t_start": 1750224212.7136774, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.062583
-200.0,200,0.085841
-200.0,200,0.106159
-200.0,200,0.126265
-200.0,200,0.146371
-200.0,200,0.23837
-200.0,200,0.346405
-200.0,200,0.441244
-200.0,200,0.543324
-200.0,200,0.659587
-200.0,200,0.767219
-200.0,200,0.862926
-200.0,200,0.963705
-200.0,200,1.049392
-200.0,200,1.160159
-200.0,200,1.337309
-200.0,200,1.446945
-200.0,200,1.545374
-200.0,200,1.651576
-200.0,200,1.755082
-200.0,200,1.865664
-200.0,200,1.968961
-200.0,200,2.074752
-200.0,200,2.177977
-200.0,200,2.283796
-200.0,200,2.410953
-200.0,200,2.519695
-200.0,200,2.611214
-200.0,200,2.716037
-200.0,200,2.821073
-200.0,200,2.926356
-200.0,200,3.029908
-200.0,200,3.145498
-200.0,200,3.238952
-200.0,200,3.340018
-200.0,200,3.433096
-200.0,200,3.530761
-200.0,200,3.622321
-200.0,200,3.72203
-200.0,200,3.824572
-200.0,200,3.931386
-200.0,200,4.033247
-200.0,200,4.148336
-200.0,200,4.238901
-200.0,200,4.334358
-200.0,200,4.431441
-200.0,200,4.53364
-200.0,200,4.62554
-200.0,200,4.722352
-200.0,200,4.814856
-200.0,200,4.921707
-168.0,168,5.009256
-200.0,200,5.118793
-200.0,200,5.220073
-200.0,200,5.326873
-200.0,200,5.442986
-200.0,200,5.561266
-200.0,200,5.676337
-200.0,200,5.821152
-200.0,200,5.962242
-200.0,200,6.081917
-200.0,200,6.189918
-200.0,200,6.294215
-200.0,200,6.397717
-200.0,200,6.524633
-200.0,200,6.645699
-200.0,200,6.75243
-200.0,200,6.850395
-200.0,200,6.967451
-200.0,200,7.085798
-200.0,200,7.193629
-200.0,200,7.288316
-200.0,200,7.393843
-200.0,200,7.500234
-200.0,200,7.603239
-200.0,200,7.692978
-200.0,200,7.79604
-200.0,200,7.890939
-200.0,200,7.990837
-200.0,200,8.092413
-200.0,200,8.204999
-200.0,200,8.310343
-200.0,200,8.41811
-200.0,200,8.522264
-200.0,200,8.632449
-200.0,200,8.726296
-200.0,200,8.837644
-200.0,200,8.947367
-200.0,200,9.046941
-200.0,200,9.144115
-200.0,200,9.247245
-171.0,171,9.342513
-200.0,200,9.438481
-200.0,200,9.545965
-200.0,200,9.645872
-200.0,200,9.753901
-164.0,164,9.840797
-200.0,200,9.940019
-200.0,200,10.045984
-200.0,200,10.147561
-200.0,200,10.255073
-200.0,200,10.355193
-200.0,200,10.459342
-200.0,200,10.560386
-200.0,200,10.671375
-200.0,200,10.771059
-200.0,200,10.878018
-200.0,200,10.976179
-200.0,200,11.075068
-200.0,200,11.165796
-200.0,200,11.271625
-200.0,200,11.373108
-200.0,200,11.47163
-200.0,200,11.564445
-200.0,200,11.66155
-200.0,200,11.759337
-200.0,200,11.867202
-200.0,200,11.973897
-200.0,200,12.080789
-200.0,200,12.187479
-200.0,200,12.290673
-200.0,200,12.392352
-200.0,200,12.50033
-200.0,200,12.602198
-200.0,200,12.71602
-200.0,200,12.820181
-200.0,200,12.918862
-200.0,200,13.017714
-200.0,200,13.12272
-200.0,200,13.226511
-200.0,200,13.334434
-200.0,200,13.434222
-200.0,200,13.541335
-200.0,200,13.64186
-200.0,200,13.750595
-200.0,200,13.847576
-200.0,200,13.943486
-200.0,200,14.035257
-200.0,200,14.139369
-200.0,200,14.23695
-200.0,200,14.335743
-200.0,200,14.428476
-200.0,200,14.538974
-200.0,200,14.635522
-200.0,200,14.743444
-200.0,200,14.836341
-200.0,200,14.944363
-200.0,200,15.045865
-200.0,200,15.152703
-200.0,200,15.254664
-200.0,200,15.365746
-200.0,200,15.467399
-200.0,200,15.575266
-200.0,200,15.680406
-200.0,200,15.783116
-200.0,200,15.873824
-200.0,200,15.972272
-200.0,200,16.063986
-200.0,200,16.162419
-200.0,200,16.259046
-200.0,200,16.364064
-200.0,200,16.462915
-200.0,200,16.568687
-200.0,200,16.686748
-200.0,200,16.839149
-198.0,198,16.964425
-200.0,200,17.103927
-200.0,200,17.228083
-200.0,200,17.340208
-200.0,200,17.444205
-200.0,200,17.558102
-185.0,185,17.653451
-200.0,200,17.754455
-200.0,200,17.858119
-200.0,200,17.963401
-200.0,200,18.065377
-200.0,200,18.172147
-200.0,200,18.275203
-200.0,200,18.382934
-200.0,200,18.483956
-200.0,200,18.592825
-179.0,179,18.684321
-200.0,200,18.801668
-200.0,200,18.907168
-200.0,200,19.020851
-200.0,200,19.113691
-158.0,158,19.197246
-200.0,200,19.298335
-184.0,184,19.410208
-200.0,200,19.519134
-135.0,135,19.591517
-200.0,200,19.696045
-200.0,200,19.795217
-200.0,200,19.887983
