#{"t_start": 1750225079.5500257, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.047478
-200.0,200,0.072738
-200.0,200,0.098862
-200.0,200,0.129142
-200.0,200,0.152625
-200.0,200,0.253116
-200.0,200,0.354614
-200.0,200,0.44817
-200.0,200,0.553108
-200.0,200,0.650789
-200.0,200,0.75517
-200.0,200,0.850081
-200.0,200,0.950853
-200.0,200,1.04748
-200.0,200,1.159549
-200.0,200,1.283937
-200.0,200,1.38948
-200.0,200,1.489296
-200.0,200,1.595798
-200.0,200,1.695322
-200.0,200,1.814395
-200.0,200,1.914731
-200.0,200,2.016847
-200.0,200,2.110583
-200.0,200,2.243714
-200.0,200,2.359343
-200.0,200,2.477668
-200.0,200,2.597749
-200.0,200,2.719909
-200.0,200,2.835138
-200.0,200,2.974216
-200.0,200,3.093759
-200.0,200,3.196834
-200.0,200,3.289626
-200.0,200,3.445267
-200.0,200,3.560389
-200.0,200,3.667114
-200.0,200,3.765645
-200.0,200,3.871318
-200.0,200,3.962782
-200.0,200,4.061216
-200.0,200,4.159408
-200.0,200,4.278894
-200.0,200,4.392267
-200.0,200,4.494441
-200.0,200,4.591652
-200.0,200,4.691256
-200.0,200,4.781073
-200.0,200,4.876813
-200.0,200,4.971748
-200.0,200,5.08069
-160.0,160,5.167499
-200.0,200,5.262096
-200.0,200,5.365947
-200.0,200,5.46431
-200.0,200,5.568835
-200.0,200,5.667921
-200.0,200,5.773666
-200.0,200,5.871377
-200.0,200,5.977372
-200.0,200,6.07617
-200.0,200,6.179231
-200.0,200,6.279794
-200.0,200,6.390697
-200.0,200,6.482615
-200.0,200,6.582623
-200.0,200,6.676566
-200.0,200,6.775165
-200.0,200,6.871948
-200.0,200,6.978827
-200.0,200,7.08277
-200.0,200,7.190766
-200.0,200,7.290464
-200.0,200,7.399834
-200.0,200,7.499763
-200.0,200,7.604452
-200.0,200,7.704293
-200.0,200,7.808643
-200.0,200,7.907307
-200.0,200,8.012401
-200.0,200,8.110245
-200.0,200,8.216179
-200.0,200,8.316102
-200.0,200,8.427982
-200.0,200,8.531777
-200.0,200,8.643201
-200.0,200,8.747067
-200.0,200,8.862133
-200.0,200,8.971849
-200.0,200,9.080072
-200.0,200,9.177099
-200.0,200,9.277962
-200.0,200,9.373749
-200.0,200,9.475507
-200.0,200,9.571621
-200.0,200,9.672087
-200.0,200,9.764919
-200.0,200,9.86438
-200.0,200,9.958881
-200.0,200,10.060534
-200.0,200,10.164262
-200.0,200,10.269707
-200.0,200,10.36742
-200.0,200,10.483359
-200.0,200,10.585389
-200.0,200,10.69328
-200.0,200,10.792818
-200.0,200,10.901341
-200.0,200,11.000509
-200.0,200,11.107794
-200.0,200,11.213867
-200.0,200,11.319525
-200.0,200,11.418349
-200.0,200,11.52539
-200.0,200,11.626006
-200.0,200,11.732479
-200.0,200,11.832228
-200.0,200,11.941622
-200.0,200,12.0363
-200.0,200,12.150844
-200.0,200,12.245512
-200.0,200,12.363746
-200.0,200,12.466683
-200.0,200,12.579377
-200.0,200,12.681337
-200.0,200,12.785199
-200.0,200,12.883117
-171.0,171,12.971029
-200.0,200,13.080744
-200.0,200,13.185157
-200.0,200,13.283742
-200.0,200,13.374177
-200.0,200,13.483027
-200.0,200,13.61429
-200.0,200,13.748704
-200.0,200,13.892911
-162.0,162,13.989048
-200.0,200,14.107193
-200.0,200,14.208349
-200.0,200,14.306283
-200.0,200,14.406997
-154.0,154,14.485769
-200.0,200,14.594438
-200.0,200,14.695147
-200.0,200,14.791843
-195.0,195,14.896888
-200.0,200,15.000642
-200.0,200,15.108543
-200.0,200,15.220467
-200.0,200,15.327329
-200.0,200,15.429131
-187.0,187,15.534499
-200.0,200,15.641255
-141.0,141,15.711097
-200.0,200,15.808565
-200.0,200,15.902295
-200.0,200,16.001792
-200.0,200,16.102981
-200.0,200,16.211513
-200.0,200,16.329556
-200.0,200,16.434652
-200.0,200,16.523436
-200.0,200,16.636669
-200.0,200,16.744885
-200.0,200,16.85248
-200.0,200,16.954193
-200.0,200,17.060836
-200.0,200,17.164722
-200.0,200,17.265947
-200.0,200,17.360482
-200.0,200,17.46118
-200.0,200,17.556075
-200.0,200,17.655556
-200.0,200,17.751611
-200.0,200,17.852303
-200.0,200,17.950668
-200.0,200,18.06222
-200.0,200,18.169079
-200.0,200,18.273993
-200.0,200,18.373846
-200.0,200,18.48634
-200.0,200,18.589284
-200.0,200,18.704157
-200.0,200,18.798979
-200.0,200,18.912926
-200.0,200,19.015783
-200.0,200,19.132646
-200.0,200,19.233269
-200.0,200,19.331083
-200.0,200,19.439863
-200.0,200,19.542609
-200.0,200,19.650933
-200.0,200,19.771406
-200.0,200,19.866997
-200.0,200,19.968307
-200.0,200,20.073888
-200.0,200,20.202102
-200.0,200,20.321468
-200.0,200,20.443846
-200.0,200,20.552789
-193.0,193,20.686467
-200.0,200,20.813577
-200.0,200,20.917542
-200.0,200,21.028524
-200.0,200,21.134519
-200.0,200,21.269751
-200.0,200,21.377817
-200.0,200,21.483582
-200.0,200,21.584363
-200.0,200,21.692036
-173.0,173,21.780616
-200.0,200,21.890138
-200.0,200,21.99094
-200.0,200,22.099156
-200.0,200,22.201061
-200.0,200,22.306933
-177.0,177,22.396537
-200.0,200,22.512994
-125.0,125,22.572963
-200.0,200,22.679599
-200.0,200,22.794707
-200.0,200,22.9004
-200.0,200,23.00139
-169.0,169,23.092362
-200.0,200,23.194348
-200.0,200,23.300488
-171.0,171,23.391068
-200.0,200,23.490747
-200.0,200,23.605472
-200.0,200,23.703372
-158.0,158,23.788265
-200.0,200,23.888996
-192.0,192,23.987005
-200.0,200,24.089979
-175.0,175,24.174432
-168.0,168,24.254779
-200.0,200,24.35921
-200.0,200,24.45998
-200.0,200,24.568835
-200.0,200,24.668624
-200.0,200,24.768472
-151.0,151,24.854943
-123.0,123,24.920596
-107.0,107,24.981257
-200.0,200,25.083684
-200.0,200,25.190381
-200.0,200,25.286169
-200.0,200,25.394022
-200.0,200,25.498848
-200.0,200,25.602699
-150.0,150,25.672037
-200.0,200,25.772848
-200.0,200,25.876603
-145.0,145,25.950477
-200.0,200,26.051417
-197.0,197,26.146476
-200.0,200,26.249375
-190.0,190,26.348001
-200.0,200,26.454848
-200.0,200,26.555394
-128.0,128,26.623394
-200.0,200,26.733082
-161.0,161,26.810723
-200.0,200,26.922613
-200.0,200,27.040483
-187.0,187,27.150624
-172.0,172,27.237372
-200.0,200,27.346388
-200.0,200,27.449095
-180.0,180,27.546878
-148.0,148,27.614242
-140.0,140,27.684087
-178.0,178,27.771714
-200.0,200,27.874838
-193.0,193,27.973371
-129.0,129,28.040706
-153.0,153,28.124386
-162.0,162,28.208294
-166.0,166,28.293083
-199.0,199,28.428374
-200.0,200,28.533551
-200.0,200,28.647304
-141.0,141,28.722979
-200.0,200,28.816441
-139.0,139,28.886309
-200.0,200,29.007541
-200.0,200,29.112491
-182.0,182,29.214326
-200.0,200,29.345885
-141.0,141,29.436739
-200.0,200,29.55135
-168.0,168,29.657107
-200.0,200,29.805978
-170.0,170,29.915475
-125.0,125,29.971932
-161.0,161,30.0803
-181.0,181,30.178987
-144.0,144,30.260163
-200.0,200,30.373411
-110.0,110,30.440951
-185.0,185,30.570564
-200.0,200,30.675765
-200.0,200,30.786007
-200.0,200,30.890589
-98.0,98,30.94503
-131.0,131,31.02446
-167.0,167,31.110295
-177.0,177,31.197125
-140.0,140,31.278767
-200.0,200,31.380685
-138.0,138,31.457646
-155.0,155,31.542047
-152.0,152,31.623041
-133.0,133,31.686415
-130.0,130,31.757874
-192.0,192,31.857427
-171.0,171,31.93533
-119.0,119,31.995745
-120.0,120,32.053167
-154.0,154,32.133932
-176.0,176,32.228438
-180.0,180,32.323415
-200.0,200,32.431389
-200.0,200,32.53512
-178.0,178,32.625202
-156.0,156,32.700796
-200.0,200,32.801532
-200.0,200,32.90868
-140.0,140,32.983445
-152.0,152,33.068926
-200.0,200,33.179069
-118.0,118,33.237514
-181.0,181,33.322112
-191.0,191,33.411736
-200.0,200,33.512321
-108.0,108,33.566667
-200.0,200,33.674385
-159.0,159,33.757038
-111.0,111,33.816579
-184.0,184,33.910619
-158.0,158,33.993288
-154.0,154,34.074929
-115.0,115,34.133525
-120.0,120,34.199052
-200.0,200,34.298697
-154.0,154,34.376543
-200.0,200,34.470152
-128.0,128,34.535461
-117.0,117,34.605046
-200.0,200,34.70211
-200.0,200,34.811532
-142.0,142,34.879593
-200.0,200,34.986462
-169.0,169,35.085399
-132.0,132,35.148863
-160.0,160,35.226465
-159.0,159,35.310393
-179.0,179,35.401291
-200.0,200,35.504302
-158.0,158,35.585814
-200.0,200,35.694346
-162.0,162,35.776891
-200.0,200,35.882497
-189.0,189,35.982546
-200.0,200,36.09059
-200.0,200,36.191244
-173.0,173,36.280996
-179.0,179,36.372988
-185.0,185,36.472949
-195.0,195,36.566918
-160.0,160,36.644532
-142.0,142,36.715179
-111.0,111,36.767726
-198.0,198,36.863568
-170.0,170,36.955171
-129.0,129,37.022277
-198.0,198,37.140228
-131.0,131,37.208907
-200.0,200,37.313095
-172.0,172,37.399502
-177.0,177,37.487135
-162.0,162,37.574006
-200.0,200,37.676652
-112.0,112,37.731346
-179.0,179,37.827255
-199.0,199,37.934466
-142.0,142,38.01394
-200.0,200,38.120091
-200.0,200,38.229018
-179.0,179,38.32733
-167.0,167,38.410339
-200.0,200,38.517218
-200.0,200,38.614961
-200.0,200,38.72283
-126.0,126,38.784528
-200.0,200,38.880012
-200.0,200,38.982098
-200.0,200,39.08597
-147.0,147,39.181878
-160.0,160,39.264807
-200.0,200,39.355343
-200.0,200,39.453242
-200.0,200,39.545736
-198.0,198,39.638605
-120.0,120,39.705403
-111.0,111,39.766984
-167.0,167,39.848478
-118.0,118,39.909735
-89.0,89,39.949936
-102.0,102,40.004437
-200.0,200,40.096134
-196.0,196,40.192095
-182.0,182,40.287719
-129.0,129,40.354437
-184.0,184,40.4461
-200.0,200,40.587029
-200.0,200,40.720497
-140.0,140,40.805536
-200.0,200,40.919177
-132.0,132,41.014223
-167.0,167,41.114927
-200.0,200,41.247081
-169.0,169,41.331604
-148.0,148,41.422568
-151.0,151,41.501361
-136.0,136,41.568823
-177.0,177,41.667604
-137.0,137,41.741982
-155.0,155,41.826834
-124.0,124,41.894449
-200.0,200,41.998155
-182.0,182,42.095083
-155.0,155,42.188798
-200.0,200,42.30051
-113.0,113,42.359064
-196.0,196,42.45979
-200.0,200,42.56214
-200.0,200,42.668862
-200.0,200,42.786885
-144.0,144,42.855264
-143.0,143,42.923835
-200.0,200,43.023759
-200.0,200,43.116366
-178.0,178,43.201957
-190.0,190,43.332348
-115.0,115,43.395054
-200.0,200,43.491685
-156.0,156,43.568869
-154.0,154,43.640187
-158.0,158,43.733425
-145.0,145,43.807126
-151.0,151,43.889763
-200.0,200,43.992264
-162.0,162,44.076114
-159.0,159,44.159397
-169.0,169,44.250545
-149.0,149,44.32316
-182.0,182,44.41473
-189.0,189,44.501302
-130.0,130,44.568836
-200.0,200,44.663242
-173.0,173,44.750083
-161.0,161,44.839794
-147.0,147,44.916415
-115.0,115,44.97704
-188.0,188,45.079543
-171.0,171,45.172168
-200.0,200,45.2692
-200.0,200,45.387699
-175.0,175,45.478508
-200.0,200,45.580067
-161.0,161,45.664832
-157.0,157,45.747331
-155.0,155,45.83529
-148.0,148,45.902955
-200.0,200,45.994706
-200.0,200,46.094293
-148.0,148,46.170193
-152.0,152,46.255546
-192.0,192,46.360198
-157.0,157,46.444898
-200.0,200,46.54669
-200.0,200,46.660795
-152.0,152,46.738137
-173.0,173,46.82299
-179.0,179,46.907186
-152.0,152,46.989871
-158.0,158,47.070405
-162.0,162,47.162724
-174.0,174,47.262539
-200.0,200,47.404183
-164.0,164,47.511147
-146.0,146,47.618944
-200.0,200,47.75105
-114.0,114,47.819198
-97.0,97,47.866745
-167.0,167,47.944104
-155.0,155,48.021668
-164.0,164,48.100757
-200.0,200,48.207618
-200.0,200,48.326238
-154.0,154,48.425529
-200.0,200,48.530403
-198.0,198,48.643738
-200.0,200,48.751751
-137.0,137,48.833927
-99.0,99,48.886375
-200.0,200,48.999333
-112.0,112,49.054911
-200.0,200,49.157135
-200.0,200,49.266106
-95.0,95,49.32138
-165.0,165,49.413754
-200.0,200,49.517982
-200.0,200,49.621022
-200.0,200,49.714816
-149.0,149,49.795504
-194.0,194,49.891422
-177.0,177,49.98408
-200.0,200,50.08915
-175.0,175,50.18392
-200.0,200,50.290884
-139.0,139,50.364609
-200.0,200,50.463236
-160.0,160,50.539646
-200.0,200,50.638575
-156.0,156,50.723518
-193.0,193,50.827633
-171.0,171,50.91927
-176.0,176,51.012964
-200.0,200,51.116488
-99.0,99,51.172851
-170.0,170,51.260563
-200.0,200,51.372627
-200.0,200,51.486663
-181.0,181,51.588709
-200.0,200,51.690394
-200.0,200,51.796505
-200.0,200,51.90127
-161.0,161,51.984105
-150.0,150,52.067641
-200.0,200,52.172366
-164.0,164,52.249862
-180.0,180,52.341619
-200.0,200,52.434511
-185.0,185,52.525088
-173.0,173,52.604557
-200.0,200,52.70242
-162.0,162,52.780015
-162.0,162,52.859523
-200.0,200,52.963353
-200.0,200,53.058843
-172.0,172,53.14584
-180.0,180,53.235765
-200.0,200,53.33459
-126.0,126,53.394842
-169.0,169,53.471336
-108.0,108,53.5288
-198.0,198,53.633988
-166.0,166,53.725741
-200.0,200,53.848917
-162.0,162,53.932623
-135.0,135,53.999243
-167.0,167,54.082844
-200.0,200,54.189776
-200.0,200,54.2865
-200.0,200,54.395843
-160.0,160,54.479296
-167.0,167,54.567189
-200.0,200,54.664956
-200.0,200,54.755532
-193.0,193,54.848554
-153.0,153,54.926133
-186.0,186,55.014019
-200.0,200,55.126127
-200.0,200,55.227682
-188.0,188,55.328473
-164.0,164,55.419583
-96.0,96,55.466807
-200.0,200,55.568996
-200.0,200,55.67866
-200.0,200,55.784505
-157.0,157,55.86436
-179.0,179,55.95775
-154.0,154,56.033542
-163.0,163,56.129355
-110.0,110,56.180819
-156.0,156,56.25843
-200.0,200,56.366284
-178.0,178,56.486621
-200.0,200,56.60312
-88.0,88,56.676057
-176.0,176,56.777313
-117.0,117,56.849977
-200.0,200,56.977952
-87.0,87,57.038635
-154.0,154,57.140403
-152.0,152,57.225679
-147.0,147,57.305543
-172.0,172,57.40351
-154.0,154,57.488331
-154.0,154,57.58314
-169.0,169,57.693183
-154.0,154,57.776914
-200.0,200,57.887207
-153.0,153,57.964937
-200.0,200,58.06677
-200.0,200,58.166478
-150.0,150,58.23415
-97.0,97,58.282627
-158.0,158,58.363334
-200.0,200,58.457286
-171.0,171,58.558759
-148.0,148,58.636411
-189.0,189,58.740483
-145.0,145,58.816133
-148.0,148,58.899185
-179.0,179,58.995234
-200.0,200,59.093822
-200.0,200,59.194541
-200.0,200,59.293664
-200.0,200,59.403714
-91.0,91,59.443135
-200.0,200,59.549913
-145.0,145,59.622655
-157.0,157,59.746201
-149.0,149,59.84287
-200.0,200,59.972197
-200.0,200,60.076082
-200.0,200,60.186462
-152.0,152,60.262903
-149.0,149,60.337722
-99.0,99,60.400555
-200.0,200,60.505589
-153.0,153,60.592274
-152.0,152,60.661011
-151.0,151,60.735274
-149.0,149,60.802933
-200.0,200,60.893426
-200.0,200,60.993423
-200.0,200,61.100141
-200.0,200,61.209246
-146.0,146,61.292168
-200.0,200,61.404366
-154.0,154,61.479774
-200.0,200,61.581226
-200.0,200,61.675039
-147.0,147,61.750605
-153.0,153,61.844712
-200.0,200,61.948502
-167.0,167,62.039436
-200.0,200,62.144298
-87.0,87,62.191713
-152.0,152,62.273164
-164.0,164,62.370409
-152.0,152,62.449011
-200.0,200,62.560384
-178.0,178,62.65201
-147.0,147,62.728869
-160.0,160,62.812365
-155.0,155,62.894328
-200.0,200,63.005703
-200.0,200,63.1176
-200.0,200,63.251803
-148.0,148,63.328548
-153.0,153,63.414025
-145.0,145,63.492828
-200.0,200,63.593901
-153.0,153,63.676398
-200.0,200,63.779466
-200.0,200,63.910679
-175.0,175,64.002493
-161.0,161,64.082177
-150.0,150,64.15276
-154.0,154,64.229534
-164.0,164,64.314109
-200.0,200,64.418836
-158.0,158,64.501368
-150.0,150,64.578131
-174.0,174,64.667815
-155.0,155,64.758106
-150.0,150,64.833477
-159.0,159,64.91672
-153.0,153,64.997856
-149.0,149,65.080727
-165.0,165,65.165506
-106.0,106,65.225156
-152.0,152,65.29972
-153.0,153,65.379349
-111.0,111,65.437099
-154.0,154,65.509652
-161.0,161,65.59034
-191.0,191,65.688785
-200.0,200,65.795507
-158.0,158,65.886214
-200.0,200,65.99273
-158.0,158,66.075311
-200.0,200,66.183396
-185.0,185,66.274988
-200.0,200,66.384087
-158.0,158,66.461823
-163.0,163,66.551565
-148.0,148,66.629493
-90.0,90,66.67805
-111.0,111,66.730661
-176.0,176,66.823346
-151.0,151,66.905804
-200.0,200,67.014389
-100.0,100,67.071724
-200.0,200,67.174795
-158.0,158,67.262019
-157.0,157,67.341591
-200.0,200,67.43615
-159.0,159,67.517913
-118.0,118,67.584401
-151.0,151,67.683937
-161.0,161,67.793157
-94.0,94,67.849772
-91.0,91,67.906078
-200.0,200,68.019058
-200.0,200,68.175514
-85.0,85,68.221862
-168.0,168,68.327251
-153.0,153,68.400011
-200.0,200,68.501523
-95.0,95,68.548037
-104.0,104,68.597313
-156.0,156,68.682128
-93.0,93,68.73157
-151.0,151,68.808256
-150.0,150,68.885998
-156.0,156,68.969596
-151.0,151,69.057527
-88.0,88,69.100644
-103.0,103,69.162061
-164.0,164,69.250605
-200.0,200,69.349287
-157.0,157,69.437926
-165.0,165,69.523634
-200.0,200,69.633201
-156.0,156,69.72228
-185.0,185,69.818909
-155.0,155,69.902586
-160.0,160,70.001398
-153.0,153,70.070159
-160.0,160,70.14669
-94.0,94,70.192067
-92.0,92,70.238655
-167.0,167,70.333216
-165.0,165,70.437462
-164.0,164,70.51595
-94.0,94,70.564472
-163.0,163,70.646886
-161.0,161,70.735946
-87.0,87,70.786478
-159.0,159,70.869962
-166.0,166,70.956558
-166.0,166,71.044129
-95.0,95,71.097457
-150.0,150,71.182014
-153.0,153,71.258895
-158.0,158,71.342465
-109.0,109,71.413563
-198.0,198,71.522217
-118.0,118,71.589803
-186.0,186,71.684312
-107.0,107,71.742855
-92.0,92,71.792236
-157.0,157,71.87664
-147.0,147,71.95567
-163.0,163,72.053208
-150.0,150,72.138063
-160.0,160,72.224548
-153.0,153,72.309171
-158.0,158,72.391807
-104.0,104,72.443308
-152.0,152,72.526904
-200.0,200,72.628681
-166.0,166,72.730845
-160.0,160,72.813663
