#{"t_start": 1750228526.8401704, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.043134
-200.0,200,0.066291
-200.0,200,0.087418
-200.0,200,0.110689
-200.0,200,0.135162
-200.0,200,0.261078
-200.0,200,0.404034
-200.0,200,0.520371
-200.0,200,0.650872
-200.0,200,0.791762
-200.0,200,0.917124
-200.0,200,1.01848
-200.0,200,1.126714
-200.0,200,1.275483
-200.0,200,1.420649
-200.0,200,1.522327
-200.0,200,1.618526
-200.0,200,1.711143
-200.0,200,1.816025
-200.0,200,1.922704
-200.0,200,2.032685
-200.0,200,2.134905
-200.0,200,2.239841
-200.0,200,2.341761
-200.0,200,2.478211
-200.0,200,2.578177
-200.0,200,2.684145
-200.0,200,2.784964
-200.0,200,2.897562
-200.0,200,2.996353
-200.0,200,3.105063
-200.0,200,3.221339
-200.0,200,3.326099
-200.0,200,3.432287
-200.0,200,3.538092
-200.0,200,3.642126
-200.0,200,3.738961
-200.0,200,3.850116
-200.0,200,3.944924
-200.0,200,4.05097
-171.0,171,4.136785
-200.0,200,4.245352
-200.0,200,4.335054
-200.0,200,4.434767
-200.0,200,4.52975
-200.0,200,4.636868
-153.0,153,4.710317
-200.0,200,4.815001
-200.0,200,4.932048
-200.0,200,5.032968
-200.0,200,5.135777
-153.0,153,5.212471
-200.0,200,5.303472
-200.0,200,5.402141
-200.0,200,5.50705
-200.0,200,5.618001
-199.0,199,5.729147
-200.0,200,5.840621
-200.0,200,5.936558
-200.0,200,6.03616
-200.0,200,6.142645
-200.0,200,6.242739
-200.0,200,6.340491
-200.0,200,6.440515
-200.0,200,6.534178
-200.0,200,6.639433
-200.0,200,6.732756
-200.0,200,6.8367
-200.0,200,6.93356
-200.0,200,7.049576
-200.0,200,7.155673
-200.0,200,7.264437
-200.0,200,7.365122
-200.0,200,7.478591
-200.0,200,7.574961
-200.0,200,7.677176
-200.0,200,7.778881
-200.0,200,7.887448
-200.0,200,7.985304
-200.0,200,8.092521
-200.0,200,8.19487
-138.0,138,8.262287
-116.0,116,8.316689
-200.0,200,8.414028
-200.0,200,8.506888
-200.0,200,8.618636
-200.0,200,8.712286
-200.0,200,8.823197
-200.0,200,8.92489
-200.0,200,9.049816
-200.0,200,9.149854
-200.0,200,9.263535
-193.0,193,9.355593
-200.0,200,9.476993
-200.0,200,9.608007
-200.0,200,9.718377
-200.0,200,9.870286
-200.0,200,9.994452
-200.0,200,10.107305
-129.0,129,10.171833
-200.0,200,10.267684
-200.0,200,10.370931
-189.0,189,10.479899
-200.0,200,10.594949
-200.0,200,10.705779
-170.0,170,10.785417
-200.0,200,10.889165
-149.0,149,10.961929
-200.0,200,11.070828
-200.0,200,11.192124
-200.0,200,11.291762
-200.0,200,11.398088
-200.0,200,11.501906
-200.0,200,11.616519
-200.0,200,11.717477
-175.0,175,11.808111
-200.0,200,11.916095
-200.0,200,12.017289
-178.0,178,12.109388
-200.0,200,12.216468
-148.0,148,12.288198
-200.0,200,12.38774
-200.0,200,12.482174
-164.0,164,12.570045
-200.0,200,12.672982
-171.0,171,12.766664
-200.0,200,12.866948
-200.0,200,12.974097
-161.0,161,13.058411
-151.0,151,13.147229
-200.0,200,13.268113
-200.0,200,13.376235
-115.0,115,13.436846
-119.0,119,13.502644
-178.0,178,13.594312
-150.0,150,13.66373
-152.0,152,13.742318
-147.0,147,13.815206
-200.0,200,13.919224
-200.0,200,14.013134
-200.0,200,14.120128
-200.0,200,14.218708
-200.0,200,14.322542
-200.0,200,14.416255
-200.0,200,14.518232
-173.0,173,14.605092
-181.0,181,14.709882
-158.0,158,14.795476
-200.0,200,14.897306
-200.0,200,15.007158
-200.0,200,15.11017
-184.0,184,15.221665
-150.0,150,15.291201
-164.0,164,15.369645
-200.0,200,15.470459
-200.0,200,15.573394
-200.0,200,15.697205
-200.0,200,15.811155
-120.0,120,15.884117
-200.0,200,15.986854
-200.0,200,16.097785
-200.0,200,16.202147
-150.0,150,16.279546
-200.0,200,16.370817
-200.0,200,16.474696
-189.0,189,16.572334
-186.0,186,16.676185
-122.0,122,16.737589
-200.0,200,16.837787
-139.0,139,16.909704
-200.0,200,17.001372
-117.0,117,17.061835
-200.0,200,17.166509
-198.0,198,17.274571
-200.0,200,17.381481
-200.0,200,17.484396
-126.0,126,17.551132
-175.0,175,17.641784
-200.0,200,17.750774
-200.0,200,17.850384
-162.0,162,17.928987
-200.0,200,18.044162
-200.0,200,18.14793
-200.0,200,18.256002
-196.0,196,18.357378
-158.0,158,18.440042
-200.0,200,18.559923
-200.0,200,18.664777
-200.0,200,18.775851
-160.0,160,18.860265
-200.0,200,18.960961
-200.0,200,19.068775
-200.0,200,19.172629
-200.0,200,19.303201
-200.0,200,19.402007
-138.0,138,19.483898
-124.0,124,19.545178
-200.0,200,19.662075
-200.0,200,19.767076
-179.0,179,19.864836
-200.0,200,19.965746
-200.0,200,20.071517
-183.0,183,20.166526
-136.0,136,20.241118
-200.0,200,20.341023
-200.0,200,20.452422
-183.0,183,20.54293
-174.0,174,20.648854
-200.0,200,20.780273
-190.0,190,20.914638
-200.0,200,21.05436
-200.0,200,21.171734
-200.0,200,21.284248
-126.0,126,21.375465
-152.0,152,21.45108
-200.0,200,21.556846
-169.0,169,21.646144
-190.0,190,21.737757
-138.0,138,21.807281
-200.0,200,21.900928
-200.0,200,22.001813
-194.0,194,22.094362
-200.0,200,22.18641
-200.0,200,22.292277
-133.0,133,22.352829
-158.0,158,22.427156
-200.0,200,22.53214
-200.0,200,22.6443
-200.0,200,22.746142
-195.0,195,22.854578
-136.0,136,22.92309
-190.0,190,23.02181
-148.0,148,23.099079
-161.0,161,23.184021
-200.0,200,23.296973
-200.0,200,23.428598
-200.0,200,23.546588
-155.0,155,23.631874
-120.0,120,23.702729
-200.0,200,23.816032
-111.0,111,23.867505
-152.0,152,23.949943
-200.0,200,24.042039
-169.0,169,24.12482
-154.0,154,24.207459
-200.0,200,24.310363
-164.0,164,24.386077
-138.0,138,24.454486
-152.0,152,24.532146
-182.0,182,24.617968
-153.0,153,24.693843
-156.0,156,24.779091
-200.0,200,24.890941
-181.0,181,24.983584
-157.0,157,25.066501
-200.0,200,25.169998
-133.0,133,25.248979
-200.0,200,25.348752
-151.0,151,25.438854
-155.0,155,25.512308
-200.0,200,25.621083
-168.0,168,25.706932
-120.0,120,25.774944
-200.0,200,25.87673
-200.0,200,25.990508
-171.0,171,26.075335
-145.0,145,26.157829
-198.0,198,26.257004
-165.0,165,26.341622
-128.0,128,26.411192
-200.0,200,26.517936
-150.0,150,26.594728
-200.0,200,26.705606
-200.0,200,26.828903
-115.0,115,26.884469
-200.0,200,26.996609
-107.0,107,27.04894
-135.0,135,27.135993
-153.0,153,27.2288
-166.0,166,27.349403
-147.0,147,27.448698
-157.0,157,27.553007
-184.0,184,27.654274
-160.0,160,27.771427
-200.0,200,27.896568
-146.0,146,27.973563
-154.0,154,28.055263
-153.0,153,28.129821
-131.0,131,28.202642
-193.0,193,28.318719
-161.0,161,28.411709
-151.0,151,28.492559
-176.0,176,28.584246
-128.0,128,28.650101
-200.0,200,28.752916
-164.0,164,28.842996
-134.0,134,28.918698
-146.0,146,28.994473
-200.0,200,29.09503
-158.0,158,29.17181
-200.0,200,29.266419
-133.0,133,29.329958
-174.0,174,29.418636
-155.0,155,29.499193
-154.0,154,29.590796
-171.0,171,29.675815
-145.0,145,29.754415
-200.0,200,29.864964
-200.0,200,29.964677
-200.0,200,30.071556
-199.0,199,30.172142
-119.0,119,30.239642
-173.0,173,30.324172
-148.0,148,30.406845
-113.0,113,30.467189
-156.0,156,30.550255
-176.0,176,30.642653
-168.0,168,30.729365
-200.0,200,30.84336
-113.0,113,30.900751
-155.0,155,30.973344
-148.0,148,31.056216
-177.0,177,31.146971
-186.0,186,31.242783
-188.0,188,31.344547
-182.0,182,31.44353
-200.0,200,31.550645
-171.0,171,31.654834
-137.0,137,31.723314
-110.0,110,31.78688
-179.0,179,31.883679
-172.0,172,31.976536
-156.0,156,32.05113
-175.0,175,32.135868
-110.0,110,32.18324
-158.0,158,32.263335
-200.0,200,32.371874
-145.0,145,32.446388
-200.0,200,32.549932
-200.0,200,32.663048
-149.0,149,32.738104
-200.0,200,32.847926
-186.0,186,32.947609
-141.0,141,33.025082
-140.0,140,33.09976
-124.0,124,33.165363
-147.0,147,33.249136
-115.0,115,33.307722
-142.0,142,33.383707
-172.0,172,33.479012
-200.0,200,33.578519
-200.0,200,33.692517
-157.0,157,33.76924
-133.0,133,33.860985
-158.0,158,33.941961
-160.0,160,34.019959
-141.0,141,34.083449
-160.0,160,34.160016
-157.0,157,34.25362
-117.0,117,34.317103
-132.0,132,34.38656
-156.0,156,34.463567
-121.0,121,34.517713
-147.0,147,34.58729
-193.0,193,34.678143
-161.0,161,34.767872
-156.0,156,34.854542
-153.0,153,34.938942
-160.0,160,35.024816
