#{"t_start": 1750224212.7466772, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,161.135359
-200.0,200,161.22899
-200.0,200,161.341642
-200.0,200,161.448822
-200.0,200,161.557594
-200.0,200,161.74467
-200.0,200,161.920192
-200.0,200,162.090809
-200.0,200,162.305905
-200.0,200,162.552306
-200.0,200,162.737142
-200.0,200,162.914239
-200.0,200,163.09778
-200.0,200,163.292577
-200.0,200,163.463215
-200.0,200,163.633631
-200.0,200,163.82773
-200.0,200,164.001917
-200.0,200,164.178266
-200.0,200,164.356803
-200.0,200,164.573627
-200.0,200,164.764919
-200.0,200,164.961746
-200.0,200,165.146491
-200.0,200,165.347458
-200.0,200,165.540397
-200.0,200,165.739851
-200.0,200,165.934286
-200.0,200,166.132044
-200.0,200,166.31867
-200.0,200,166.52098
-200.0,200,166.724613
-200.0,200,166.925777
-200.0,200,167.127122
-200.0,200,167.369952
-200.0,200,167.58933
-200.0,200,167.801086
-200.0,200,167.995126
-200.0,200,168.193618
-200.0,200,168.405576
-200.0,200,168.583813
-200.0,200,168.781198
-198.0,198,168.98933
-200.0,200,169.180006
-200.0,200,169.378331
-200.0,200,169.570149
-200.0,200,169.773698
-200.0,200,169.977104
-200.0,200,170.178816
-200.0,200,170.375222
-180.0,180,170.548387
-200.0,200,170.752208
-200.0,200,170.954836
-200.0,200,171.148559
-200.0,200,171.345522
-200.0,200,171.5377
-200.0,200,171.734663
-200.0,200,171.924332
-163.0,163,172.06889
-174.0,174,172.273389
-200.0,200,172.476055
-193.0,193,172.64853
-200.0,200,172.856566
-200.0,200,173.057327
-200.0,200,173.23978
-200.0,200,173.440249
-200.0,200,173.63489
-200.0,200,173.823647
-200.0,200,174.007357
-200.0,200,174.198303
-200.0,200,174.394969
-120.0,120,174.498511
-189.0,189,174.678956
-200.0,200,174.903786
-132.0,132,175.014997
-164.0,164,175.157929
-200.0,200,175.35011
-173.0,173,175.506167
-174.0,174,175.668663
-121.0,121,175.76658
-200.0,200,175.964733
-167.0,167,176.114099
-200.0,200,176.310933
-168.0,168,176.461023
-146.0,146,176.587037
-200.0,200,176.783824
-200.0,200,176.980058
-200.0,200,177.179601
-192.0,192,177.365276
-200.0,200,177.538484
-200.0,200,177.715669
-182.0,182,177.873395
-200.0,200,178.071536
-138.0,138,178.18543
-200.0,200,178.414941
-171.0,171,178.606001
-122.0,122,178.736067
-200.0,200,178.940933
-131.0,131,179.054085
-200.0,200,179.251799
-200.0,200,179.436139
-146.0,146,179.554469
-200.0,200,179.741244
-200.0,200,179.960673
-200.0,200,180.125617
-184.0,184,180.296506
-200.0,200,180.47585
-151.0,151,180.613057
-200.0,200,180.799065
-179.0,179,180.968794
-200.0,200,181.163164
-200.0,200,181.343554
-200.0,200,181.51214
-141.0,141,181.622881
-163.0,163,181.760151
-200.0,200,181.951862
-200.0,200,182.128336
-200.0,200,182.307581
-200.0,200,182.487945
-192.0,192,182.675492
-200.0,200,182.87397
-200.0,200,183.075799
-200.0,200,183.257593
-157.0,157,183.389745
-200.0,200,183.567053
-200.0,200,183.740217
-200.0,200,183.92583
-200.0,200,184.107117
-200.0,200,184.310838
-142.0,142,184.434883
-125.0,125,184.54164
-200.0,200,184.729897
-200.0,200,184.952446
-170.0,170,185.125044
-200.0,200,185.342004
-143.0,143,185.515023
-149.0,149,185.656979
-200.0,200,185.85612
-191.0,191,186.065573
-200.0,200,186.265557
-200.0,200,186.45916
-173.0,173,186.626104
-194.0,194,186.808919
-200.0,200,186.998294
-168.0,168,187.147033
-200.0,200,187.323376
-187.0,187,187.50595
-126.0,126,187.605496
-126.0,126,187.712717
-200.0,200,187.909796
-169.0,169,188.05921
-173.0,173,188.217458
-158.0,158,188.364385
-147.0,147,188.498254
-200.0,200,188.673742
-185.0,185,188.829038
-147.0,147,188.960234
-200.0,200,189.1781
-153.0,153,189.318391
-200.0,200,189.511734
-200.0,200,189.710652
-150.0,150,189.843041
-163.0,163,190.009551
-200.0,200,190.220457
-200.0,200,190.39379
-200.0,200,190.572893
-200.0,200,190.746347
-156.0,156,190.878709
-161.0,161,191.017558
-147.0,147,191.13535
-200.0,200,191.337544
-153.0,153,191.472551
-157.0,157,191.600789
-155.0,155,191.726936
-119.0,119,191.825125
-108.0,108,191.916875
-193.0,193,192.087579
-177.0,177,192.24175
-200.0,200,192.431441
-152.0,152,192.570862
-148.0,148,192.69991
-200.0,200,192.898568
-135.0,135,193.018644
-187.0,187,193.202899
-189.0,189,193.383596
-132.0,132,193.493536
-172.0,172,193.656894
-161.0,161,193.804494
-200.0,200,194.011961
-163.0,163,194.178431
-150.0,150,194.342148
-138.0,138,194.473473
-158.0,158,194.64077
-200.0,200,194.855964
-200.0,200,195.051051
-160.0,160,195.216369
-142.0,142,195.353964
-191.0,191,195.553833
-168.0,168,195.721216
-187.0,187,195.907976
-161.0,161,196.041226
-183.0,183,196.210282
-191.0,191,196.398987
-151.0,151,196.531054
-200.0,200,196.728997
-117.0,117,196.817739
-136.0,136,196.925509
-158.0,158,197.062482
-129.0,129,197.164455
-138.0,138,197.278533
-189.0,189,197.462773
-162.0,162,197.612844
-93.0,93,197.688483
-150.0,150,197.821612
-94.0,94,197.898438
-122.0,122,198.006241
-146.0,146,198.134165
-162.0,162,198.281092
-200.0,200,198.475352
-153.0,153,198.616688
-115.0,115,198.71123
-200.0,200,198.909844
-200.0,200,199.099655
-154.0,154,199.246188
-200.0,200,199.450023
-139.0,139,199.576328
-178.0,178,199.723524
-200.0,200,199.914016
-178.0,178,200.103197
-165.0,165,200.250413
-154.0,154,200.401255
-162.0,162,200.549146
-200.0,200,200.744708
-200.0,200,200.939641
-141.0,141,201.063489
-138.0,138,201.179537
-130.0,130,201.288875
-167.0,167,201.449494
-200.0,200,201.644961
-145.0,145,201.773777
-150.0,150,201.927581
-168.0,168,202.084928
-125.0,125,202.196042
-112.0,112,202.281585
-162.0,162,202.442238
-200.0,200,202.666687
-141.0,141,202.784274
-200.0,200,202.984367
-152.0,152,203.11392
-157.0,157,203.260629
-139.0,139,203.372334
-200.0,200,203.573541
-174.0,174,203.734356
-185.0,185,203.91395
-149.0,149,204.041905
-192.0,192,204.227555
-199.0,199,204.425015
-171.0,171,204.577883
-145.0,145,204.70563
-180.0,180,204.877319
-200.0,200,205.068213
-200.0,200,205.300429
-200.0,200,205.561692
-164.0,164,205.738148
-200.0,200,205.937997
-177.0,177,206.108616
-162.0,162,206.259078
-200.0,200,206.466361
-174.0,174,206.614888
-150.0,150,206.74037
-138.0,138,206.844259
-155.0,155,206.979836
-150.0,150,207.115202
-155.0,155,207.240589
-200.0,200,207.441404
-163.0,163,207.590749
-155.0,155,207.741412
-121.0,121,207.83813
-143.0,143,207.97885
-132.0,132,208.091838
-166.0,166,208.242958
-200.0,200,208.421194
-119.0,119,208.533332
-200.0,200,208.717504
-92.0,92,208.792119
-145.0,145,208.923173
-149.0,149,209.057467
-166.0,166,209.2036
-182.0,182,209.355692
-138.0,138,209.465555
-143.0,143,209.596865
-158.0,158,209.755891
-200.0,200,209.958545
-168.0,168,210.116897
-145.0,145,210.253368
-190.0,190,210.430967
-144.0,144,210.559722
-200.0,200,210.762727
-164.0,164,210.905077
-154.0,154,211.044255
-200.0,200,211.235138
-161.0,161,211.382473
-192.0,192,211.566334
-133.0,133,211.685932
-200.0,200,211.909516
-194.0,194,212.108843
-170.0,170,212.317251
-200.0,200,212.544015
-147.0,147,212.678499
-146.0,146,212.808447
-200.0,200,213.021937
-133.0,133,213.131855
-146.0,146,213.250667
-161.0,161,213.391494
-153.0,153,213.516161
-200.0,200,213.717973
-127.0,127,213.837192
-145.0,145,213.969339
-145.0,145,214.092235
-200.0,200,214.273792
-147.0,147,214.414723
-168.0,168,214.564796
-154.0,154,214.690389
-183.0,183,214.853944
-189.0,189,215.033604
-182.0,182,215.198658
-153.0,153,215.339133
-163.0,163,215.474625
-157.0,157,215.608891
-158.0,158,215.740519
-152.0,152,215.878103
-196.0,196,216.06275
-113.0,113,216.162882
-136.0,136,216.274788
-103.0,103,216.356254
-114.0,114,216.457545
-177.0,177,216.623062
-145.0,145,216.750208
-142.0,142,216.876645
-174.0,174,217.032874
-178.0,178,217.207311
-200.0,200,217.387388
-152.0,152,217.521446
-144.0,144,217.642269
-155.0,155,217.76447
-161.0,161,217.900956
-147.0,147,218.043161
-162.0,162,218.193321
-200.0,200,218.393233
-131.0,131,218.505129
-190.0,190,218.689633
-200.0,200,218.873969
-132.0,132,218.976954
-159.0,159,219.107095
-191.0,191,219.283518
-178.0,178,219.45086
-196.0,196,219.624235
-200.0,200,219.798521
-145.0,145,219.920669
-149.0,149,220.064339
-170.0,170,220.240067
-177.0,177,220.403033
-192.0,192,220.590432
-200.0,200,220.779121
-141.0,141,220.892867
-192.0,192,221.094842
-200.0,200,221.334822
-200.0,200,221.564855
-161.0,161,221.715105
-200.0,200,221.917979
-200.0,200,222.149846
-200.0,200,222.358181
-200.0,200,222.529619
-174.0,174,222.673314
-154.0,154,222.805153
-200.0,200,222.977577
-200.0,200,223.189019
-200.0,200,223.381192
-129.0,129,223.493339
-200.0,200,223.687281
-175.0,175,223.838638
-145.0,145,223.96964
