#{"t_start": 1750229427.1436293, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.045435
-200.0,200,0.065542
-200.0,200,0.085751
-200.0,200,0.110023
-200.0,200,0.130229
-200.0,200,0.216155
-200.0,200,0.315341
-200.0,200,0.402052
-200.0,200,0.499951
-200.0,200,0.596155
-200.0,200,0.696164
-200.0,200,0.793352
-200.0,200,0.896261
-200.0,200,0.991086
-200.0,200,1.090987
-200.0,200,1.173759
-200.0,200,1.262695
-200.0,200,1.387605
-200.0,200,1.531626
-200.0,200,1.650829
-200.0,200,1.768158
-200.0,200,1.860868
-200.0,200,2.00105
-200.0,200,2.133257
-200.0,200,2.236227
-200.0,200,2.372072
-200.0,200,2.521404
-200.0,200,2.641158
-200.0,200,2.758311
-200.0,200,2.8656
-200.0,200,2.978746
-200.0,200,3.077376
-200.0,200,3.178331
-200.0,200,3.265131
-200.0,200,3.365843
-200.0,200,3.4591
-200.0,200,3.568729
-200.0,200,3.671818
-200.0,200,3.778867
-200.0,200,3.867484
-200.0,200,3.974233
-200.0,200,4.076068
-200.0,200,4.178941
-200.0,200,4.271704
-200.0,200,4.393459
-200.0,200,4.490693
-200.0,200,4.587654
-200.0,200,4.679821
-200.0,200,4.789834
-200.0,200,4.893179
-167.0,167,4.981921
-200.0,200,5.079074
-200.0,200,5.18905
-200.0,200,5.286413
-200.0,200,5.433262
-200.0,200,5.540931
-200.0,200,5.646916
-200.0,200,5.744815
-200.0,200,5.853632
-200.0,200,5.955569
-200.0,200,6.052694
-200.0,200,6.213048
-200.0,200,6.345711
-200.0,200,6.449576
-200.0,200,6.555545
-200.0,200,6.651518
-200.0,200,6.807273
-200.0,200,6.929857
-200.0,200,7.078941
-200.0,200,7.224504
-200.0,200,7.387392
-153.0,153,7.467217
-200.0,200,7.602998
-200.0,200,7.742855
-200.0,200,7.849951
-200.0,200,7.951549
-200.0,200,8.059074
-200.0,200,8.158488
-200.0,200,8.265134
-200.0,200,8.398549
-200.0,200,8.543035
-148.0,148,8.619612
-200.0,200,8.730716
-200.0,200,8.833073
-200.0,200,8.943074
-200.0,200,9.045407
-200.0,200,9.225544
-200.0,200,9.338351
-200.0,200,9.441615
-200.0,200,9.551713
-200.0,200,9.652912
-200.0,200,9.747416
-200.0,200,9.844415
-200.0,200,9.937414
-200.0,200,10.044284
-200.0,200,10.152988
-200.0,200,10.290049
-200.0,200,10.405045
-200.0,200,10.509046
-200.0,200,10.612044
-200.0,200,10.722899
-161.0,161,10.810049
