#{"t_start": 1751342028.6178994, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,409.550927
-200.0,200,409.571795
-200.0,200,409.593235
-200.0,200,409.618011
-200.0,200,409.636068
-200.0,200,409.715499
-200.0,200,409.838383
-200.0,200,409.937151
-200.0,200,410.040834
-200.0,200,410.129748
-200.0,200,410.223868
-200.0,200,410.307121
-200.0,200,410.405283
-200.0,200,410.499134
-200.0,200,410.58967
-200.0,200,410.674706
-200.0,200,410.77181
-200.0,200,410.85716
-200.0,200,410.957294
-200.0,200,411.060987
-200.0,200,411.158595
-200.0,200,411.257437
-200.0,200,411.362383
-200.0,200,411.465444
-200.0,200,411.560548
-200.0,200,411.6439
-200.0,200,411.750009
-200.0,200,411.853369
-200.0,200,411.95636
-200.0,200,412.04939
-200.0,200,412.164056
-200.0,200,412.261184
-200.0,200,412.385214
-200.0,200,412.54066
-200.0,200,412.666769
-200.0,200,412.760648
-200.0,200,412.899806
-200.0,200,413.017288
-200.0,200,413.133223
-200.0,200,413.238639
-200.0,200,413.357747
-200.0,200,413.459663
-200.0,200,413.556912
-200.0,200,413.642021
-200.0,200,413.73879
-200.0,200,413.835954
-200.0,200,413.948215
-200.0,200,414.037068
-200.0,200,414.141139
-200.0,200,414.240268
-200.0,200,414.342715
-200.0,200,414.433692
-200.0,200,414.525876
-200.0,200,414.618075
-200.0,200,414.716916
-145.0,145,414.789543
-200.0,200,414.899382
-200.0,200,414.997681
-200.0,200,415.092138
-200.0,200,415.189266
-200.0,200,415.29314
-200.0,200,415.387207
-200.0,200,415.494296
-200.0,200,415.586455
-200.0,200,415.702187
-200.0,200,415.792571
-200.0,200,415.896951
-200.0,200,415.993741
-200.0,200,416.112753
-200.0,200,416.215797
-200.0,200,416.319427
-200.0,200,416.428773
-200.0,200,416.528871
-200.0,200,416.625887
-200.0,200,416.715179
-200.0,200,416.81178
-200.0,200,416.915358
-200.0,200,417.008492
-200.0,200,417.107663
-200.0,200,417.200854
-200.0,200,417.300676
-200.0,200,417.387839
-200.0,200,417.492172
-200.0,200,417.588545
-200.0,200,417.693395
-181.0,181,417.776297
-200.0,200,417.879655
-200.0,200,417.991828
-200.0,200,418.084738
-200.0,200,418.192915
-200.0,200,418.28915
-200.0,200,418.390035
-200.0,200,418.485094
-200.0,200,418.588095
-200.0,200,418.678173
-200.0,200,418.775732
-200.0,200,418.875694
-200.0,200,418.97641
-200.0,200,419.073551
-200.0,200,419.177322
-200.0,200,419.2893
-173.0,173,419.381555
-200.0,200,419.483916
-200.0,200,419.578213
-200.0,200,419.677088
-200.0,200,419.775387
-200.0,200,419.870667
-200.0,200,419.963941
-200.0,200,420.058609
-200.0,200,420.156298
-200.0,200,420.250239
-200.0,200,420.357505
-200.0,200,420.458457
-200.0,200,420.558551
-200.0,200,420.663395
-200.0,200,420.758823
-200.0,200,420.856791
-200.0,200,420.967469
-200.0,200,421.058041
-200.0,200,421.155198
-200.0,200,421.256738
-200.0,200,421.355897
-200.0,200,421.458235
-200.0,200,421.552376
-200.0,200,421.650486
-200.0,200,421.75076
-200.0,200,421.851825
-200.0,200,421.956842
-200.0,200,422.075649
-200.0,200,422.172777
-200.0,200,422.268087
-200.0,200,422.367188
-200.0,200,422.470122
-200.0,200,422.574142
-200.0,200,422.681018
-200.0,200,422.778056
-200.0,200,422.884347
-200.0,200,422.993568
-200.0,200,423.090615
-200.0,200,423.190549
-200.0,200,423.292039
-200.0,200,423.428594
-200.0,200,423.566289
-200.0,200,423.679863
-200.0,200,423.81117
-200.0,200,423.924062
-200.0,200,424.037096
-200.0,200,424.137738
-200.0,200,424.235266
-200.0,200,424.339004
-200.0,200,424.433321
-200.0,200,424.519269
-200.0,200,424.627568
-200.0,200,424.735749
-200.0,200,424.836763
-200.0,200,424.935626
-200.0,200,425.039599
-200.0,200,425.133035
-200.0,200,425.233135
-200.0,200,425.327287
-200.0,200,425.431284
-200.0,200,425.527463
-200.0,200,425.62622
-200.0,200,425.72948
-200.0,200,425.829718
-200.0,200,425.919901
-200.0,200,426.042589
-200.0,200,426.167663
-200.0,200,426.274422
-200.0,200,426.373758
-200.0,200,426.475606
-200.0,200,426.565826
-200.0,200,426.664984
-200.0,200,426.753111
-200.0,200,426.857473
-200.0,200,426.960517
-200.0,200,427.072214
-200.0,200,427.171617
