#{"t_start": 1751340269.726565, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,4.688583
-200.0,200,5.012463
-200.0,200,5.279412
-200.0,200,5.528557
-200.0,200,5.786307
-200.0,200,6.549475
-200.0,200,7.485951
-200.0,200,8.270976
-200.0,200,9.079465
-200.0,200,9.834433
-200.0,200,10.695156
-200.0,200,11.464264
-200.0,200,12.268418
-200.0,200,13.058252
-200.0,200,13.902726
-200.0,200,14.734228
-200.0,200,15.525498
-200.0,200,16.285465
-200.0,200,17.205021
-200.0,200,18.293044
-200.0,200,19.144504
-200.0,200,20.042103
-200.0,200,20.849489
-200.0,200,21.639553
-200.0,200,22.481199
-200.0,200,23.25448
-200.0,200,24.067036
-200.0,200,24.910005
-200.0,200,25.805996
-200.0,200,26.542467
-200.0,200,27.363015
-200.0,200,28.158973
-200.0,200,29.003196
-200.0,200,29.789933
-200.0,200,30.649043
-200.0,200,31.450523
-200.0,200,32.308901
-200.0,200,33.044512
-200.0,200,33.868539
-200.0,200,34.716703
-200.0,200,35.522987
-200.0,200,36.305526
-200.0,200,37.120001
-200.0,200,37.9115
-200.0,200,38.962357
-200.0,200,39.716041
-200.0,200,40.575517
-200.0,200,41.406485
-200.0,200,42.205376
-200.0,200,43.045521
-200.0,200,43.92301
-200.0,200,44.688576
-200.0,200,45.75631
-200.0,200,46.524082
-200.0,200,47.372562
-200.0,200,48.171991
-200.0,200,48.969507
-200.0,200,49.759459
-200.0,200,50.566279
-200.0,200,51.437521
-200.0,200,52.39267
-200.0,200,53.167524
-200.0,200,53.951032
-200.0,200,54.717988
-200.0,200,55.520266
-200.0,200,56.292005
-200.0,200,57.175884
-200.0,200,57.952886
-200.0,200,58.848626
-200.0,200,59.601489
-200.0,200,60.392889
-200.0,200,61.201155
-200.0,200,62.122537
-200.0,200,62.877035
-200.0,200,63.681638
-200.0,200,64.477702
-200.0,200,65.324096
-200.0,200,66.077639
-200.0,200,66.889298
-200.0,200,67.655516
-200.0,200,68.513111
-200.0,200,69.304531
-200.0,200,70.128412
-200.0,200,71.000959
-200.0,200,71.798475
-200.0,200,72.860041
-200.0,200,73.706738
-200.0,200,74.456329
-200.0,200,75.468061
-200.0,200,76.227254
-200.0,200,77.075565
-200.0,200,77.842632
-200.0,200,78.668868
-200.0,200,79.46555
-200.0,200,80.386528
-200.0,200,81.163059
-200.0,200,81.971521
-200.0,200,82.763116
-200.0,200,83.557869
-200.0,200,84.309521
-200.0,200,85.119018
-200.0,200,86.002053
-200.0,200,86.805514
-200.0,200,87.579053
-200.0,200,88.460011
-200.0,200,89.374081
-200.0,200,90.198093
-200.0,200,90.98304
-200.0,200,91.831254
-200.0,200,92.610273
-200.0,200,93.475505
-200.0,200,94.246125
-200.0,200,95.079552
-200.0,200,95.852956
-200.0,200,96.672062
-200.0,200,97.461528
-200.0,200,98.347176
-200.0,200,99.231209
-200.0,200,100.430316
-200.0,200,101.256514
-200.0,200,102.15212
-200.0,200,103.022629
-200.0,200,103.913048
-200.0,200,104.704559
-200.0,200,105.610542
-200.0,200,106.5261
-200.0,200,107.439595
-200.0,200,108.248169
-200.0,200,109.070683
-200.0,200,109.869563
-200.0,200,110.715477
-200.0,200,111.508217
-200.0,200,112.376588
-200.0,200,113.271634
-200.0,200,114.20062
-200.0,200,114.99454
-200.0,200,115.862068
-200.0,200,116.750604
-200.0,200,117.573537
-200.0,200,118.409274
-200.0,200,119.2696
-200.0,200,120.033075
-200.0,200,120.884689
-200.0,200,121.682878
-200.0,200,122.533556
-200.0,200,123.34745
-200.0,200,124.178563
-200.0,200,125.016552
-200.0,200,125.838672
-200.0,200,126.65143
-200.0,200,127.875557
-200.0,200,128.736418
-200.0,200,129.688215
-200.0,200,130.467536
-200.0,200,131.344533
-200.0,200,132.116537
-200.0,200,132.974585
-200.0,200,133.787162
-200.0,200,134.693023
-200.0,200,135.541096
-200.0,200,136.379946
-200.0,200,137.194539
-200.0,200,138.009122
-200.0,200,138.81181
-200.0,200,139.662634
-200.0,200,140.531557
-200.0,200,141.45531
-200.0,200,142.222043
-200.0,200,143.122057
-200.0,200,144.019928
-200.0,200,144.848035
-200.0,200,145.658055
-200.0,200,146.495577
-164.0,164,147.145556
-200.0,200,147.970108
-187.0,187,148.708044
-200.0,200,149.545696
-200.0,200,150.329599
-131.0,131,150.867614
-138.0,138,151.402069
-141.0,141,151.959552
-183.0,183,152.666139
-200.0,200,153.483128
-200.0,200,154.278058
-188.0,188,155.412047
-142.0,142,155.977551
-138.0,138,156.522049
-176.0,176,157.42087
-155.0,155,158.013055
-200.0,200,158.968794
-200.0,200,159.755566
-200.0,200,160.602351
-142.0,142,161.162591
-138.0,138,161.678668
-137.0,137,162.326106
-142.0,142,162.891154
-200.0,200,163.689621
-200.0,200,164.541066
-142.0,142,165.098158
-138.0,138,165.609056
-139.0,139,166.152606
-142.0,142,166.808317
-138.0,138,167.36278
-154.0,154,167.921559
-140.0,140,168.464194
-134.0,134,168.989876
-143.0,143,169.548125
-200.0,200,170.398845
-200.0,200,171.203071
-188.0,188,172.079573
-139.0,139,172.637458
-136.0,136,173.222798
-138.0,138,173.778094
-139.0,139,174.276572
-138.0,138,174.830658
-142.0,142,175.38162
-185.0,185,176.173081
-139.0,139,176.676571
-141.0,141,177.246535
-139.0,139,177.85539
-138.0,138,178.382606
-143.0,143,178.977616
-140.0,140,179.530571
-141.0,141,180.079495
-134.0,134,180.565596
-138.0,138,181.113374
-170.0,170,181.866338
-170.0,170,182.822065
-141.0,141,183.383098
-140.0,140,183.923003
-136.0,136,184.532039
-131.0,131,185.366596
-136.0,136,185.901267
-141.0,141,186.4436
-135.0,135,186.946288
-129.0,129,187.442375
-140.0,140,188.009613
-183.0,183,188.736122
-135.0,135,189.417604
-148.0,148,190.067982
-137.0,137,190.642151
-143.0,143,191.206473
-136.0,136,191.692235
-136.0,136,192.229084
-136.0,136,192.743079
-138.0,138,193.299094
-169.0,169,193.949636
-143.0,143,194.485589
-141.0,141,195.03642
-137.0,137,195.566672
-144.0,144,196.111848
-137.0,137,196.607612
-137.0,137,197.25932
-141.0,141,197.758002
-142.0,142,198.306569
-143.0,143,198.952603
-141.0,141,199.530122
-140.0,140,200.113205
-123.0,123,200.59673
-140.0,140,201.119149
-142.0,142,201.650733
-137.0,137,202.182696
-140.0,140,202.705161
-115.0,115,203.220084
-138.0,138,203.709079
-132.0,132,204.234201
-142.0,142,204.750092
-141.0,141,205.317134
-193.0,193,206.151609
-140.0,140,206.692101
-139.0,139,207.324566
-143.0,143,207.863223
-134.0,134,208.389268
-131.0,131,208.912117
-141.0,141,209.602037
-139.0,139,210.337635
-135.0,135,210.855152
-142.0,142,211.424494
-137.0,137,212.002936
-142.0,142,212.527623
-132.0,132,213.061641
-139.0,139,213.563092
-192.0,192,214.337215
-196.0,196,215.326124
-145.0,145,215.870564
-140.0,140,216.390632
-137.0,137,217.014656
-140.0,140,217.586006
-128.0,128,218.10046
-193.0,193,218.881088
-142.0,142,219.425114
-122.0,122,219.863617
-140.0,140,220.416588
-136.0,136,221.108047
-139.0,139,221.606377
-140.0,140,222.136575
-141.0,141,222.692253
-141.0,141,223.230861
-143.0,143,223.876237
-138.0,138,224.378118
-132.0,132,224.872601
-140.0,140,225.409431
-141.0,141,225.960772
-139.0,139,226.586267
-137.0,137,227.131732
-172.0,172,227.806581
-139.0,139,228.350102
-135.0,135,228.840829
-165.0,165,229.572171
-143.0,143,230.163093
-145.0,145,230.718064
-142.0,142,231.2851
-138.0,138,231.83062
-140.0,140,232.64813
-140.0,140,233.225964
-146.0,146,233.845596
-140.0,140,234.426579
-166.0,166,235.264526
-137.0,137,235.790403
-181.0,181,236.571593
-136.0,136,237.264657
-139.0,139,237.888213
-167.0,167,238.539624
-159.0,159,239.259036
-140.0,140,239.866186
-132.0,132,240.368622
-196.0,196,241.312404
-139.0,139,241.881746
-143.0,143,242.534637
-138.0,138,243.268653
-136.0,136,243.777575
-141.0,141,244.336663
-111.0,111,244.867292
-166.0,166,245.530634
-139.0,139,246.137639
-138.0,138,246.677623
-141.0,141,247.229104
-162.0,162,247.996166
-166.0,166,248.650434
