#{"t_start": 1751337895.8487265, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,496.549299
-200.0,200,496.571652
-200.0,200,496.595902
-200.0,200,496.617928
-200.0,200,496.640201
-200.0,200,496.751889
-200.0,200,496.876389
-200.0,200,496.985543
-200.0,200,497.103457
-200.0,200,497.207804
-200.0,200,497.329221
-200.0,200,497.429869
-200.0,200,497.545036
-200.0,200,497.6512
-200.0,200,497.763925
-200.0,200,497.875116
-200.0,200,497.987625
-200.0,200,498.092839
-200.0,200,498.211008
-200.0,200,498.333072
-200.0,200,498.469923
-200.0,200,498.623188
-200.0,200,498.779379
-200.0,200,498.916513
-200.0,200,499.039452
-200.0,200,499.157758
-200.0,200,499.300861
-200.0,200,499.435655
-200.0,200,499.569937
-200.0,200,499.68747
-200.0,200,499.80773
-200.0,200,499.924176
-200.0,200,500.055766
-200.0,200,500.169617
-200.0,200,500.29552
-200.0,200,500.415169
-200.0,200,500.53276
-200.0,200,500.641837
-200.0,200,500.769475
-200.0,200,500.884385
-200.0,200,501.020236
-200.0,200,501.131838
-200.0,200,501.258483
-200.0,200,501.380867
-200.0,200,501.510213
-200.0,200,501.627406
-200.0,200,501.747919
-200.0,200,501.863108
-200.0,200,501.977613
-200.0,200,502.09331
-156.0,156,502.208023
-200.0,200,502.330008
-200.0,200,502.445666
-200.0,200,502.567761
-200.0,200,502.677329
-200.0,200,502.806334
-200.0,200,502.927053
-200.0,200,503.093116
-200.0,200,503.202093
-200.0,200,503.324543
-200.0,200,503.434702
-200.0,200,503.560373
-200.0,200,503.670521
-200.0,200,503.792853
-200.0,200,503.908065
-200.0,200,504.038448
-200.0,200,504.151413
-200.0,200,504.28231
-200.0,200,504.399848
-143.0,143,504.493995
-200.0,200,504.61286
-200.0,200,504.731311
-200.0,200,504.854637
-200.0,200,504.960094
-200.0,200,505.083933
-200.0,200,505.226215
-200.0,200,505.350682
-200.0,200,505.471305
-200.0,200,505.59844
-200.0,200,505.713438
-200.0,200,505.836322
-200.0,200,505.946223
-200.0,200,506.107952
-200.0,200,506.227995
-200.0,200,506.349643
