#{"t_start": 1750351776.5549667, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,224.996544
-200.0,200,225.256674
-200.0,200,225.481673
-200.0,200,225.76673
-200.0,200,225.980102
-200.0,200,226.613282
-200.0,200,227.265506
-200.0,200,227.833436
-200.0,200,228.507668
-200.0,200,229.188002
-200.0,200,229.758766
-200.0,200,230.339797
-200.0,200,230.917396
-200.0,200,231.395493
-200.0,200,232.000911
-200.0,200,232.570956
-200.0,200,233.194406
-200.0,200,233.745192
-200.0,200,234.412754
-200.0,200,235.10609
-200.0,200,235.759761
-200.0,200,236.466591
-200.0,200,237.079195
-200.0,200,237.705548
-200.0,200,238.333691
-200.0,200,238.948749
-200.0,200,239.679475
-200.0,200,240.257878
-200.0,200,240.866889
-200.0,200,241.504149
-200.0,200,242.207478
-200.0,200,242.847023
-200.0,200,243.674939
-200.0,200,244.234256
-200.0,200,244.828876
-200.0,200,245.395688
-200.0,200,246.08977
-154.0,154,246.549575
-200.0,200,247.093255
-200.0,200,247.879267
-200.0,200,248.56037
-200.0,200,249.277468
-200.0,200,249.947433
-200.0,200,250.678077
-200.0,200,251.271477
-200.0,200,251.834668
-200.0,200,252.472404
-200.0,200,253.050158
-200.0,200,253.624044
-200.0,200,254.184775
-200.0,200,254.803214
-200.0,200,255.435049
-200.0,200,255.984966
-200.0,200,256.633668
-200.0,200,257.188406
-200.0,200,257.827987
-200.0,200,258.37464
-200.0,200,259.056889
-200.0,200,259.596697
-200.0,200,260.219089
-200.0,200,260.759083
-200.0,200,261.350446
-200.0,200,261.925624
-200.0,200,262.540203
-200.0,200,263.107293
-200.0,200,263.949776
-200.0,200,264.834527
-200.0,200,265.506471
-200.0,200,266.089094
-200.0,200,266.71346
-200.0,200,267.237724
-200.0,200,267.998297
-200.0,200,268.832742
-200.0,200,269.428535
-200.0,200,269.994927
-200.0,200,270.687827
-200.0,200,271.336205
-200.0,200,271.932463
-200.0,200,272.455498
-200.0,200,273.019995
-200.0,200,273.581795
-200.0,200,274.149036
-200.0,200,274.683246
-200.0,200,275.242379
-200.0,200,275.86614
-200.0,200,276.398564
-200.0,200,276.947046
-200.0,200,277.488968
-200.0,200,277.978668
-200.0,200,278.480231
-200.0,200,278.97316
-200.0,200,279.505853
-200.0,200,280.093984
-200.0,200,280.664973
-200.0,200,281.232947
-200.0,200,281.730686
-200.0,200,282.232282
-200.0,200,282.768023
-200.0,200,283.315515
-200.0,200,283.818598
-200.0,200,284.396999
-200.0,200,284.942777
-200.0,200,285.474627
-200.0,200,285.981065
-200.0,200,286.552427
-200.0,200,287.160352
-200.0,200,287.6952
-200.0,200,288.270782
-200.0,200,288.771594
-200.0,200,289.303607
-200.0,200,289.789209
-200.0,200,290.289347
-200.0,200,290.798738
-200.0,200,291.426679
-200.0,200,292.087556
-200.0,200,292.616439
-200.0,200,293.162817
-200.0,200,293.747629
-200.0,200,294.224442
-200.0,200,294.82922
-200.0,200,295.357284
-200.0,200,295.899726
-200.0,200,296.390147
-200.0,200,296.998631
-200.0,200,297.556646
-200.0,200,298.30281
-200.0,200,298.962879
-200.0,200,299.551895
-200.0,200,300.197553
-200.0,200,300.923781
-200.0,200,301.496527
-200.0,200,302.096617
-200.0,200,302.641937
-200.0,200,303.22171
-200.0,200,303.756441
-200.0,200,304.303159
-200.0,200,304.803223
-200.0,200,305.323498
-200.0,200,305.862607
-200.0,200,306.451516
-200.0,200,307.081411
-200.0,200,307.75345
-200.0,200,308.386212
-200.0,200,308.992138
-200.0,200,309.584036
-200.0,200,310.211608
-200.0,200,310.727241
-200.0,200,311.350639
-200.0,200,311.913109
-200.0,200,312.552198
-200.0,200,313.14941
-200.0,200,313.749845
-200.0,200,314.431963
-200.0,200,315.111274
-200.0,200,315.639821
-200.0,200,316.290545
-200.0,200,316.880259
-200.0,200,317.521406
-200.0,200,318.076688
-200.0,200,318.807705
-200.0,200,319.457716
-200.0,200,320.090019
-200.0,200,320.759395
-200.0,200,321.507601
-200.0,200,322.056581
-200.0,200,322.656849
-200.0,200,323.222387
-200.0,200,323.788435
-200.0,200,324.320489
-200.0,200,324.897325
-200.0,200,325.503565
-200.0,200,326.180082
-200.0,200,326.778783
-200.0,200,327.308841
-200.0,200,327.902189
-200.0,200,328.435144
-200.0,200,328.940555
-200.0,200,329.529506
