#{"t_start": 1751335876.493845, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.115562
-200.0,200,0.225364
-200.0,200,0.315286
-200.0,200,0.409227
-200.0,200,0.526807
-200.0,200,0.81858
-200.0,200,1.117179
-200.0,200,1.40558
-200.0,200,1.706108
-200.0,200,1.985526
-200.0,200,2.268667
-200.0,200,2.55532
-200.0,200,2.858085
-200.0,200,3.152475
-200.0,200,3.468814
-200.0,200,3.759952
-200.0,200,4.065192
-200.0,200,4.365555
-200.0,200,4.655485
-200.0,200,4.946266
-200.0,200,5.244508
-200.0,200,5.549845
-200.0,200,5.908829
-200.0,200,6.278382
-200.0,200,6.576482
-200.0,200,6.87922
-200.0,200,7.166577
-200.0,200,7.483152
-200.0,200,7.769731
-200.0,200,8.060948
-200.0,200,8.33356
-200.0,200,8.650648
-200.0,200,8.969452
-200.0,200,9.261212
-200.0,200,9.555501
-200.0,200,9.865197
-200.0,200,10.145468
-200.0,200,10.445413
-200.0,200,10.725535
-200.0,200,11.018494
-200.0,200,11.332326
-200.0,200,11.63069
-200.0,200,11.933939
-200.0,200,12.225566
-200.0,200,12.57818
-200.0,200,12.891414
-200.0,200,13.198671
-200.0,200,13.51365
-200.0,200,13.816561
-200.0,200,14.100239
-200.0,200,14.402781
-200.0,200,14.68103
-200.0,200,14.985505
-200.0,200,15.26887
-200.0,200,15.55399
-200.0,200,15.845261
-200.0,200,16.142533
-200.0,200,16.43663
-200.0,200,16.725826
-200.0,200,17.002813
-200.0,200,17.301161
-200.0,200,17.594583
-200.0,200,17.904596
-200.0,200,18.16866
-200.0,200,18.466554
-200.0,200,18.743319
-200.0,200,19.042349
-200.0,200,19.310637
-200.0,200,19.59865
-200.0,200,19.885288
-200.0,200,20.189432
-200.0,200,20.457598
-200.0,200,20.745263
-200.0,200,21.050994
-200.0,200,21.339837
-200.0,200,21.651761
-200.0,200,22.048462
-200.0,200,22.326238
-200.0,200,22.642334
-200.0,200,22.941085
-200.0,200,23.225799
-200.0,200,23.505535
-200.0,200,23.801282
-200.0,200,24.115345
-200.0,200,24.419214
-200.0,200,24.718031
-200.0,200,25.015759
-200.0,200,25.291089
-200.0,200,25.587183
-200.0,200,25.868984
-200.0,200,26.190134
-200.0,200,26.465679
-200.0,200,26.759996
-200.0,200,27.040999
-200.0,200,27.325418
-200.0,200,27.594352
-200.0,200,27.910515
-200.0,200,28.250262
-200.0,200,28.537255
-200.0,200,28.816893
-200.0,200,29.129558
-200.0,200,29.420863
-200.0,200,29.711927
-200.0,200,30.036729
-200.0,200,30.358332
-200.0,200,30.655884
-200.0,200,30.955255
-200.0,200,31.232482
-200.0,200,31.525641
-200.0,200,31.799997
-200.0,200,32.119752
-200.0,200,32.396747
-200.0,200,32.820423
-200.0,200,33.11846
-200.0,200,33.425189
-200.0,200,33.721406
-200.0,200,34.045245
-200.0,200,34.33949
-200.0,200,34.625367
-200.0,200,34.900886
-200.0,200,35.196138
-200.0,200,35.501766
-200.0,200,35.788977
-200.0,200,36.088483
-200.0,200,36.399864
-200.0,200,36.685198
-200.0,200,36.968744
-200.0,200,37.260072
-200.0,200,37.564803
-200.0,200,37.849304
-200.0,200,38.161439
-200.0,200,38.439349
-200.0,200,38.750567
-200.0,200,39.041906
-200.0,200,39.365146
-200.0,200,39.713665
-200.0,200,40.015328
-200.0,200,40.294567
-200.0,200,40.593804
-200.0,200,40.867417
-200.0,200,41.159594
-200.0,200,41.447537
-200.0,200,41.734089
-200.0,200,42.025885
-200.0,200,42.305561
-200.0,200,42.590168
-200.0,200,42.872457
-200.0,200,43.145348
-200.0,200,43.460431
-200.0,200,43.739432
-200.0,200,44.051216
-196.0,196,44.315377
-200.0,200,44.634214
-200.0,200,44.904523
-200.0,200,45.200043
-200.0,200,45.498543
-200.0,200,45.786005
-200.0,200,46.066229
-200.0,200,46.355277
-200.0,200,46.625764
-200.0,200,46.910902
-200.0,200,47.183228
-200.0,200,47.47826
-175.0,175,47.709398
-200.0,200,48.002789
-200.0,200,48.3483
-200.0,200,48.708784
-200.0,200,49.035912
-200.0,200,49.317136
-184.0,184,49.580603
-200.0,200,49.865185
-199.0,199,50.16332
-162.0,162,50.383306
-196.0,196,50.674191
-200.0,200,50.939711
-167.0,167,51.181767
-191.0,191,51.460908
-198.0,198,51.765786
-145.0,145,51.962289
-165.0,165,52.196849
-137.0,137,52.381335
