episode,adversary_0,adversary_1,adversary_2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,30.0,30.0,30.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,30.0,30.0,30.0
7,0.0,0.0,0.0
8,20.0,20.0,20.0
9,30.0,30.0,30.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,30.0,30.0,30.0
13,50.0,50.0,50.0
14,30.0,30.0,30.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,30.0,30.0,30.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,30.0,30.0,30.0
26,0.0,0.0,0.0
27,30.0,30.0,30.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,30.0,30.0,30.0
31,0.0,0.0,0.0
32,20.0,20.0,20.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,60.0,60.0,60.0
43,60.0,60.0,60.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,30.0,30.0,30.0
47,0.0,0.0,0.0
48,20.0,20.0,20.0
49,0.0,0.0,0.0
50,20.0,20.0,20.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,20.0,20.0,20.0
59,20.0,20.0,20.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,20.0,20.0,20.0
64,0.0,0.0,0.0
65,20.0,20.0,20.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,10.0,10.0,10.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,30.0,30.0,30.0
77,20.0,20.0,20.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,30.0,30.0,30.0
86,30.0,30.0,30.0
87,10.0,10.0,10.0
88,20.0,20.0,20.0
89,0.0,0.0,0.0
90,20.0,20.0,20.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,20.0,20.0,20.0
94,30.0,30.0,30.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,30.0,30.0,30.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,40.0,40.0,40.0
113,0.0,0.0,0.0
114,60.0,60.0,60.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,30.0,30.0,30.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,30.0,30.0,30.0
126,30.0,30.0,30.0
127,20.0,20.0,20.0
128,0.0,0.0,0.0
129,40.0,40.0,40.0
130,30.0,30.0,30.0
131,30.0,30.0,30.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,110.0,110.0,110.0
135,0.0,0.0,0.0
136,30.0,30.0,30.0
137,20.0,20.0,20.0
138,90.0,90.0,90.0
139,0.0,0.0,0.0
140,20.0,20.0,20.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,30.0,30.0,30.0
148,0.0,0.0,0.0
149,80.0,80.0,80.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,30.0,30.0,30.0
153,50.0,50.0,50.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,70.0,70.0,70.0
157,30.0,30.0,30.0
158,80.0,80.0,80.0
159,30.0,30.0,30.0
160,20.0,20.0,20.0
161,0.0,0.0,0.0
162,20.0,20.0,20.0
163,30.0,30.0,30.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,20.0,20.0,20.0
167,60.0,60.0,60.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,30.0,30.0,30.0
181,0.0,0.0,0.0
182,20.0,20.0,20.0
183,10.0,10.0,10.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,30.0,30.0,30.0
187,30.0,30.0,30.0
188,0.0,0.0,0.0
189,80.0,80.0,80.0
190,50.0,50.0,50.0
191,30.0,30.0,30.0
192,0.0,0.0,0.0
193,60.0,60.0,60.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,20.0,20.0,20.0
197,10.0,10.0,10.0
198,0.0,0.0,0.0
199,30.0,30.0,30.0
200,40.0,40.0,40.0
201,0.0,0.0,0.0
202,30.0,30.0,30.0
203,0.0,0.0,0.0
204,40.0,40.0,40.0
205,0.0,0.0,0.0
206,0.0,0.0,0.0
