#{"t_start": 1750229890.2925687, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.027246
-200.0,200,0.047456
-200.0,200,0.067455
-200.0,200,0.086669
-200.0,200,0.111841
-200.0,200,0.224282
-200.0,200,0.32929
-200.0,200,0.422229
-200.0,200,0.533559
-200.0,200,0.631277
-200.0,200,0.730633
-200.0,200,0.83648
-200.0,200,0.932252
-200.0,200,1.023049
-200.0,200,1.118066
-200.0,200,1.242863
-200.0,200,1.350071
-200.0,200,1.443298
-200.0,200,1.549559
-200.0,200,1.645869
-200.0,200,1.747121
-200.0,200,1.839305
-200.0,200,1.936555
-200.0,200,2.048504
-200.0,200,2.151755
-200.0,200,2.249065
-200.0,200,2.351081
-200.0,200,2.440012
-200.0,200,2.544551
-200.0,200,2.639386
-200.0,200,2.740332
-200.0,200,2.836947
-200.0,200,2.940559
-200.0,200,3.037135
-200.0,200,3.145482
-200.0,200,3.258667
-200.0,200,3.363749
-200.0,200,3.456561
-200.0,200,3.557391
-200.0,200,3.653371
-200.0,200,3.76242
-200.0,200,3.863801
-200.0,200,3.967597
-200.0,200,4.065364
-200.0,200,4.172646
-200.0,200,4.268485
-200.0,200,4.377534
-200.0,200,4.473735
-200.0,200,4.576668
-200.0,200,4.673912
-200.0,200,4.776072
-200.0,200,4.875145
-200.0,200,4.977558
-200.0,200,5.067085
-200.0,200,5.176575
-200.0,200,5.276354
-200.0,200,5.379467
-200.0,200,5.476134
-200.0,200,5.579037
-200.0,200,5.682185
-200.0,200,5.788498
-200.0,200,5.89182
-200.0,200,5.996853
-200.0,200,6.095782
-200.0,200,6.205021
-200.0,200,6.304643
-200.0,200,6.415
-200.0,200,6.513403
-200.0,200,6.615101
-200.0,200,6.711288
-200.0,200,6.815229
-200.0,200,6.915096
-200.0,200,7.015467
-200.0,200,7.105128
-200.0,200,7.203093
-200.0,200,7.300787
-200.0,200,7.404051
-200.0,200,7.498702
-200.0,200,7.601739
-200.0,200,7.699462
-200.0,200,7.808839
-200.0,200,7.899775
-200.0,200,8.001623
-200.0,200,8.106563
