#{"t_start": 1750226806.6976752, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.071684
-200.0,200,0.098969
-200.0,200,0.123969
-200.0,200,0.146149
-200.0,200,0.167308
-200.0,200,0.270924
-200.0,200,0.372932
-200.0,200,0.465278
-200.0,200,0.561875
-200.0,200,0.680161
-200.0,200,0.787736
-200.0,200,0.883652
-200.0,200,0.984658
-200.0,200,1.07865
-200.0,200,1.202382
-200.0,200,1.306179
-200.0,200,1.407617
-200.0,200,1.494884
-200.0,200,1.602394
-200.0,200,1.713504
-200.0,200,1.824451
-200.0,200,1.92721
-200.0,200,2.044145
-200.0,200,2.142325
-200.0,200,2.248913
-200.0,200,2.337735
-200.0,200,2.456553
-200.0,200,2.566584
-200.0,200,2.677705
-200.0,200,2.803097
-200.0,200,2.937684
-200.0,200,3.047426
-200.0,200,3.150304
-200.0,200,3.248295
-200.0,200,3.346264
-179.0,179,3.442872
-200.0,200,3.559613
-200.0,200,3.68089
-200.0,200,3.778776
-200.0,200,3.875484
-173.0,173,3.9653
-200.0,200,4.079422
-200.0,200,4.183249
-200.0,200,4.281926
-193.0,193,4.385704
-200.0,200,4.482606
-200.0,200,4.590163
-200.0,200,4.69215
-200.0,200,4.798771
-200.0,200,4.900683
-200.0,200,5.009328
-200.0,200,5.107816
-200.0,200,5.21301
-200.0,200,5.312909
-200.0,200,5.420725
-200.0,200,5.513454
-200.0,200,5.6198
-200.0,200,5.711648
-200.0,200,5.809121
-200.0,200,5.899709
-200.0,200,5.995201
-199.0,199,6.10017
-200.0,200,6.200053
-200.0,200,6.30685
-200.0,200,6.406708
-200.0,200,6.512351
-195.0,195,6.612002
-200.0,200,6.718302
-200.0,200,6.817791
-200.0,200,6.925726
-200.0,200,7.023369
-200.0,200,7.139181
-200.0,200,7.241086
-200.0,200,7.349058
-200.0,200,7.44678
-200.0,200,7.553463
-200.0,200,7.657646
-200.0,200,7.764479
-200.0,200,7.863979
-200.0,200,7.969991
-200.0,200,8.067708
-200.0,200,8.182622
-200.0,200,8.282454
-200.0,200,8.387048
-200.0,200,8.48567
-200.0,200,8.593787
-200.0,200,8.692678
-200.0,200,8.801591
-200.0,200,8.897285
-200.0,200,9.000082
-200.0,200,9.096299
-200.0,200,9.209075
-200.0,200,9.304206
-200.0,200,9.408396
-200.0,200,9.510084
-200.0,200,9.617626
-200.0,200,9.717549
-200.0,200,9.83503
-200.0,200,9.933753
-200.0,200,10.037477
-200.0,200,10.137586
-115.0,115,10.207076
-200.0,200,10.309201
-200.0,200,10.411851
-200.0,200,10.520245
-200.0,200,10.618135
-200.0,200,10.721576
-200.0,200,10.817693
-200.0,200,10.919116
-178.0,178,11.002103
-200.0,200,11.091715
-200.0,200,11.190511
-136.0,136,11.254882
-200.0,200,11.354753
-200.0,200,11.452658
-200.0,200,11.556492
-200.0,200,11.651132
-200.0,200,11.752027
-200.0,200,11.845783
-200.0,200,11.951694
-200.0,200,12.050661
-200.0,200,12.157754
-161.0,161,12.246746
-200.0,200,12.353305
-200.0,200,12.451896
-200.0,200,12.556782
-200.0,200,12.657714
-200.0,200,12.763481
-200.0,200,12.863096
-200.0,200,12.969956
-200.0,200,13.068624
-200.0,200,13.175311
-200.0,200,13.274449
-200.0,200,13.383448
-200.0,200,13.486291
-200.0,200,13.605281
-200.0,200,13.740715
-200.0,200,13.859938
-200.0,200,13.991443
-200.0,200,14.119058
-200.0,200,14.226478
-200.0,200,14.349018
-153.0,153,14.417711
-200.0,200,14.522564
-200.0,200,14.626313
-200.0,200,14.732946
-200.0,200,14.828171
-147.0,147,14.896658
-200.0,200,14.998549
-200.0,200,15.090196
-200.0,200,15.19321
-200.0,200,15.284192
-200.0,200,15.381688
-200.0,200,15.484751
-121.0,121,15.550471
-200.0,200,15.651781
-200.0,200,15.759721
-200.0,200,15.860506
-200.0,200,15.967563
-152.0,152,16.042159
-200.0,200,16.149378
-200.0,200,16.250409
-200.0,200,16.398103
-200.0,200,16.493791
