#{"t_start": 1750220272.7420013, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,162.73589
-200.0,200,162.86007
-200.0,200,162.953469
-200.0,200,163.068011
-200.0,200,163.160761
-200.0,200,163.326198
-200.0,200,163.498988
-200.0,200,163.660995
-200.0,200,163.848837
-200.0,200,164.098439
-200.0,200,164.309073
-200.0,200,164.484777
-200.0,200,164.67873
-200.0,200,164.873587
-200.0,200,165.083861
-200.0,200,165.296746
-200.0,200,165.544835
-200.0,200,165.782046
-200.0,200,165.967161
-200.0,200,166.157768
-200.0,200,166.378091
-200.0,200,166.554382
-200.0,200,166.740022
-200.0,200,166.946798
-200.0,200,167.145942
-200.0,200,167.341572
-200.0,200,167.536892
-200.0,200,167.731689
-200.0,200,167.930038
-200.0,200,168.120707
-200.0,200,168.325452
-200.0,200,168.515233
-200.0,200,168.705973
-200.0,200,168.893431
-200.0,200,169.092742
-200.0,200,169.286375
-200.0,200,169.49151
-200.0,200,169.672628
-200.0,200,169.868412
-200.0,200,170.061132
-200.0,200,170.259585
-200.0,200,170.45449
-200.0,200,170.63058
-200.0,200,170.809255
-200.0,200,171.018513
-200.0,200,171.206325
-200.0,200,171.387726
-200.0,200,171.57567
-200.0,200,171.768263
-200.0,200,171.961687
-200.0,200,172.162337
-145.0,145,172.288403
-200.0,200,172.486565
-200.0,200,172.676132
-200.0,200,172.878476
-200.0,200,173.084324
-132.0,132,173.212636
-200.0,200,173.415424
-200.0,200,173.615281
-200.0,200,173.809737
-200.0,200,173.997412
-200.0,200,174.19293
-200.0,200,174.383416
-200.0,200,174.581279
-200.0,200,174.766794
-200.0,200,174.964004
-200.0,200,175.149453
-200.0,200,175.333805
-200.0,200,175.514334
-200.0,200,175.711514
-200.0,200,175.883705
-200.0,200,176.059621
-200.0,200,176.246035
-200.0,200,176.520374
-200.0,200,176.713929
-200.0,200,176.954376
-200.0,200,177.155282
-200.0,200,177.36937
-200.0,200,177.568036
-200.0,200,177.768088
-200.0,200,177.958641
-181.0,181,178.131665
-200.0,200,178.322179
-200.0,200,178.517277
-200.0,200,178.709641
-200.0,200,178.908209
-171.0,171,179.086259
-200.0,200,179.289266
-200.0,200,179.476523
-200.0,200,179.656941
-200.0,200,179.827271
-200.0,200,180.012136
-200.0,200,180.200061
-200.0,200,180.416327
-200.0,200,180.620471
-200.0,200,180.82054
-152.0,152,180.947664
-200.0,200,181.146817
-200.0,200,181.337471
-200.0,200,181.530821
-200.0,200,181.714951
-200.0,200,181.907983
-200.0,200,182.096899
-200.0,200,182.291516
-200.0,200,182.47501
-200.0,200,182.670979
-129.0,129,182.779118
-161.0,161,182.924353
-200.0,200,183.138067
-200.0,200,183.386055
-200.0,200,183.640069
-200.0,200,183.820527
-200.0,200,183.99384
-200.0,200,184.214605
-200.0,200,184.409493
-200.0,200,184.610534
-200.0,200,184.806975
-199.0,199,184.976164
-200.0,200,185.15518
-200.0,200,185.357878
-200.0,200,185.544567
-200.0,200,185.746121
-181.0,181,185.91652
-200.0,200,186.11784
-200.0,200,186.310269
-200.0,200,186.509546
-200.0,200,186.702317
-200.0,200,186.885997
-200.0,200,187.058158
-200.0,200,187.238117
-200.0,200,187.424501
-200.0,200,187.615498
-200.0,200,187.804477
-200.0,200,188.000411
-200.0,200,188.181674
-200.0,200,188.367836
-200.0,200,188.55637
-162.0,162,188.687662
-200.0,200,188.869925
-200.0,200,189.04265
-200.0,200,189.229492
-200.0,200,189.417804
-184.0,184,189.606279
-200.0,200,189.802306
-200.0,200,190.000713
-200.0,200,190.192412
-200.0,200,190.376031
-200.0,200,190.569643
-200.0,200,190.770203
-200.0,200,190.960446
-200.0,200,191.152184
-200.0,200,191.343892
-200.0,200,191.562905
-200.0,200,191.758637
-200.0,200,191.955272
-200.0,200,192.145083
-200.0,200,192.349878
-200.0,200,192.567212
-200.0,200,192.786636
-200.0,200,193.006284
-200.0,200,193.185636
-200.0,200,193.416475
-181.0,181,193.601957
-200.0,200,193.781222
-200.0,200,193.987187
-200.0,200,194.179425
-200.0,200,194.365678
-200.0,200,194.539438
-200.0,200,194.734218
-200.0,200,194.901228
-200.0,200,195.077606
-200.0,200,195.248052
-200.0,200,195.438145
-200.0,200,195.633268
-200.0,200,195.837851
-200.0,200,196.008051
-200.0,200,196.183672
-200.0,200,196.376287
-200.0,200,196.578558
-200.0,200,196.769681
-136.0,136,196.886094
