#{"t_start": 1750227232.461916, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,160.196986
-200.0,200,160.304006
-200.0,200,160.40703
-200.0,200,160.501548
-200.0,200,160.602026
-200.0,200,160.789525
-200.0,200,160.980059
-200.0,200,161.183033
-200.0,200,161.435885
-200.0,200,161.729445
-200.0,200,161.930072
-200.0,200,162.151178
-200.0,200,162.372005
-200.0,200,162.562565
-200.0,200,162.73713
-200.0,200,162.899301
-200.0,200,163.071351
-200.0,200,163.233417
-200.0,200,163.427318
-200.0,200,163.602672
-200.0,200,163.787887
-200.0,200,163.976326
-200.0,200,164.16928
-200.0,200,164.353567
-200.0,200,164.547896
-200.0,200,164.725165
-200.0,200,164.90754
-200.0,200,165.079062
-200.0,200,165.270781
-200.0,200,165.463189
-200.0,200,165.641523
-200.0,200,165.808764
-200.0,200,165.982219
-200.0,200,166.154308
-200.0,200,166.333888
-200.0,200,166.512091
-200.0,200,166.706495
-200.0,200,166.891376
-200.0,200,167.077389
-200.0,200,167.26285
-200.0,200,167.461525
-200.0,200,167.656366
-200.0,200,167.837136
-200.0,200,168.025134
-200.0,200,168.215673
-200.0,200,168.403717
-200.0,200,168.596897
-200.0,200,168.783983
-200.0,200,168.979909
-200.0,200,169.166205
-200.0,200,169.36186
-200.0,200,169.550257
-200.0,200,169.764052
-200.0,200,169.951666
-200.0,200,170.139142
-200.0,200,170.327868
-200.0,200,170.544384
-200.0,200,170.777621
-200.0,200,171.016412
-200.0,200,171.216882
-200.0,200,171.438993
-164.0,164,171.61505
-200.0,200,171.807423
-200.0,200,171.996623
-200.0,200,172.174227
-200.0,200,172.350123
-196.0,196,172.543872
-200.0,200,172.733263
-200.0,200,172.928874
-200.0,200,173.101137
-200.0,200,173.270365
-200.0,200,173.446422
-200.0,200,173.615624
-200.0,200,173.800297
-200.0,200,173.990334
-200.0,200,174.188106
-200.0,200,174.390776
-200.0,200,174.571234
-200.0,200,174.739382
-200.0,200,174.914714
-200.0,200,175.095312
-200.0,200,175.29037
-200.0,200,175.475566
-200.0,200,175.668075
-200.0,200,175.88506
-200.0,200,176.090941
-200.0,200,176.276587
-200.0,200,176.469965
-200.0,200,176.651511
-200.0,200,176.829746
-200.0,200,177.000113
-200.0,200,177.173951
-200.0,200,177.34406
-200.0,200,177.520624
-200.0,200,177.706989
-200.0,200,177.913229
-200.0,200,178.107074
-200.0,200,178.308805
-200.0,200,178.500532
-200.0,200,178.6971
-200.0,200,178.882363
-200.0,200,179.067032
-200.0,200,179.240602
-200.0,200,179.439114
-200.0,200,179.630831
-200.0,200,179.856883
-200.0,200,180.058325
-200.0,200,180.246834
-200.0,200,180.432995
-200.0,200,180.628974
-200.0,200,180.799707
-200.0,200,180.990117
-200.0,200,181.175589
-200.0,200,181.368742
-200.0,200,181.575869
-200.0,200,181.818952
-200.0,200,182.064399
-200.0,200,182.271662
-200.0,200,182.465136
-200.0,200,182.69418
-200.0,200,182.882286
-200.0,200,183.08363
-200.0,200,183.256289
-200.0,200,183.449306
-200.0,200,183.633011
-200.0,200,183.827548
-200.0,200,184.026124
-200.0,200,184.234508
-200.0,200,184.440786
-200.0,200,184.640326
-200.0,200,184.828502
-200.0,200,185.022432
-200.0,200,185.188627
-200.0,200,185.37601
-200.0,200,185.564465
-138.0,138,185.68434
-200.0,200,185.865757
-200.0,200,186.05523
-200.0,200,186.259944
-200.0,200,186.449562
-200.0,200,186.641314
-160.0,160,186.780549
-200.0,200,186.970196
-200.0,200,187.147272
-200.0,200,187.316263
-200.0,200,187.49651
-200.0,200,187.677903
-200.0,200,187.870589
-200.0,200,188.053532
-200.0,200,188.281512
-200.0,200,188.505125
-200.0,200,188.731504
-200.0,200,188.942159
-200.0,200,189.140881
-200.0,200,189.36538
-200.0,200,189.558126
-114.0,114,189.650642
-200.0,200,189.84005
-200.0,200,190.044661
-200.0,200,190.244847
-200.0,200,190.43246
-200.0,200,190.614733
-200.0,200,190.800385
-200.0,200,190.971322
-200.0,200,191.158539
-200.0,200,191.329545
-200.0,200,191.511335
-200.0,200,191.690722
-200.0,200,191.885971
-200.0,200,192.074505
-200.0,200,192.283258
-200.0,200,192.467742
-200.0,200,192.671987
-200.0,200,192.841148
-200.0,200,193.016292
-200.0,200,193.201087
-200.0,200,193.395967
-200.0,200,193.582448
-200.0,200,193.774944
-200.0,200,193.961652
-200.0,200,194.138341
-200.0,200,194.347486
-200.0,200,194.542113
-200.0,200,194.725752
-200.0,200,194.918295
-200.0,200,195.105691
-200.0,200,195.298988
-200.0,200,195.482411
-200.0,200,195.675229
-200.0,200,195.862007
-200.0,200,196.051649
-200.0,200,196.241334
-200.0,200,196.441491
-200.0,200,196.627281
-200.0,200,196.820303
-200.0,200,197.014735
-200.0,200,197.21032
-200.0,200,197.427799
-200.0,200,197.654906
-200.0,200,197.889657
-200.0,200,198.086824
-200.0,200,198.279331
-200.0,200,198.510709
-200.0,200,198.734336
-200.0,200,198.932755
-200.0,200,199.12782
-200.0,200,199.324539
-200.0,200,199.508699
-200.0,200,199.700206
-200.0,200,199.886694
-200.0,200,200.080182
-200.0,200,200.27186
-200.0,200,200.478523
-200.0,200,200.666856
-200.0,200,200.850718
-200.0,200,201.022491
-200.0,200,201.225501
-200.0,200,201.416049
-200.0,200,201.61188
-200.0,200,201.807161
-200.0,200,201.987588
-200.0,200,202.161942
-200.0,200,202.362486
-200.0,200,202.549607
-200.0,200,202.752641
-200.0,200,202.946013
-200.0,200,203.144322
-200.0,200,203.33147
-200.0,200,203.526343
-200.0,200,203.707738
-180.0,180,203.868644
-200.0,200,204.06193
-200.0,200,204.232388
-200.0,200,204.426931
-200.0,200,204.634535
-200.0,200,204.826489
-200.0,200,205.01572
-200.0,200,205.21735
-200.0,200,205.4126
-200.0,200,205.607724
-200.0,200,205.779305
-200.0,200,205.951308
-200.0,200,206.134883
-200.0,200,206.333862
-200.0,200,206.524273
-200.0,200,206.712362
-200.0,200,206.902118
-200.0,200,207.108467
-200.0,200,207.298142
-200.0,200,207.476691
-200.0,200,207.676291
-200.0,200,207.889289
-200.0,200,208.084104
-200.0,200,208.287985
-200.0,200,208.503612
-200.0,200,208.776217
-200.0,200,209.029598
-200.0,200,209.229469
-200.0,200,209.422733
-200.0,200,209.619142
-200.0,200,209.792505
-200.0,200,209.98389
-200.0,200,210.189927
-200.0,200,210.385758
-200.0,200,210.57828
-200.0,200,210.785584
-200.0,200,210.97489
-200.0,200,211.164157
-200.0,200,211.379235
-200.0,200,211.572094
-200.0,200,211.756791
-200.0,200,211.950823
-200.0,200,212.139226
-177.0,177,212.306874
-200.0,200,212.494313
-179.0,179,212.656875
-200.0,200,212.863698
-192.0,192,213.030716
-159.0,159,213.17551
-177.0,177,213.321487
-146.0,146,213.436166
-200.0,200,213.613213
-200.0,200,213.805784
-200.0,200,213.991084
-200.0,200,214.184955
-156.0,156,214.329529
-200.0,200,214.517112
-160.0,160,214.65699
-123.0,123,214.760655
-181.0,181,214.927507
-200.0,200,215.149059
-200.0,200,215.360022
-188.0,188,215.590371
-200.0,200,215.775615
-178.0,178,215.948113
-200.0,200,216.175677
-194.0,194,216.371623
-200.0,200,216.580838
-139.0,139,216.696003
-141.0,141,216.823683
-163.0,163,216.976002
-193.0,193,217.156186
-200.0,200,217.347292
-200.0,200,217.532477
-200.0,200,217.728036
-181.0,181,217.893531
-116.0,116,217.975185
-160.0,160,218.107053
-197.0,197,218.282254
-167.0,167,218.416539
-200.0,200,218.602232
-169.0,169,218.750712
-172.0,172,218.909939
-150.0,150,219.036969
-200.0,200,219.237074
-175.0,175,219.407356
-200.0,200,219.598827
-198.0,198,219.771402
-181.0,181,219.934754
-159.0,159,220.078979
-134.0,134,220.189484
-200.0,200,220.382311
-181.0,181,220.552532
-192.0,192,220.712675
-159.0,159,220.840744
-140.0,140,220.964627
-162.0,162,221.106806
-133.0,133,221.216449
-188.0,188,221.393524
-166.0,166,221.538657
-140.0,140,221.657753
-157.0,157,221.795614
