#{"t_start": 1750222014.0904121, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,164.700698
-200.0,200,164.794508
-200.0,200,164.888939
-200.0,200,164.984513
-200.0,200,165.079116
-200.0,200,165.283325
-200.0,200,165.480018
-200.0,200,165.665905
-200.0,200,165.858093
-200.0,200,166.121593
-200.0,200,166.320331
-200.0,200,166.513814
-200.0,200,166.710566
-200.0,200,166.905205
-200.0,200,167.100708
-200.0,200,167.286148
-200.0,200,167.500323
-200.0,200,167.686796
-200.0,200,167.88108
-200.0,200,168.06567
-200.0,200,168.260696
-200.0,200,168.465189
-200.0,200,168.661086
-200.0,200,168.849618
-200.0,200,169.073778
-200.0,200,169.279279
-200.0,200,169.54124
-200.0,200,169.734066
-200.0,200,169.94525
-200.0,200,170.152449
-200.0,200,170.362984
-200.0,200,170.538914
-200.0,200,170.709124
-200.0,200,170.878435
-200.0,200,171.053979
-200.0,200,171.218098
-200.0,200,171.411847
-200.0,200,171.611269
-200.0,200,171.808457
-200.0,200,171.97246
-200.0,200,172.14504
-200.0,200,172.311158
-200.0,200,172.547512
-200.0,200,172.725635
-200.0,200,172.908326
-200.0,200,173.082267
-200.0,200,173.25678
-200.0,200,173.443477
-200.0,200,173.662051
-200.0,200,173.854658
-200.0,200,174.053183
-200.0,200,174.246725
-200.0,200,174.439494
-200.0,200,174.642176
-200.0,200,174.841697
-200.0,200,175.032679
-200.0,200,175.231638
-200.0,200,175.4286
-200.0,200,175.624524
-200.0,200,175.793328
-200.0,200,175.98187
-200.0,200,176.172711
-200.0,200,176.350265
-200.0,200,176.558386
-200.0,200,176.74816
-200.0,200,176.945146
-200.0,200,177.151803
-200.0,200,177.338028
-200.0,200,177.544351
-200.0,200,177.725537
-200.0,200,177.916805
-200.0,200,178.118716
-200.0,200,178.352825
-200.0,200,178.593484
-200.0,200,178.815583
-200.0,200,179.005829
-200.0,200,179.214694
-200.0,200,179.426359
-200.0,200,179.618989
-200.0,200,179.815306
-200.0,200,180.015737
-200.0,200,180.203401
-200.0,200,180.395451
-200.0,200,180.569851
-200.0,200,180.752273
-200.0,200,180.933697
-200.0,200,181.13684
-200.0,200,181.32697
-200.0,200,181.506833
-200.0,200,181.675174
-200.0,200,181.892816
-200.0,200,182.086356
-200.0,200,182.290213
-200.0,200,182.480499
-200.0,200,182.679852
-191.0,191,182.864777
-200.0,200,183.059187
-200.0,200,183.256736
-200.0,200,183.449412
-200.0,200,183.651922
-200.0,200,183.845913
-200.0,200,184.043111
-200.0,200,184.226382
-200.0,200,184.423208
-200.0,200,184.613916
-200.0,200,184.814322
-200.0,200,185.004023
-200.0,200,185.200627
-200.0,200,185.386388
-200.0,200,185.583854
-200.0,200,185.771411
-200.0,200,185.984121
-200.0,200,186.174425
-200.0,200,186.372127
-200.0,200,186.570543
-200.0,200,186.783881
-200.0,200,186.972221
-200.0,200,187.168851
-200.0,200,187.350228
-200.0,200,187.557074
-200.0,200,187.75767
-200.0,200,187.968721
-200.0,200,188.156957
-200.0,200,188.352631
-200.0,200,188.544044
-200.0,200,188.745256
-200.0,200,188.936534
-200.0,200,189.117187
-200.0,200,189.307053
-200.0,200,189.548475
-200.0,200,189.740192
-200.0,200,189.994424
-200.0,200,190.183713
-200.0,200,190.382552
-200.0,200,190.585273
-200.0,200,190.772763
-200.0,200,190.960537
-200.0,200,191.16216
-200.0,200,191.358408
-200.0,200,191.558945
-200.0,200,191.737696
-200.0,200,191.913609
-200.0,200,192.115302
-200.0,200,192.316748
-200.0,200,192.508815
-200.0,200,192.713666
-200.0,200,192.906463
-200.0,200,193.105971
-200.0,200,193.295479
-200.0,200,193.4963
-200.0,200,193.689724
-200.0,200,193.893416
-200.0,200,194.103749
-200.0,200,194.300145
-200.0,200,194.477756
-200.0,200,194.669814
-200.0,200,194.845992
-200.0,200,195.049709
-200.0,200,195.238317
-200.0,200,195.438552
-200.0,200,195.631761
-200.0,200,195.82912
-200.0,200,196.026474
-200.0,200,196.248488
-200.0,200,196.482322
-200.0,200,196.698343
-200.0,200,196.887064
-200.0,200,197.084625
-200.0,200,197.297654
-200.0,200,197.511032
-200.0,200,197.716337
-200.0,200,197.891675
-200.0,200,198.077471
-200.0,200,198.275373
-200.0,200,198.467825
-200.0,200,198.66273
-200.0,200,198.852994
-200.0,200,199.049498
-200.0,200,199.239412
-200.0,200,199.439762
-200.0,200,199.641317
-200.0,200,199.848609
-200.0,200,200.038831
-200.0,200,200.229113
-200.0,200,200.396169
-200.0,200,200.576956
-200.0,200,200.750907
-200.0,200,200.931282
-200.0,200,201.133367
-200.0,200,201.316755
-200.0,200,201.515621
-200.0,200,201.724226
-200.0,200,201.896118
-200.0,200,202.086707
-200.0,200,202.285929
-200.0,200,202.49176
-200.0,200,202.679154
-200.0,200,202.876461
-200.0,200,203.072533
-200.0,200,203.269077
-200.0,200,203.462626
-200.0,200,203.663372
-200.0,200,203.852939
-200.0,200,204.052677
-200.0,200,204.235972
-200.0,200,204.44324
