#{"t_start": 1750225516.9357386, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,161.536141
-200.0,200,161.646064
-200.0,200,161.755605
-200.0,200,161.863127
-200.0,200,161.970186
-200.0,200,162.152598
-200.0,200,162.343708
-200.0,200,162.524445
-200.0,200,162.77004
-200.0,200,162.98823
-200.0,200,163.18539
-200.0,200,163.354572
-200.0,200,163.525894
-200.0,200,163.714585
-200.0,200,163.906132
-200.0,200,164.113287
-200.0,200,164.313366
-200.0,200,164.495153
-200.0,200,164.691861
-200.0,200,164.879255
-200.0,200,165.078138
-200.0,200,165.285511
-200.0,200,165.481903
-200.0,200,165.671371
-200.0,200,165.859771
-200.0,200,166.044483
-200.0,200,166.235996
-200.0,200,166.408401
-200.0,200,166.587574
-200.0,200,166.753676
-200.0,200,166.940579
-200.0,200,167.106084
-200.0,200,167.303212
-200.0,200,167.49634
-196.0,196,167.68705
-200.0,200,167.87353
-200.0,200,168.060978
-200.0,200,168.252082
-200.0,200,168.450056
-200.0,200,168.642097
-200.0,200,168.834681
-200.0,200,169.021125
-200.0,200,169.214543
-200.0,200,169.380939
-200.0,200,169.56727
-200.0,200,169.736748
-200.0,200,169.939226
-200.0,200,170.129117
-200.0,200,170.318335
-170.0,170,170.497368
-200.0,200,170.756151
-200.0,200,170.984187
-200.0,200,171.157506
-200.0,200,171.333321
-200.0,200,171.54842
-200.0,200,171.735823
-200.0,200,171.935338
-200.0,200,172.124745
-200.0,200,172.324892
-200.0,200,172.519487
-200.0,200,172.726594
-200.0,200,172.91689
-200.0,200,173.112685
-200.0,200,173.313224
-200.0,200,173.489369
-200.0,200,173.663421
-200.0,200,173.852955
-200.0,200,174.037477
-200.0,200,174.240471
-200.0,200,174.429425
-200.0,200,174.632085
-141.0,141,174.758069
-200.0,200,174.938745
-200.0,200,175.134047
-199.0,199,175.321516
-200.0,200,175.51609
-200.0,200,175.708842
-200.0,200,175.904071
-200.0,200,176.103617
-200.0,200,176.290263
-200.0,200,176.481641
-200.0,200,176.683445
-200.0,200,176.876118
-200.0,200,177.088852
-200.0,200,177.301383
-200.0,200,177.573614
-200.0,200,177.752856
-200.0,200,177.951627
-200.0,200,178.171875
-200.0,200,178.369747
-200.0,200,178.539084
-200.0,200,178.734926
-200.0,200,178.923074
-200.0,200,179.103605
-200.0,200,179.288132
-200.0,200,179.475633
-147.0,147,179.608329
-121.0,121,179.707517
-200.0,200,179.904269
-200.0,200,180.093688
-200.0,200,180.294874
-200.0,200,180.489603
-200.0,200,180.67912
-200.0,200,180.867331
-200.0,200,181.044969
-200.0,200,181.215092
-200.0,200,181.393749
-200.0,200,181.576411
-200.0,200,181.771259
-200.0,200,181.943784
-200.0,200,182.140797
-200.0,200,182.34281
-137.0,137,182.453871
-200.0,200,182.654246
-200.0,200,182.839024
-200.0,200,183.034328
-200.0,200,183.224966
-200.0,200,183.411794
-200.0,200,183.622427
-200.0,200,183.815158
-200.0,200,183.987641
-200.0,200,184.158031
-200.0,200,184.363824
-200.0,200,184.5453
-200.0,200,184.749904
-200.0,200,184.946365
-200.0,200,185.147131
-200.0,200,185.325583
-200.0,200,185.521305
-200.0,200,185.713755
-200.0,200,185.910466
-200.0,200,186.096411
-200.0,200,186.324137
-200.0,200,186.557145
-200.0,200,186.768955
-200.0,200,186.948701
-200.0,200,187.131846
-182.0,182,187.351185
-200.0,200,187.552793
-170.0,170,187.708746
-200.0,200,187.908384
-200.0,200,188.095777
-200.0,200,188.289182
-200.0,200,188.4831
-200.0,200,188.667505
-200.0,200,188.837727
-200.0,200,189.025474
-189.0,189,189.191837
-200.0,200,189.375389
-200.0,200,189.564313
-200.0,200,189.741944
-200.0,200,189.923109
-200.0,200,190.090786
-200.0,200,190.266938
-200.0,200,190.434162
-200.0,200,190.611042
-200.0,200,190.798562
-200.0,200,190.997225
-200.0,200,191.193073
-200.0,200,191.38908
-200.0,200,191.578921
-200.0,200,191.779381
-200.0,200,191.967246
-158.0,158,192.109304
-200.0,200,192.307418
-200.0,200,192.496913
-200.0,200,192.694567
-200.0,200,192.906176
-159.0,159,193.048223
-167.0,167,193.203574
-115.0,115,193.30354
-200.0,200,193.478519
-148.0,148,193.60585
-200.0,200,193.810638
-200.0,200,193.997722
-200.0,200,194.194824
-200.0,200,194.381679
-200.0,200,194.577211
-161.0,161,194.721044
-176.0,176,194.883154
-200.0,200,195.071332
-200.0,200,195.324722
-200.0,200,195.497272
-200.0,200,195.683821
-200.0,200,195.878135
-182.0,182,196.052415
-158.0,158,196.195135
-152.0,152,196.330117
-200.0,200,196.506371
-200.0,200,196.686093
-200.0,200,196.878908
-194.0,194,197.06313
-197.0,197,197.253979
-200.0,200,197.499781
-182.0,182,197.717468
-200.0,200,197.939913
-200.0,200,198.125268
-200.0,200,198.325808
-200.0,200,198.495007
-200.0,200,198.673613
-183.0,183,198.849493
-200.0,200,199.038712
-152.0,152,199.176958
-173.0,173,199.350729
-110.0,110,199.448621
-200.0,200,199.647075
-200.0,200,199.822862
-183.0,183,199.970693
-200.0,200,200.193525
-192.0,192,200.386559
-200.0,200,200.578166
-162.0,162,200.726465
-200.0,200,200.926398
-200.0,200,201.115808
-141.0,141,201.241811
-200.0,200,201.447854
-200.0,200,201.640316
-200.0,200,201.838036
-200.0,200,202.030976
-200.0,200,202.226386
-200.0,200,202.413555
-200.0,200,202.593172
-200.0,200,202.767699
-200.0,200,202.951287
-192.0,192,203.131031
-200.0,200,203.319884
-200.0,200,203.520384
-182.0,182,203.684789
-200.0,200,203.891174
-115.0,115,204.022885
-192.0,192,204.224036
-136.0,136,204.35806
-200.0,200,204.602345
-200.0,200,204.80643
-115.0,115,204.925891
-131.0,131,205.057776
-146.0,146,205.180563
-188.0,188,205.331591
-200.0,200,205.547098
-165.0,165,205.69638
-200.0,200,205.904048
-167.0,167,206.050227
-200.0,200,206.230813
-200.0,200,206.41223
-159.0,159,206.563344
-200.0,200,206.756015
-200.0,200,206.942115
-132.0,132,207.0545
-200.0,200,207.249324
-200.0,200,207.437421
-154.0,154,207.579426
-200.0,200,207.762659
-189.0,189,207.949948
-117.0,117,208.051523
-124.0,124,208.150061
-158.0,158,208.291133
-186.0,186,208.473212
-193.0,193,208.658536
-162.0,162,208.804643
-200.0,200,208.996
-200.0,200,209.19275
-162.0,162,209.338889
-175.0,175,209.50194
-191.0,191,209.692846
-200.0,200,209.878691
-131.0,131,209.996456
-200.0,200,210.182558
-200.0,200,210.375852
-147.0,147,210.500649
-134.0,134,210.610364
-200.0,200,210.805102
-176.0,176,210.967607
-134.0,134,211.076532
-134.0,134,211.187518
-192.0,192,211.366204
-197.0,197,211.546854
-147.0,147,211.687026
-129.0,129,211.798836
-200.0,200,211.984203
-145.0,145,212.108935
-165.0,165,212.259093
-141.0,141,212.380939
-157.0,157,212.518982
-150.0,150,212.637923
-157.0,157,212.776739
-200.0,200,212.96014
-138.0,138,213.098894
-200.0,200,213.308024
-162.0,162,213.497101
-155.0,155,213.675651
-167.0,167,213.831242
-189.0,189,214.006925
-192.0,192,214.238114
-135.0,135,214.357293
-140.0,140,214.491794
-149.0,149,214.625719
-200.0,200,214.811565
-200.0,200,215.006349
-156.0,156,215.14612
-144.0,144,215.26992
-130.0,130,215.377496
-162.0,162,215.524369
-136.0,136,215.636169
-175.0,175,215.798839
-120.0,120,215.892429
-155.0,155,216.019503
-146.0,146,216.144505
-170.0,170,216.299722
-177.0,177,216.463729
-142.0,142,216.59091
-97.0,97,216.66374
-181.0,181,216.838312
-133.0,133,216.95032
-200.0,200,217.143367
-124.0,124,217.25114
-133.0,133,217.366248
-200.0,200,217.561816
-200.0,200,217.763977
-112.0,112,217.851765
-200.0,200,218.051093
-153.0,153,218.192084
-112.0,112,218.284685
-155.0,155,218.418113
-200.0,200,218.622937
-200.0,200,218.811258
-161.0,161,218.955999
-140.0,140,219.078454
-200.0,200,219.253734
-200.0,200,219.426911
-140.0,140,219.543858
-200.0,200,219.730748
-148.0,148,219.873085
-148.0,148,219.998266
-200.0,200,220.193855
-200.0,200,220.383846
-200.0,200,220.562221
-200.0,200,220.757871
-200.0,200,220.949969
-162.0,162,221.094799
-151.0,151,221.238671
-200.0,200,221.42943
-187.0,187,221.59161
-152.0,152,221.724589
-200.0,200,221.917506
-200.0,200,222.102937
-147.0,147,222.23199
-165.0,165,222.379987
-200.0,200,222.583564
-200.0,200,222.773118
-108.0,108,222.863813
-120.0,120,222.955498
-200.0,200,223.147473
-163.0,163,223.292592
-169.0,169,223.451547
-200.0,200,223.634176
-200.0,200,223.832057
-143.0,143,223.95861
-200.0,200,224.148127
-154.0,154,224.309725
-200.0,200,224.579931
-200.0,200,224.807901
-200.0,200,225.004315
-200.0,200,225.208953
-200.0,200,225.398612
-150.0,150,225.529794
-154.0,154,225.672492
-165.0,165,225.821433
-95.0,95,225.897028
-200.0,200,226.085468
-175.0,175,226.231516
-200.0,200,226.403802
-200.0,200,226.602818
-200.0,200,226.791405
-200.0,200,226.999464
-143.0,143,227.121474
-200.0,200,227.307313
-143.0,143,227.429147
-200.0,200,227.622844
-200.0,200,227.808416
-200.0,200,228.005462
-195.0,195,228.200103
-154.0,154,228.32792
-157.0,157,228.46617
-161.0,161,228.608562
-200.0,200,228.802803
-200.0,200,228.991365
-137.0,137,229.111423
-200.0,200,229.298845
-200.0,200,229.500609
-171.0,171,229.664377
-200.0,200,229.859131
-200.0,200,230.058131
-200.0,200,230.250086
-182.0,182,230.428318
-149.0,149,230.580439
-200.0,200,230.773201
-200.0,200,231.02254
-200.0,200,231.248986
-200.0,200,231.467028
-179.0,179,231.633465
-200.0,200,231.814796
-169.0,169,231.995595
-200.0,200,232.21898
-200.0,200,232.410125
-200.0,200,232.613952
-198.0,198,232.838372
-193.0,193,233.018134
-200.0,200,233.204108
-200.0,200,233.398162
-200.0,200,233.575426
-165.0,165,233.715499
-184.0,184,233.865936
-185.0,185,234.025208
-172.0,172,234.175005
-200.0,200,234.369849
-200.0,200,234.578079
-200.0,200,234.763425
-200.0,200,234.938825
-162.0,162,235.083148
-200.0,200,235.269302
-200.0,200,235.456799
-162.0,162,235.607768
-169.0,169,235.757702
-200.0,200,235.953328
-200.0,200,236.147031
-200.0,200,236.364781
-200.0,200,236.552162
-200.0,200,236.743631
-200.0,200,236.930185
-200.0,200,237.126089
-200.0,200,237.314829
-151.0,151,237.446569
-200.0,200,237.6339
-189.0,189,237.816579
-144.0,144,237.942853
-200.0,200,238.135487
-174.0,174,238.298409
-200.0,200,238.488417
-153.0,153,238.623764
-173.0,173,238.773779
-187.0,187,238.946097
