#{"t_start": 1750219826.6423497, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.0696
-200.0,200,0.093953
-200.0,200,0.116357
-200.0,200,0.13664
-200.0,200,0.157859
-200.0,200,0.263581
-200.0,200,0.364551
-200.0,200,0.459283
-200.0,200,0.55519
-200.0,200,0.665322
-200.0,200,0.768329
-200.0,200,0.864787
-200.0,200,0.982376
-200.0,200,1.074104
-200.0,200,1.195689
-200.0,200,1.311953
-200.0,200,1.417868
-200.0,200,1.532295
-200.0,200,1.626846
-200.0,200,1.73671
-200.0,200,1.870556
-200.0,200,1.993701
-200.0,200,2.131837
-200.0,200,2.262068
-200.0,200,2.369752
-200.0,200,2.466463
-200.0,200,2.563672
-200.0,200,2.653022
-200.0,200,2.756703
-200.0,200,2.850704
-200.0,200,2.953644
-200.0,200,3.067043
-200.0,200,3.173886
-200.0,200,3.287874
-200.0,200,3.390733
-200.0,200,3.481332
-200.0,200,3.581227
-200.0,200,3.678904
-200.0,200,3.788091
-200.0,200,3.891164
-200.0,200,3.989532
-200.0,200,4.084275
-200.0,200,4.184174
-200.0,200,4.282485
-200.0,200,4.383048
-200.0,200,4.491289
-200.0,200,4.593325
-200.0,200,4.694231
-200.0,200,4.805296
-200.0,200,4.897958
-200.0,200,4.996789
-200.0,200,5.096519
-200.0,200,5.196079
-200.0,200,5.297031
-200.0,200,5.399869
-200.0,200,5.496037
-200.0,200,5.601136
-200.0,200,5.697713
-200.0,200,5.802823
-200.0,200,5.897649
-200.0,200,6.003069
-200.0,200,6.101003
-200.0,200,6.205727
-200.0,200,6.306431
-200.0,200,6.412007
-200.0,200,6.513014
-200.0,200,6.620991
-200.0,200,6.712602
-200.0,200,6.822382
-200.0,200,6.930153
-186.0,186,7.025103
-200.0,200,7.130042
-200.0,200,7.229461
-200.0,200,7.339519
-200.0,200,7.440336
-174.0,174,7.529857
-200.0,200,7.629683
-200.0,200,7.740471
-200.0,200,7.840536
-200.0,200,7.952654
-200.0,200,8.051434
-200.0,200,8.155348
-200.0,200,8.271816
-200.0,200,8.399218
-200.0,200,8.512386
-200.0,200,8.639734
-200.0,200,8.741418
-200.0,200,8.888067
-200.0,200,9.009274
-200.0,200,9.106007
-200.0,200,9.201791
-200.0,200,9.314045
