#{"t_start": 1750222014.055147, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.068589
-200.0,200,0.090732
-200.0,200,0.116925
-200.0,200,0.141344
-200.0,200,0.163467
-200.0,200,0.287623
-200.0,200,0.424012
-200.0,200,0.564071
-200.0,200,0.740453
-200.0,200,0.844955
-200.0,200,0.943547
-200.0,200,1.043244
-200.0,200,1.154662
-200.0,200,1.273816
-200.0,200,1.374942
-200.0,200,1.472295
-200.0,200,1.576843
-200.0,200,1.681639
-200.0,200,1.786328
-200.0,200,1.886513
-200.0,200,1.997529
-200.0,200,2.101505
-200.0,200,2.210406
-200.0,200,2.305554
-200.0,200,2.402426
-200.0,200,2.500176
-200.0,200,2.608971
-200.0,200,2.712491
-200.0,200,2.805336
-200.0,200,2.896831
-200.0,200,3.070693
-200.0,200,3.169425
-200.0,200,3.275211
-200.0,200,3.37515
-200.0,200,3.479389
-200.0,200,3.580282
-200.0,200,3.684531
-200.0,200,3.780453
-200.0,200,3.884031
-200.0,200,3.98506
-200.0,200,4.102146
-200.0,200,4.196994
-200.0,200,4.304688
-200.0,200,4.4196
-200.0,200,4.529468
-200.0,200,4.62341
-200.0,200,4.73359
-200.0,200,4.832677
-200.0,200,4.939264
-200.0,200,5.040807
-200.0,200,5.168074
-200.0,200,5.271501
-200.0,200,5.37887
-200.0,200,5.479587
-200.0,200,5.590287
-200.0,200,5.692264
-200.0,200,5.801101
-200.0,200,5.899816
-200.0,200,6.013625
-200.0,200,6.120729
-176.0,176,6.214557
-200.0,200,6.321259
-200.0,200,6.420173
-200.0,200,6.527713
-200.0,200,6.620733
-200.0,200,6.723827
-200.0,200,6.846572
-200.0,200,6.969917
-200.0,200,7.087502
-200.0,200,7.247571
-200.0,200,7.370243
-200.0,200,7.480067
-200.0,200,7.582296
-200.0,200,7.698566
-200.0,200,7.802739
-200.0,200,7.925606
-200.0,200,8.039738
-200.0,200,8.153765
-200.0,200,8.255184
-200.0,200,8.36391
-186.0,186,8.463714
-200.0,200,8.56866
-200.0,200,8.681558
-200.0,200,8.783705
-200.0,200,8.891453
-200.0,200,8.996413
-200.0,200,9.10646
-200.0,200,9.209038
-200.0,200,9.33035
-200.0,200,9.431033
-200.0,200,9.544727
-200.0,200,9.636621
-200.0,200,9.746351
-200.0,200,9.839893
-200.0,200,9.937916
-200.0,200,10.036855
-200.0,200,10.137436
-200.0,200,10.244318
-200.0,200,10.342018
-200.0,200,10.434459
-200.0,200,10.540387
-200.0,200,10.637392
-200.0,200,10.763201
-200.0,200,10.865103
-200.0,200,10.975058
-200.0,200,11.081045
-200.0,200,11.193325
-200.0,200,11.29325
-200.0,200,11.390949
-200.0,200,11.483415
-200.0,200,11.596154
-200.0,200,11.702145
-200.0,200,11.813162
-200.0,200,11.915157
-200.0,200,12.026271
-200.0,200,12.129423
-200.0,200,12.23843
-200.0,200,12.334142
-200.0,200,12.435655
-200.0,200,12.530865
-200.0,200,12.629341
-200.0,200,12.73795
-200.0,200,12.847959
-200.0,200,12.948941
-200.0,200,13.046844
-200.0,200,13.150486
-200.0,200,13.262607
-200.0,200,13.36855
-200.0,200,13.47027
-200.0,200,13.572387
-140.0,140,13.648809
-200.0,200,13.752911
-200.0,200,13.861629
-200.0,200,13.964128
-200.0,200,14.0721
-200.0,200,14.17691
-200.0,200,14.287811
-200.0,200,14.391968
-200.0,200,14.513038
-200.0,200,14.615044
-200.0,200,14.728596
-200.0,200,14.827224
-200.0,200,14.92904
-133.0,133,14.991632
-200.0,200,15.09957
-200.0,200,15.20248
-200.0,200,15.313659
-200.0,200,15.42504
-200.0,200,15.525897
-200.0,200,15.628796
-200.0,200,15.736899
-200.0,200,15.832784
-200.0,200,15.943144
-200.0,200,16.062223
-200.0,200,16.200261
-200.0,200,16.319591
-181.0,181,16.447109
-196.0,196,16.579459
-200.0,200,16.67426
-200.0,200,16.786245
-200.0,200,16.890938
-200.0,200,17.007189
-200.0,200,17.128679
-200.0,200,17.246585
-200.0,200,17.352571
-200.0,200,17.469182
-171.0,171,17.560962
-200.0,200,17.668151
-200.0,200,17.774131
-200.0,200,17.874079
-200.0,200,17.966608
-200.0,200,18.071237
-200.0,200,18.171601
-200.0,200,18.272425
-200.0,200,18.373482
-200.0,200,18.48335
-197.0,197,18.58786
-138.0,138,18.662436
-200.0,200,18.773301
-145.0,145,18.847979
-200.0,200,18.954747
-200.0,200,19.059046
-200.0,200,19.170834
-200.0,200,19.27549
-200.0,200,19.38971
-200.0,200,19.509808
-200.0,200,19.613681
-200.0,200,19.709382
-200.0,200,19.819235
-200.0,200,19.922219
-200.0,200,20.031171
-200.0,200,20.131807
-200.0,200,20.236764
-200.0,200,20.338337
-200.0,200,20.448051
-200.0,200,20.554218
-200.0,200,20.671036
-200.0,200,20.775939
-200.0,200,20.88361
-200.0,200,20.983371
-200.0,200,21.09145
-200.0,200,21.186322
-200.0,200,21.28634
-200.0,200,21.382158
-200.0,200,21.482014
-200.0,200,21.593283
-200.0,200,21.691893
-200.0,200,21.796896
-200.0,200,21.908962
-200.0,200,22.014672
-200.0,200,22.124547
-200.0,200,22.228456
-200.0,200,22.342175
-200.0,200,22.449357
-200.0,200,22.56314
-200.0,200,22.664892
-175.0,175,22.752743
-200.0,200,22.852572
-198.0,198,22.946559
-200.0,200,23.046219
-200.0,200,23.144335
-200.0,200,23.253043
-131.0,131,23.321816
-195.0,195,23.424126
-200.0,200,23.533822
-200.0,200,23.64616
-200.0,200,23.753021
-192.0,192,23.845626
-200.0,200,23.939184
-110.0,110,23.992503
-200.0,200,24.085126
-200.0,200,24.185936
-200.0,200,24.27742
