episode,adversary_0,adversary_1,adversary_2
0,0.0,0.0,0.0
1,30.0,30.0,30.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,20.0,20.0,20.0
5,40.0,40.0,40.0
6,0.0,0.0,0.0
7,70.0,70.0,70.0
8,30.0,30.0,30.0
9,30.0,30.0,30.0
10,30.0,30.0,30.0
11,0.0,0.0,0.0
12,60.0,60.0,60.0
13,0.0,0.0,0.0
14,30.0,30.0,30.0
15,0.0,0.0,0.0
16,20.0,20.0,20.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,30.0,30.0,30.0
21,0.0,0.0,0.0
22,30.0,30.0,30.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,10.0,10.0,10.0
26,0.0,0.0,0.0
27,10.0,10.0,10.0
28,0.0,0.0,0.0
29,20.0,20.0,20.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,40.0,40.0,40.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,30.0,30.0,30.0
39,50.0,50.0,50.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,30.0,30.0,30.0
43,70.0,70.0,70.0
44,0.0,0.0,0.0
45,10.0,10.0,10.0
46,20.0,20.0,20.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,30.0,30.0,30.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,30.0,30.0,30.0
60,80.0,80.0,80.0
61,0.0,0.0,0.0
62,30.0,30.0,30.0
63,30.0,30.0,30.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,40.0,40.0,40.0
75,0.0,0.0,0.0
76,30.0,30.0,30.0
77,0.0,0.0,0.0
78,20.0,20.0,20.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
