episode,adversary_0,adversary_1,adversary_2
0,20.0,20.0,20.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,30.0,30.0,30.0
7,0.0,0.0,0.0
8,30.0,30.0,30.0
9,30.0,30.0,30.0
10,80.0,80.0,80.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,30.0,30.0,30.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,20.0,20.0,20.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,40.0,40.0,40.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,40.0,40.0,40.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,50.0,50.0,50.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,30.0,30.0,30.0
40,50.0,50.0,50.0
41,0.0,0.0,0.0
42,70.0,70.0,70.0
43,10.0,10.0,10.0
44,30.0,30.0,30.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,30.0,30.0,30.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,40.0,40.0,40.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,30.0,30.0,30.0
58,0.0,0.0,0.0
59,30.0,30.0,30.0
60,110.0,110.0,110.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,60.0,60.0,60.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,30.0,30.0,30.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,10.0,10.0,10.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,40.0,40.0,40.0
83,10.0,10.0,10.0
84,0.0,0.0,0.0
85,30.0,30.0,30.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,40.0,40.0,40.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,20.0,20.0,20.0
93,20.0,20.0,20.0
94,0.0,0.0,0.0
95,40.0,40.0,40.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,30.0,30.0,30.0
104,0.0,0.0,0.0
105,20.0,20.0,20.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,30.0,30.0,30.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,30.0,30.0,30.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,40.0,40.0,40.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,20.0,20.0,20.0
125,40.0,40.0,40.0
126,60.0,60.0,60.0
127,10.0,10.0,10.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,20.0,20.0,20.0
132,0.0,0.0,0.0
133,10.0,10.0,10.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,10.0,10.0,10.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,20.0,20.0,20.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,30.0,30.0,30.0
145,40.0,40.0,40.0
146,50.0,50.0,50.0
147,0.0,0.0,0.0
148,30.0,30.0,30.0
149,90.0,90.0,90.0
150,30.0,30.0,30.0
151,30.0,30.0,30.0
152,50.0,50.0,50.0
153,10.0,10.0,10.0
154,10.0,10.0,10.0
155,60.0,60.0,60.0
156,40.0,40.0,40.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,60.0,60.0,60.0
160,30.0,30.0,30.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,30.0,30.0,30.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,30.0,30.0,30.0
176,40.0,40.0,40.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,30.0,30.0,30.0
182,0.0,0.0,0.0
183,10.0,10.0,10.0
184,0.0,0.0,0.0
185,30.0,30.0,30.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,40.0,40.0,40.0
192,30.0,30.0,30.0
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,100.0,100.0,100.0
196,50.0,50.0,50.0
197,0.0,0.0,0.0
198,30.0,30.0,30.0
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.0,0.0,0.0
202,30.0,30.0,30.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,20.0,20.0,20.0
206,40.0,40.0,40.0
207,0.0,0.0,0.0
208,0.0,0.0,0.0
209,0.0,0.0,0.0
210,30.0,30.0,30.0
211,0.0,0.0,0.0
212,30.0,30.0,30.0
213,60.0,60.0,60.0
214,0.0,0.0,0.0
215,0.0,0.0,0.0
216,0.0,0.0,0.0
217,30.0,30.0,30.0
218,30.0,30.0,30.0
