episode,adversary_0,adversary_1,adversary_2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,30.0,30.0,30.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,30.0,30.0,30.0
13,10.0,10.0,10.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,50.0,50.0,50.0
17,0.0,0.0,0.0
18,40.0,40.0,40.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,20.0,20.0,20.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,90.0,90.0,90.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,20.0,20.0,20.0
38,0.0,0.0,0.0
39,30.0,30.0,30.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,60.0,60.0,60.0
43,30.0,30.0,30.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,20.0,20.0,20.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,40.0,40.0,40.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,50.0,50.0,50.0
55,0.0,0.0,0.0
56,40.0,40.0,40.0
57,0.0,0.0,0.0
58,80.0,80.0,80.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,70.0,70.0,70.0
66,0.0,0.0,0.0
67,20.0,20.0,20.0
68,30.0,30.0,30.0
69,0.0,0.0,0.0
70,20.0,20.0,20.0
71,20.0,20.0,20.0
72,20.0,20.0,20.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,30.0,30.0,30.0
76,40.0,40.0,40.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,20.0,20.0,20.0
86,0.0,0.0,0.0
87,40.0,40.0,40.0
88,40.0,40.0,40.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,50.0,50.0,50.0
93,10.0,10.0,10.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,20.0,20.0,20.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,20.0,20.0,20.0
105,30.0,30.0,30.0
106,70.0,70.0,70.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,40.0,40.0,40.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,20.0,20.0,20.0
121,0.0,0.0,0.0
122,60.0,60.0,60.0
123,30.0,30.0,30.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,20.0,20.0,20.0
127,70.0,70.0,70.0
128,10.0,10.0,10.0
129,90.0,90.0,90.0
130,0.0,0.0,0.0
131,30.0,30.0,30.0
132,0.0,0.0,0.0
133,20.0,20.0,20.0
134,0.0,0.0,0.0
135,30.0,30.0,30.0
136,0.0,0.0,0.0
137,10.0,10.0,10.0
138,30.0,30.0,30.0
139,30.0,30.0,30.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,10.0,10.0,10.0
144,0.0,0.0,0.0
145,30.0,30.0,30.0
146,30.0,30.0,30.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,30.0,30.0,30.0
152,0.0,0.0,0.0
153,10.0,10.0,10.0
154,0.0,0.0,0.0
155,40.0,40.0,40.0
156,30.0,30.0,30.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,40.0,40.0,40.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,40.0,40.0,40.0
163,0.0,0.0,0.0
164,30.0,30.0,30.0
165,0.0,0.0,0.0
166,30.0,30.0,30.0
167,30.0,30.0,30.0
168,50.0,50.0,50.0
169,40.0,40.0,40.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,50.0,50.0,50.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,30.0,30.0,30.0
177,20.0,20.0,20.0
178,30.0,30.0,30.0
179,0.0,0.0,0.0
180,30.0,30.0,30.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,70.0,70.0,70.0
184,0.0,0.0,0.0
185,30.0,30.0,30.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,30.0,30.0,30.0
190,20.0,20.0,20.0
191,30.0,30.0,30.0
192,0.0,0.0,0.0
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,0.0,0.0,0.0
197,20.0,20.0,20.0
198,0.0,0.0,0.0
199,40.0,40.0,40.0
200,0.0,0.0,0.0
201,30.0,30.0,30.0
202,60.0,60.0,60.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,30.0,30.0,30.0
206,0.0,0.0,0.0
