#{"t_start": 1751339005.6984627, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,3.484441
-200.0,200,3.710561
-200.0,200,3.945296
-200.0,200,4.179119
-200.0,200,4.421028
-200.0,200,5.121602
-200.0,200,5.920068
-200.0,200,6.697798
-200.0,200,7.54345
-200.0,200,8.512351
-200.0,200,9.749019
-200.0,200,10.558709
-200.0,200,11.476362
-200.0,200,12.380052
-200.0,200,13.252439
-200.0,200,14.012162
-200.0,200,14.943431
-200.0,200,15.783194
-200.0,200,16.553274
-200.0,200,17.329344
-200.0,200,18.148381
-200.0,200,19.000397
-200.0,200,19.780789
-200.0,200,20.787276
-200.0,200,21.764107
-200.0,200,22.586649
-200.0,200,23.402372
-200.0,200,24.154684
-200.0,200,24.994883
-200.0,200,25.754938
-200.0,200,26.473548
-200.0,200,27.211897
-200.0,200,28.007637
-200.0,200,28.766838
-200.0,200,29.443742
-200.0,200,30.088007
-200.0,200,30.748096
-200.0,200,31.379246
-200.0,200,32.028305
-200.0,200,32.646735
-200.0,200,33.330455
-200.0,200,33.943022
-200.0,200,34.575262
-200.0,200,35.293974
-200.0,200,36.004565
-200.0,200,36.824137
-200.0,200,37.566208
-200.0,200,38.2312
-200.0,200,38.93427
-200.0,200,39.622756
-200.0,200,40.33235
-200.0,200,40.977396
-126.0,126,41.389984
-200.0,200,42.086132
-200.0,200,42.770504
-200.0,200,43.481987
-200.0,200,44.148665
-200.0,200,44.844082
-200.0,200,45.561035
-200.0,200,46.258158
-200.0,200,46.917265
-200.0,200,47.773115
-200.0,200,48.523613
-200.0,200,49.227337
-200.0,200,49.979183
-200.0,200,50.694924
-200.0,200,51.36748
-200.0,200,52.075286
-200.0,200,52.654586
-200.0,200,53.303549
-200.0,200,53.891934
-200.0,200,54.525489
-200.0,200,55.165059
-200.0,200,55.767655
-200.0,200,56.337129
-200.0,200,56.938298
-200.0,200,57.53942
-200.0,200,58.151266
-200.0,200,58.734778
-200.0,200,59.317636
-200.0,200,59.884609
-200.0,200,60.524809
-200.0,200,61.093747
-200.0,200,61.693321
-200.0,200,62.268836
-200.0,200,62.865433
-115.0,115,63.16977
-200.0,200,63.786339
-200.0,200,64.441098
-200.0,200,65.043486
-200.0,200,65.6027
-200.0,200,66.263711
-200.0,200,67.030084
-200.0,200,67.750002
-200.0,200,68.424336
-200.0,200,69.181981
-121.0,121,69.60788
-200.0,200,70.336904
-200.0,200,71.020124
-200.0,200,71.739262
-200.0,200,72.444167
-197.0,197,73.11883
-200.0,200,73.827641
-200.0,200,74.493893
-200.0,200,75.499683
-200.0,200,76.196712
-200.0,200,76.970109
-200.0,200,77.725629
-200.0,200,78.466874
-200.0,200,79.156227
-200.0,200,79.852884
-200.0,200,80.485454
-200.0,200,81.092042
-200.0,200,81.681601
-200.0,200,82.356043
-200.0,200,83.053321
-200.0,200,83.780426
-200.0,200,84.476106
-200.0,200,85.189826
-200.0,200,85.849637
-200.0,200,86.539031
-200.0,200,87.222619
-200.0,200,87.949893
-200.0,200,88.627855
-200.0,200,89.345098
-200.0,200,90.021051
-200.0,200,90.81177
-200.0,200,91.573412
-200.0,200,92.285364
-200.0,200,93.010913
-200.0,200,93.7939
-200.0,200,94.466347
-200.0,200,95.199944
-200.0,200,95.870968
-200.0,200,96.679837
-200.0,200,97.359443
-200.0,200,98.08121
-200.0,200,98.781753
-200.0,200,99.529495
-200.0,200,100.138458
-200.0,200,100.768112
-200.0,200,101.335853
-200.0,200,101.934378
-200.0,200,102.877045
-200.0,200,103.534629
-200.0,200,104.101746
-200.0,200,104.803183
-200.0,200,105.394987
-200.0,200,105.996678
-200.0,200,106.570965
-200.0,200,107.243131
-200.0,200,107.894351
-200.0,200,108.529288
-200.0,200,109.13964
-200.0,200,109.864623
-200.0,200,110.552659
-200.0,200,111.287868
-167.0,167,111.865049
-200.0,200,112.569006
-200.0,200,113.235797
-200.0,200,113.942074
-200.0,200,114.661434
-139.0,139,115.124556
-200.0,200,115.833578
-200.0,200,116.49857
-200.0,200,117.24045
-200.0,200,117.935546
-200.0,200,118.71588
-200.0,200,119.441233
-200.0,200,120.169293
-200.0,200,120.884016
-200.0,200,121.588639
-200.0,200,122.343742
-200.0,200,123.096869
-200.0,200,123.806362
-200.0,200,124.526071
-200.0,200,125.180084
-126.0,126,125.576901
-200.0,200,126.268078
-200.0,200,127.024446
-172.0,172,127.585732
-200.0,200,128.17991
-200.0,200,128.785588
-200.0,200,129.386981
-200.0,200,130.222948
-200.0,200,130.811136
-194.0,194,131.379989
-200.0,200,132.044648
-200.0,200,132.713306
-200.0,200,133.311805
-200.0,200,133.893396
-200.0,200,134.501673
-200.0,200,135.074668
-200.0,200,135.775181
-200.0,200,136.362711
-200.0,200,137.110118
-200.0,200,137.786076
-200.0,200,138.537293
-168.0,168,139.09088
-200.0,200,139.806751
-200.0,200,140.470915
-200.0,200,141.202873
-200.0,200,141.9078
-142.0,142,142.37459
-200.0,200,143.101237
-200.0,200,143.785066
-200.0,200,144.541059
-200.0,200,145.243485
-200.0,200,145.950758
-200.0,200,146.624556
-172.0,172,147.164421
-200.0,200,147.86486
-200.0,200,148.562827
-200.0,200,149.249315
-200.0,200,149.960309
-200.0,200,150.686584
-147.0,147,151.287851
-200.0,200,151.958722
-185.0,185,152.621102
-200.0,200,153.339025
-177.0,177,153.945223
-200.0,200,154.653976
-200.0,200,155.340607
-200.0,200,156.051617
-161.0,161,156.646802
-200.0,200,157.582168
-191.0,191,158.244411
-200.0,200,158.956966
-200.0,200,159.792238
-200.0,200,160.508572
-131.0,131,160.99694
-200.0,200,161.701622
-200.0,200,162.431318
-200.0,200,163.203177
-200.0,200,163.951438
-198.0,198,164.698582
-200.0,200,165.437848
-200.0,200,166.110878
-190.0,190,166.775944
-200.0,200,167.530204
-200.0,200,168.227887
-200.0,200,168.931488
-200.0,200,169.596866
-200.0,200,170.297088
-200.0,200,170.958091
-200.0,200,171.703241
-197.0,197,172.361287
-200.0,200,173.034516
-145.0,145,173.607011
-200.0,200,174.333555
-176.0,176,174.990942
-189.0,189,175.656635
-137.0,137,176.070087
-155.0,155,176.581657
-200.0,200,177.301367
-200.0,200,177.991792
-200.0,200,178.711722
-200.0,200,179.368185
-200.0,200,180.083337
-185.0,185,180.727012
-163.0,163,181.277942
-196.0,196,182.055558
-200.0,200,182.748189
-200.0,200,183.490126
-200.0,200,184.183895
-200.0,200,185.157994
-200.0,200,185.839676
-200.0,200,186.644723
-94.0,94,186.978162
-200.0,200,187.692143
-190.0,190,188.365752
-183.0,183,189.051625
-200.0,200,189.801661
-125.0,125,190.226035
-200.0,200,190.880058
-172.0,172,191.441984
-168.0,168,192.002602
-168.0,168,192.57293
-174.0,174,193.110785
-163.0,163,193.602248
-200.0,200,194.226837
-200.0,200,194.882629
-195.0,195,195.551386
-200.0,200,196.261147
-200.0,200,196.94834
-200.0,200,197.683593
-200.0,200,198.394274
-200.0,200,199.118532
-200.0,200,199.785455
-154.0,154,200.377196
-93.0,93,200.707271
-193.0,193,201.490389
-131.0,131,201.908372
-144.0,144,202.368659
-140.0,140,202.907168
-200.0,200,203.575034
-176.0,176,204.181195
-169.0,169,204.811987
-135.0,135,205.250363
-200.0,200,206.000365
-200.0,200,206.861606
-163.0,163,207.48478
-157.0,157,208.084398
-170.0,170,208.76028
-200.0,200,209.454955
-200.0,200,210.235236
-193.0,193,210.900975
-146.0,146,211.33593
-141.0,141,211.827514
-186.0,186,212.507433
-165.0,165,213.055386
-195.0,195,213.687674
-170.0,170,214.24059
-90.0,90,214.504231
-153.0,153,214.992915
-200.0,200,215.608265
-177.0,177,216.152398
-153.0,153,216.700438
-179.0,179,217.254674
-177.0,177,217.804653
-200.0,200,218.423774
-200.0,200,219.115855
-200.0,200,219.816524
-200.0,200,220.461703
-160.0,160,220.944417
-191.0,191,221.543147
-200.0,200,222.226707
-200.0,200,223.090433
-200.0,200,223.782737
-200.0,200,224.503819
-153.0,153,224.990601
-198.0,198,225.727965
-142.0,142,226.202462
-200.0,200,226.87086
-179.0,179,227.484077
-167.0,167,228.087855
-189.0,189,228.872394
-200.0,200,229.561984
-200.0,200,230.20231
-127.0,127,230.564131
-190.0,190,231.132736
-139.0,139,231.58005
-200.0,200,232.246849
-200.0,200,232.856454
-200.0,200,233.490005
-165.0,165,233.977527
-163.0,163,234.473996
-184.0,184,235.058546
-200.0,200,235.753602
-154.0,154,236.27668
-200.0,200,236.945329
-200.0,200,237.704449
-200.0,200,238.393305
-200.0,200,239.122791
-165.0,165,239.888859
-159.0,159,240.446747
-147.0,147,240.932894
-198.0,198,241.698464
-194.0,194,242.342576
-140.0,140,242.730265
-200.0,200,243.444458
-200.0,200,244.057181
-166.0,166,244.57368
-151.0,151,245.009728
-127.0,127,245.380155
-179.0,179,245.932682
-200.0,200,246.684366
-114.0,114,247.008325
-200.0,200,247.659142
-181.0,181,248.211686
-200.0,200,248.959381
-200.0,200,249.713503
-200.0,200,250.401737
-147.0,147,250.913262
-179.0,179,251.525649
-195.0,195,252.219345
-200.0,200,252.954839
-200.0,200,253.698799
-200.0,200,254.382322
-200.0,200,255.10312
-160.0,160,255.678655
-142.0,142,256.229116
-193.0,193,256.923161
-135.0,135,257.281877
-159.0,159,257.725698
-146.0,146,258.122072
-190.0,190,258.69954
-200.0,200,259.295475
-150.0,150,259.701567
-200.0,200,260.416314
-177.0,177,261.021351
-147.0,147,261.524318
-188.0,188,262.184827
-166.0,166,262.73807
-200.0,200,263.340597
-147.0,147,263.845209
-156.0,156,264.252579
-192.0,192,264.844069
-157.0,157,265.286241
-200.0,200,265.877754
-174.0,174,266.433779
-130.0,130,266.927627
-161.0,161,267.709229
-120.0,120,268.131355
-194.0,194,268.911326
-175.0,175,269.746899
-199.0,199,270.571189
-142.0,142,271.171875
-147.0,147,271.716928
-200.0,200,272.474065
-189.0,189,273.342265
-147.0,147,273.968075
-200.0,200,274.687157
-200.0,200,275.290054
-200.0,200,275.886255
-191.0,191,276.439174
-157.0,157,276.886168
-155.0,155,277.333854
-200.0,200,278.025346
-185.0,185,278.633736
-200.0,200,279.371832
-199.0,199,280.032122
-142.0,142,280.493608
-145.0,145,280.95441
-159.0,159,281.47441
-172.0,172,282.058063
-179.0,179,282.699607
-149.0,149,283.21414
-160.0,160,283.822442
-165.0,165,284.418227
-171.0,171,284.97224
-148.0,148,285.579828
-197.0,197,286.265907
-161.0,161,286.809546
-151.0,151,287.291113
-146.0,146,287.811519
-159.0,159,288.366493
-116.0,116,288.730406
-200.0,200,289.408052
-148.0,148,289.920573
-156.0,156,290.40293
-113.0,113,290.768248
-162.0,162,291.332841
-160.0,160,291.871767
-200.0,200,292.570224
-148.0,148,293.051443
-160.0,160,293.597
-155.0,155,294.158224
-167.0,167,294.956279
-139.0,139,295.431822
-194.0,194,296.097384
-171.0,171,296.694527
-124.0,124,297.093901
-146.0,146,297.587371
-174.0,174,298.187976
-146.0,146,298.687921
-157.0,157,299.265507
-155.0,155,299.755469
-200.0,200,300.644743
-182.0,182,301.289466
-177.0,177,301.952529
-163.0,163,302.496484
-160.0,160,303.024084
-161.0,161,303.599579
-200.0,200,304.360791
-200.0,200,305.038907
-175.0,175,305.645135
-156.0,156,306.173264
-160.0,160,306.734029
-199.0,199,307.443952
-200.0,200,308.120328
-200.0,200,308.922705
-166.0,166,309.494679
-176.0,176,310.109996
-156.0,156,310.661848
-140.0,140,311.165651
-200.0,200,311.871902
-200.0,200,312.570938
-150.0,150,313.118592
-148.0,148,313.587724
-156.0,156,314.124768
-200.0,200,314.825391
-200.0,200,315.618121
-174.0,174,316.216681
-159.0,159,316.809334
-200.0,200,317.480355
-108.0,108,317.840303
-166.0,166,318.432937
-183.0,183,319.08092
-200.0,200,319.762571
-200.0,200,320.465681
-200.0,200,321.145895
-160.0,160,321.90317
-200.0,200,322.692175
-147.0,147,323.177712
-158.0,158,323.724948
-200.0,200,324.51262
-200.0,200,325.244217
-200.0,200,325.999999
-200.0,200,326.710733
-200.0,200,327.405339
-169.0,169,327.989489
-173.0,173,328.62859
-182.0,182,329.313261
-200.0,200,329.97939
-200.0,200,330.730317
-200.0,200,331.420231
-200.0,200,332.128856
-160.0,160,332.653046
-200.0,200,333.358656
-200.0,200,334.191329
-200.0,200,334.888495
-98.0,98,335.237501
-167.0,167,335.770921
-200.0,200,336.500158
-200.0,200,337.193331
-200.0,200,337.947091
-174.0,174,338.540698
-174.0,174,339.156365
-200.0,200,339.884792
-200.0,200,340.551465
-190.0,190,341.223444
-200.0,200,341.926712
-200.0,200,342.648515
-200.0,200,343.535779
-200.0,200,344.220886
-200.0,200,344.954704
-200.0,200,345.658556
-180.0,180,346.255984
-200.0,200,346.968594
-200.0,200,347.646745
-163.0,163,348.208411
-200.0,200,349.047699
-200.0,200,349.891055
-200.0,200,350.644165
-200.0,200,351.384508
-200.0,200,352.05352
-200.0,200,352.772173
-200.0,200,353.446658
-200.0,200,354.239996
-200.0,200,354.967783
-200.0,200,355.697605
-96.0,96,355.993882
-200.0,200,356.829601
-200.0,200,357.577906
-200.0,200,358.252677
-200.0,200,358.966509
-200.0,200,359.664332
-169.0,169,360.248642
-98.0,98,360.578688
-200.0,200,361.261363
-200.0,200,361.973044
-200.0,200,362.647754
-200.0,200,363.372441
-146.0,146,363.88184
-200.0,200,364.575573
-200.0,200,365.393874
-200.0,200,366.112413
