#{"t_start": 1751340366.0316148, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,1090.107363
-200.0,200,1090.177998
-200.0,200,1090.244655
-200.0,200,1090.325531
-200.0,200,1090.391592
-200.0,200,1090.65813
-200.0,200,1091.000762
-200.0,200,1091.246687
-200.0,200,1091.549609
-200.0,200,1091.824936
-200.0,200,1092.087263
-200.0,200,1092.341621
-200.0,200,1092.603341
-200.0,200,1092.924385
-200.0,200,1093.327015
-200.0,200,1093.678071
-200.0,200,1093.995195
-200.0,200,1094.244706
-200.0,200,1094.508087
-200.0,200,1094.758219
-200.0,200,1095.207752
-200.0,200,1095.49684
-200.0,200,1095.775671
-200.0,200,1096.097215
-200.0,200,1096.392764
-200.0,200,1096.658307
-200.0,200,1096.905334
-200.0,200,1097.136873
-200.0,200,1097.402905
-200.0,200,1097.68146
-200.0,200,1098.016041
-200.0,200,1098.302592
-200.0,200,1098.755211
-200.0,200,1099.089781
-200.0,200,1099.348321
-200.0,200,1099.673883
-200.0,200,1099.940423
-200.0,200,1100.204446
-200.0,200,1100.463994
-200.0,200,1100.710565
-200.0,200,1100.972276
-200.0,200,1101.21843
-200.0,200,1101.504705
-200.0,200,1101.901467
-200.0,200,1102.261483
-200.0,200,1102.512424
-200.0,200,1102.773598
-200.0,200,1103.016204
-200.0,200,1103.332673
-200.0,200,1103.602602
-200.0,200,1103.928271
-200.0,200,1104.239206
-200.0,200,1104.507696
-200.0,200,1104.81104
-200.0,200,1105.11027
-200.0,200,1105.357376
-200.0,200,1105.63527
-200.0,200,1105.931966
-200.0,200,1106.302501
-200.0,200,1106.5682
-200.0,200,1106.867664
-200.0,200,1107.157767
-200.0,200,1107.485817
-200.0,200,1107.732566
-200.0,200,1107.988955
-200.0,200,1108.238999
-200.0,200,1108.578943
-200.0,200,1108.841501
-200.0,200,1109.133378
-200.0,200,1109.399518
-200.0,200,1109.674738
-200.0,200,1109.922731
-200.0,200,1110.186323
-200.0,200,1110.442991
-200.0,200,1110.704101
-189.0,189,1110.946121
-200.0,200,1111.188988
-200.0,200,1111.450615
-200.0,200,1111.692727
-200.0,200,1111.947156
-200.0,200,1112.190877
-200.0,200,1112.457242
-200.0,200,1112.704186
-200.0,200,1112.96226
-200.0,200,1113.196791
-200.0,200,1113.48253
-200.0,200,1113.725075
-200.0,200,1113.988165
-200.0,200,1114.237422
-200.0,200,1114.560917
-200.0,200,1114.814727
-200.0,200,1115.076654
-200.0,200,1115.320926
-200.0,200,1115.602467
-200.0,200,1115.849277
-200.0,200,1116.115093
-200.0,200,1116.37535
-200.0,200,1116.686569
-200.0,200,1116.935225
-200.0,200,1117.192029
-200.0,200,1117.428817
-200.0,200,1117.692208
-200.0,200,1117.946066
-200.0,200,1118.224981
-200.0,200,1118.559664
-200.0,200,1118.838875
-200.0,200,1119.097766
-200.0,200,1119.361854
-200.0,200,1119.610158
-172.0,172,1119.834172
-200.0,200,1120.094352
-200.0,200,1120.337185
-200.0,200,1120.594261
-200.0,200,1120.832412
-200.0,200,1121.08807
-200.0,200,1121.327664
-200.0,200,1121.577308
-200.0,200,1121.816194
-171.0,171,1122.031635
-200.0,200,1122.267778
-200.0,200,1122.52329
-200.0,200,1122.764526
-200.0,200,1123.016679
-200.0,200,1123.257155
-200.0,200,1123.524103
-200.0,200,1123.772846
-200.0,200,1124.037138
-200.0,200,1124.277929
-200.0,200,1124.596745
-200.0,200,1124.839473
-200.0,200,1125.096178
-200.0,200,1125.334705
-200.0,200,1125.590056
-200.0,200,1125.830885
-200.0,200,1126.089172
-200.0,200,1126.328098
-200.0,200,1126.599951
-200.0,200,1126.846502
-200.0,200,1127.109346
-200.0,200,1127.451838
-200.0,200,1127.752553
-200.0,200,1128.034075
-169.0,169,1128.274838
-200.0,200,1128.521652
-200.0,200,1128.801025
-187.0,187,1129.095429
-200.0,200,1129.469909
-200.0,200,1129.838413
-200.0,200,1130.121118
-200.0,200,1130.374413
-200.0,200,1130.652943
-200.0,200,1130.938457
-200.0,200,1131.238878
-200.0,200,1131.585011
-200.0,200,1131.925637
-200.0,200,1132.213862
-200.0,200,1132.50975
-111.0,111,1132.676305
-200.0,200,1132.935732
-200.0,200,1133.208435
-200.0,200,1133.467652
-200.0,200,1133.731582
-200.0,200,1133.989852
-200.0,200,1134.244037
-200.0,200,1134.493145
-200.0,200,1134.773867
-200.0,200,1135.032555
-200.0,200,1135.285614
-175.0,175,1135.502441
-200.0,200,1135.834723
-200.0,200,1136.141732
-200.0,200,1136.481661
-200.0,200,1136.822923
-200.0,200,1137.257717
-200.0,200,1137.515468
-200.0,200,1137.744104
-200.0,200,1138.104797
-200.0,200,1138.490791
-140.0,140,1138.723791
-200.0,200,1139.056787
-200.0,200,1139.308789
-200.0,200,1139.568787
-200.0,200,1139.820787
-200.0,200,1140.082787
-200.0,200,1140.323788
-200.0,200,1140.580787
-200.0,200,1140.820789
-200.0,200,1141.104789
-200.0,200,1141.392787
-200.0,200,1141.674795
-200.0,200,1141.948788
-200.0,200,1142.220787
-184.0,184,1142.468787
-200.0,200,1142.741788
-200.0,200,1142.997787
-200.0,200,1143.289789
-200.0,200,1143.66579
-200.0,200,1143.899787
-200.0,200,1144.121787
-200.0,200,1144.354789
-200.0,200,1144.618788
-200.0,200,1144.879795
-200.0,200,1145.11579
-200.0,200,1145.536788
-200.0,200,1145.791787
-200.0,200,1146.067787
-200.0,200,1146.279788
-200.0,200,1146.52179
-200.0,200,1146.739788
-200.0,200,1146.966788
-200.0,200,1147.182787
-200.0,200,1147.415787
-200.0,200,1147.626787
-200.0,200,1147.857787
-200.0,200,1148.074787
-200.0,200,1148.309787
-200.0,200,1148.53379
-200.0,200,1148.769788
-200.0,200,1148.987787
-200.0,200,1149.211787
-200.0,200,1149.430787
-200.0,200,1149.658787
-200.0,200,1149.870787
-200.0,200,1150.098787
-200.0,200,1150.311792
-200.0,200,1150.536788
-200.0,200,1150.749787
-200.0,200,1150.975787
-200.0,200,1151.204788
-200.0,200,1151.459787
-200.0,200,1151.734791
-200.0,200,1151.988788
-200.0,200,1152.222797
-170.0,170,1152.425787
-200.0,200,1152.665788
-200.0,200,1153.03879
-200.0,200,1153.279791
-200.0,200,1153.54279
-175.0,175,1153.751789
-200.0,200,1153.968789
-200.0,200,1154.207788
-200.0,200,1154.428787
-200.0,200,1154.668788
-200.0,200,1154.898787
-200.0,200,1155.139788
-186.0,186,1155.341787
-200.0,200,1155.576787
-200.0,200,1155.804788
-200.0,200,1156.034787
-136.0,136,1156.180787
-200.0,200,1156.426787
-200.0,200,1156.696794
-200.0,200,1157.035793
-200.0,200,1157.362789
-200.0,200,1157.63479
-142.0,142,1157.81779
-200.0,200,1158.056793
-161.0,161,1158.261788
-200.0,200,1158.51779
-200.0,200,1158.738787
-200.0,200,1158.975792
-200.0,200,1159.203788
-200.0,200,1159.472787
-200.0,200,1159.730793
-200.0,200,1159.97879
-200.0,200,1160.197787
-200.0,200,1160.439795
-200.0,200,1160.66279
-200.0,200,1160.908787
-200.0,200,1161.2198
-200.0,200,1161.474791
-200.0,200,1161.716789
-191.0,191,1161.981787
-200.0,200,1162.268787
-200.0,200,1162.488794
-200.0,200,1162.726789
-200.0,200,1162.951788
-200.0,200,1163.183793
-200.0,200,1163.40379
-200.0,200,1163.640787
-166.0,166,1163.854791
-175.0,175,1164.074788
-200.0,200,1164.340789
-200.0,200,1164.583787
-200.0,200,1164.812787
-200.0,200,1165.056525
-200.0,200,1165.272143
-169.0,169,1165.474666
-200.0,200,1165.715447
-200.0,200,1165.938212
-200.0,200,1166.170274
-200.0,200,1166.379811
-200.0,200,1166.610776
-200.0,200,1166.828544
-200.0,200,1167.060449
-200.0,200,1167.276829
-200.0,200,1167.504384
-200.0,200,1167.714683
-163.0,163,1167.895566
-200.0,200,1168.130779
-200.0,200,1168.344777
-200.0,200,1168.578283
-200.0,200,1168.792643
-120.0,120,1168.937926
-151.0,151,1169.099802
-200.0,200,1169.326554
-200.0,200,1169.539955
-200.0,200,1169.776178
-200.0,200,1169.997691
-200.0,200,1170.23056
-175.0,175,1170.424582
-200.0,200,1170.637867
-185.0,185,1170.84899
-200.0,200,1171.065305
-200.0,200,1171.292136
-200.0,200,1171.505205
-200.0,200,1171.728465
-170.0,170,1171.90922
-200.0,200,1172.139856
-200.0,200,1172.352485
-200.0,200,1172.579711
-200.0,200,1172.796921
-200.0,200,1173.033248
-195.0,195,1173.266174
-177.0,177,1173.510062
-200.0,200,1173.738355
-200.0,200,1173.955101
-200.0,200,1174.193239
-200.0,200,1174.409251
-200.0,200,1174.63721
-200.0,200,1174.85233
-181.0,181,1175.054172
-200.0,200,1175.282287
-200.0,200,1175.493517
-200.0,200,1175.72006
-200.0,200,1175.933829
-173.0,173,1176.124666
-176.0,176,1176.322233
-200.0,200,1176.547942
-200.0,200,1176.759694
-200.0,200,1176.984926
-200.0,200,1177.19702
-200.0,200,1177.422342
-200.0,200,1177.633049
-200.0,200,1177.859076
-200.0,200,1178.072798
-183.0,183,1178.286221
-156.0,156,1178.448753
-200.0,200,1178.679574
-200.0,200,1178.892071
-122.0,122,1179.028453
-200.0,200,1179.24656
-200.0,200,1179.472862
-180.0,180,1179.671287
-198.0,198,1179.896952
-200.0,200,1180.111427
-187.0,187,1180.386129
-200.0,200,1180.601243
-200.0,200,1180.825975
-178.0,178,1181.020192
-176.0,176,1181.214411
-144.0,144,1181.371649
-147.0,147,1181.531564
-200.0,200,1181.75252
-200.0,200,1181.971249
-200.0,200,1182.194202
-200.0,200,1182.411264
-190.0,190,1182.617423
-182.0,182,1182.81399
-168.0,168,1183.002921
-200.0,200,1183.213023
-200.0,200,1183.436592
-172.0,172,1183.627235
-200.0,200,1183.840284
-183.0,183,1184.065132
-190.0,190,1184.333591
-159.0,159,1184.592618
-169.0,169,1184.810318
