episode,adversary_0,adversary_1,adversary_2
0,30.0,30.0,30.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,90.0,90.0,90.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,60.0,60.0,60.0
8,30.0,30.0,30.0
9,10.0,10.0,10.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,30.0,30.0,30.0
13,0.0,0.0,0.0
14,30.0,30.0,30.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,60.0,60.0,60.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,20.0,20.0,20.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,30.0,30.0,30.0
28,0.0,0.0,0.0
29,30.0,30.0,30.0
30,40.0,40.0,40.0
31,0.0,0.0,0.0
32,30.0,30.0,30.0
33,0.0,0.0,0.0
34,90.0,90.0,90.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,30.0,30.0,30.0
38,40.0,40.0,40.0
39,20.0,20.0,20.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,30.0,30.0,30.0
43,50.0,50.0,50.0
44,0.0,0.0,0.0
45,100.0,100.0,100.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,20.0,20.0,20.0
50,0.0,0.0,0.0
51,30.0,30.0,30.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,30.0,30.0,30.0
58,0.0,0.0,0.0
59,30.0,30.0,30.0
60,40.0,40.0,40.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,50.0,50.0,50.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,10.0,10.0,10.0
71,0.0,0.0,0.0
72,10.0,10.0,10.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,10.0,10.0,10.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,60.0,60.0,60.0
89,40.0,40.0,40.0
90,50.0,50.0,50.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,20.0,20.0,20.0
96,30.0,30.0,30.0
97,0.0,0.0,0.0
98,40.0,40.0,40.0
99,50.0,50.0,50.0
100,40.0,40.0,40.0
101,10.0,10.0,10.0
102,10.0,10.0,10.0
103,0.0,0.0,0.0
104,30.0,30.0,30.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,30.0,30.0,30.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
