#{"t_start": 1750348212.2938652, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.033168
-200.0,200,0.053171
-200.0,200,0.07436
-200.0,200,0.094362
-200.0,200,0.116362
-200.0,200,0.306363
-200.0,200,0.514274
-200.0,200,0.70439
-200.0,200,0.905027
-200.0,200,1.117833
-200.0,200,1.344522
-200.0,200,1.53505
-200.0,200,1.778257
-200.0,200,1.949105
-200.0,200,2.130364
-200.0,200,2.302251
-200.0,200,2.481668
-200.0,200,2.632912
-200.0,200,2.793119
-200.0,200,2.964824
-200.0,200,3.156336
-200.0,200,3.350151
-200.0,200,3.556199
-200.0,200,3.74601
-200.0,200,3.916713
-200.0,200,4.089175
-200.0,200,4.277881
-200.0,200,4.448852
-200.0,200,4.631419
-200.0,200,4.809254
-200.0,200,5.025711
-200.0,200,5.232588
-200.0,200,5.454526
-200.0,200,5.676601
-200.0,200,5.875351
-200.0,200,6.044014
-200.0,200,6.306021
-200.0,200,6.509862
-200.0,200,6.713702
-200.0,200,6.887538
-200.0,200,7.074977
-200.0,200,7.251538
-200.0,200,7.454175
-200.0,200,7.625585
-200.0,200,7.79706
-200.0,200,7.969035
-200.0,200,8.14693
-200.0,200,8.329046
-200.0,200,8.522493
-200.0,200,8.68365
-200.0,200,8.871923
-200.0,200,9.071499
-200.0,200,9.281435
-200.0,200,9.462977
-200.0,200,9.650851
-200.0,200,9.834647
-200.0,200,10.013644
-200.0,200,10.20936
-200.0,200,10.39577
-200.0,200,10.560012
-200.0,200,10.724864
-200.0,200,10.893075
-200.0,200,11.076188
-200.0,200,11.273195
-200.0,200,11.455171
-200.0,200,11.69159
-200.0,200,11.857888
-200.0,200,12.022103
-200.0,200,12.214528
-200.0,200,12.405005
-200.0,200,12.579092
-200.0,200,12.730337
-200.0,200,12.91385
-200.0,200,13.088058
-200.0,200,13.314589
-200.0,200,13.520193
-200.0,200,13.713004
-200.0,200,13.878422
-200.0,200,14.069493
-200.0,200,14.281975
-200.0,200,14.505323
-200.0,200,14.709496
-200.0,200,14.964375
-200.0,200,15.174994
-200.0,200,15.374513
-200.0,200,15.548221
-144.0,144,15.712066
-200.0,200,15.885532
-200.0,200,16.057488
-200.0,200,16.240673
-200.0,200,16.418184
-200.0,200,16.604453
-200.0,200,16.796868
-200.0,200,16.991915
-200.0,200,17.173096
-200.0,200,17.364824
-200.0,200,17.560026
-200.0,200,17.758429
-200.0,200,17.953995
-200.0,200,18.120727
-200.0,200,18.287061
-200.0,200,18.456061
-200.0,200,18.643383
-200.0,200,18.824047
-200.0,200,18.99238
-200.0,200,19.159495
-118.0,118,19.245891
-200.0,200,19.402002
-200.0,200,19.548595
-200.0,200,19.70586
-200.0,200,19.876404
-200.0,200,20.039981
-200.0,200,20.200635
-200.0,200,20.374808
-200.0,200,20.53016
-200.0,200,20.701647
-200.0,200,20.870539
-200.0,200,21.033816
-200.0,200,21.211783
-200.0,200,21.417747
-200.0,200,21.594208
-200.0,200,21.795918
-200.0,200,22.053875
-200.0,200,22.414465
-200.0,200,22.651157
-200.0,200,22.87501
-200.0,200,23.124017
-200.0,200,23.365715
-200.0,200,23.554815
-200.0,200,23.746997
-200.0,200,23.915237
-200.0,200,24.097207
-200.0,200,24.261228
-200.0,200,24.419522
-200.0,200,24.57066
-200.0,200,24.731153
-200.0,200,24.880398
-200.0,200,25.036526
-200.0,200,25.183005
-200.0,200,25.340262
-200.0,200,25.491521
-200.0,200,25.649327
-200.0,200,25.826527
-200.0,200,26.018849
-200.0,200,26.249488
-200.0,200,26.517105
-200.0,200,26.693964
-200.0,200,26.924749
-200.0,200,27.12467
-200.0,200,27.314587
-200.0,200,27.488326
-200.0,200,27.681319
-200.0,200,27.871685
-200.0,200,28.09322
-200.0,200,28.294162
-200.0,200,28.50838
-156.0,156,28.645864
-200.0,200,28.810298
-200.0,200,28.98769
-200.0,200,29.168406
-200.0,200,29.374972
-200.0,200,29.562096
-200.0,200,29.746496
-200.0,200,29.908542
-200.0,200,30.155614
-200.0,200,30.350913
-200.0,200,30.531107
-200.0,200,30.699841
-200.0,200,30.885964
-200.0,200,31.05849
-200.0,200,31.242357
-200.0,200,31.417084
-200.0,200,31.591931
-200.0,200,31.748959
-200.0,200,31.90917
-200.0,200,32.070608
-200.0,200,32.269876
-200.0,200,32.463008
-200.0,200,32.667374
-200.0,200,32.857985
-200.0,200,33.086143
-200.0,200,33.314096
-200.0,200,33.518837
-200.0,200,33.721222
-200.0,200,33.89868
-200.0,200,34.08567
-200.0,200,34.288352
-200.0,200,34.481989
-200.0,200,34.660016
-200.0,200,34.839538
-200.0,200,35.047276
-200.0,200,35.239639
-200.0,200,35.422341
-200.0,200,35.607781
-200.0,200,35.785591
-200.0,200,35.953133
-200.0,200,36.15272
-200.0,200,36.33325
-200.0,200,36.517394
-200.0,200,36.692592
-200.0,200,36.870722
-200.0,200,37.051812
-200.0,200,37.295927
-200.0,200,37.473196
-200.0,200,37.661699
-200.0,200,37.81456
-200.0,200,37.977905
-200.0,200,38.169445
-200.0,200,38.368053
-200.0,200,38.562324
-200.0,200,38.724608
-200.0,200,38.88734
-200.0,200,39.064565
-200.0,200,39.274139
-200.0,200,39.494988
-200.0,200,39.689666
-200.0,200,39.87361
-200.0,200,40.050756
-200.0,200,40.25282
-200.0,200,40.439761
-200.0,200,40.617552
-200.0,200,40.791375
-200.0,200,40.984717
-200.0,200,41.162517
-200.0,200,41.357152
-200.0,200,41.58463
-200.0,200,41.794972
-200.0,200,41.992763
-200.0,200,42.201133
-200.0,200,42.424628
-200.0,200,42.631367
-200.0,200,42.818705
-200.0,200,43.05754
-200.0,200,43.255752
-200.0,200,43.460173
-200.0,200,43.627612
-163.0,163,43.773512
-200.0,200,43.944511
-200.0,200,44.099998
-200.0,200,44.283991
-200.0,200,44.470095
-200.0,200,44.662252
-200.0,200,44.83952
-200.0,200,45.038634
-200.0,200,45.222013
-200.0,200,45.433619
-200.0,200,45.614548
-200.0,200,45.804602
-200.0,200,45.977969
-200.0,200,46.188416
-200.0,200,46.371732
-200.0,200,46.557995
-200.0,200,46.727659
-200.0,200,46.903494
-200.0,200,47.068167
-200.0,200,47.26185
-200.0,200,47.455064
-200.0,200,47.655219
-200.0,200,47.821191
-200.0,200,47.986472
-200.0,200,48.166076
-200.0,200,48.362607
-200.0,200,48.536916
-200.0,200,48.790807
-200.0,200,48.991768
-200.0,200,49.165549
-200.0,200,49.330098
-200.0,200,49.507738
-200.0,200,49.678011
-200.0,200,49.86212
-200.0,200,50.024847
-200.0,200,50.217104
-200.0,200,50.396718
-200.0,200,50.601406
-200.0,200,50.798443
-200.0,200,50.997333
-200.0,200,51.172122
-200.0,200,51.37771
-200.0,200,51.560155
-200.0,200,51.745378
-200.0,200,51.927826
-200.0,200,52.113402
-200.0,200,52.290214
-200.0,200,52.485703
-200.0,200,52.662373
-200.0,200,52.86301
-200.0,200,53.087983
-200.0,200,53.348747
-200.0,200,53.5549
-200.0,200,53.786626
-200.0,200,53.975937
-200.0,200,54.175377
-200.0,200,54.387582
