#{"t_start": 1750352506.7889884, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,278.922599
-200.0,200,278.950981
-200.0,200,278.979124
-200.0,200,279.007283
-200.0,200,279.035517
-200.0,200,279.159458
-200.0,200,279.292349
-200.0,200,279.428281
-200.0,200,279.575578
-200.0,200,279.736305
-200.0,200,279.910885
-200.0,200,280.076035
-200.0,200,280.254909
-200.0,200,280.410959
-200.0,200,280.634262
-200.0,200,280.788629
-200.0,200,280.950112
-200.0,200,281.091529
-200.0,200,281.236626
-200.0,200,281.377323
-200.0,200,281.542781
-200.0,200,281.702938
-200.0,200,281.866086
-200.0,200,282.024207
-200.0,200,282.19445
-200.0,200,282.351656
-200.0,200,282.49651
-200.0,200,282.634717
-200.0,200,282.785556
-200.0,200,282.946606
-200.0,200,283.117728
-200.0,200,283.275076
-200.0,200,283.421216
-200.0,200,283.561285
-200.0,200,283.701186
-200.0,200,283.834245
-200.0,200,283.972242
-200.0,200,284.103362
-200.0,200,284.242298
-200.0,200,284.370227
-200.0,200,284.511975
-200.0,200,284.640864
-200.0,200,284.773865
-186.0,186,284.902733
-200.0,200,285.027891
-200.0,200,285.160821
-200.0,200,285.28672
-200.0,200,285.433008
-166.0,166,285.569822
-200.0,200,285.700367
-200.0,200,285.8454
-200.0,200,286.003682
-200.0,200,286.162657
-120.0,120,286.239475
-185.0,185,286.371488
-200.0,200,286.508661
-200.0,200,286.641749
-200.0,200,286.778772
-200.0,200,286.910523
-200.0,200,287.049619
-200.0,200,287.177742
-200.0,200,287.314358
-130.0,130,287.412984
-158.0,158,287.547519
-200.0,200,287.691966
-200.0,200,287.834013
-200.0,200,287.975203
-126.0,126,288.060837
-200.0,200,288.193079
-154.0,154,288.298765
-200.0,200,288.462925
-200.0,200,288.605951
-160.0,160,288.729002
-117.0,117,288.823875
-200.0,200,288.997443
-149.0,149,289.119676
-200.0,200,289.301567
-200.0,200,289.484302
-185.0,185,289.666949
-200.0,200,289.869848
-183.0,183,289.996697
-96.0,96,290.064404
-200.0,200,290.214229
-200.0,200,290.36356
-127.0,127,290.450347
-159.0,159,290.560412
-168.0,168,290.699387
-200.0,200,290.855498
-200.0,200,290.985476
-176.0,176,291.10834
-200.0,200,291.279561
-200.0,200,291.437588
-200.0,200,291.600791
-200.0,200,291.752354
-142.0,142,291.863009
-200.0,200,292.01724
-154.0,154,292.150244
-123.0,123,292.262108
-164.0,164,292.400937
-200.0,200,292.534115
-191.0,191,292.673261
-168.0,168,292.794879
-200.0,200,292.93004
-200.0,200,293.069209
-200.0,200,293.200098
-200.0,200,293.367349
-200.0,200,293.522539
-200.0,200,293.683635
-200.0,200,293.848733
-200.0,200,294.014112
-200.0,200,294.144177
-200.0,200,294.299416
-200.0,200,294.454587
-200.0,200,294.619959
-200.0,200,294.779055
-197.0,197,294.927401
-157.0,157,295.035311
-200.0,200,295.168116
-153.0,153,295.27391
-159.0,159,295.383956
-200.0,200,295.51087
-200.0,200,295.656787
-186.0,186,295.776505
-200.0,200,295.933792
-200.0,200,296.063547
-200.0,200,296.20252
-200.0,200,296.33437
-172.0,172,296.462245
-200.0,200,296.618564
-140.0,140,296.736236
-200.0,200,296.900048
-144.0,144,296.994035
-200.0,200,297.122249
-200.0,200,297.291242
-156.0,156,297.410174
-200.0,200,297.579593
-149.0,149,297.69659
-190.0,190,297.837687
-200.0,200,298.019911
-140.0,140,298.129822
-170.0,170,298.274926
-200.0,200,298.440074
-200.0,200,298.589185
-200.0,200,298.749736
-200.0,200,298.919988
-200.0,200,299.077857
-200.0,200,299.231075
-200.0,200,299.363962
-200.0,200,299.503105
-200.0,200,299.637309
-200.0,200,299.806346
-200.0,200,299.970043
-123.0,123,300.081682
-200.0,200,300.239652
-200.0,200,300.415133
-200.0,200,300.597996
-200.0,200,300.776883
-200.0,200,300.939548
-200.0,200,301.067271
-200.0,200,301.204865
-200.0,200,301.350053
-184.0,184,301.474885
-200.0,200,301.626858
-200.0,200,301.795054
-167.0,167,301.904791
-200.0,200,302.062859
-200.0,200,302.188655
-200.0,200,302.356784
-200.0,200,302.51385
-197.0,197,302.67605
-200.0,200,302.846503
-200.0,200,303.002895
-194.0,194,303.180117
-200.0,200,303.34158
-178.0,178,303.48061
-200.0,200,303.620736
-200.0,200,303.757944
-200.0,200,303.892757
-180.0,180,304.009637
-200.0,200,304.164157
-200.0,200,304.326148
-200.0,200,304.455231
-200.0,200,304.607104
-186.0,186,304.76626
-200.0,200,304.931539
-200.0,200,305.099361
-200.0,200,305.238334
-200.0,200,305.373178
-200.0,200,305.50293
-200.0,200,305.656183
-200.0,200,305.818374
-200.0,200,305.984721
-200.0,200,306.149794
-200.0,200,306.304075
-200.0,200,306.433371
-124.0,124,306.521259
-159.0,159,306.643041
-200.0,200,306.804214
-200.0,200,306.980657
-200.0,200,307.151283
-200.0,200,307.345207
-168.0,168,307.517975
-190.0,190,307.656152
-200.0,200,307.798912
-200.0,200,307.927967
-113.0,113,308.019781
-200.0,200,308.22777
-200.0,200,308.400972
-200.0,200,308.569158
-200.0,200,308.730351
-200.0,200,308.879314
-200.0,200,309.041289
-200.0,200,309.210421
-200.0,200,309.342098
-192.0,192,309.468716
-200.0,200,309.638996
-200.0,200,309.778908
-200.0,200,309.922219
-200.0,200,310.054081
-200.0,200,310.212061
-200.0,200,310.371168
-200.0,200,310.510963
-200.0,200,310.641051
-200.0,200,310.78299
-200.0,200,310.911904
-143.0,143,311.008259
-200.0,200,311.151264
-200.0,200,311.282379
-158.0,158,311.400331
-200.0,200,311.529249
-200.0,200,311.665179
-200.0,200,311.794334
-200.0,200,311.932587
-133.0,133,312.02128
-200.0,200,312.158134
-200.0,200,312.292223
-200.0,200,312.439205
-200.0,200,312.565181
-200.0,200,312.704931
-200.0,200,312.835833
-184.0,184,312.963829
-200.0,200,313.09378
-200.0,200,313.236771
-200.0,200,313.370381
-153.0,153,313.505316
-200.0,200,313.666336
-200.0,200,313.809683
-200.0,200,313.939955
-200.0,200,314.110301
-181.0,181,314.249254
-200.0,200,314.397551
-200.0,200,314.558697
