#{"t_start": 1750352506.7919896, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.038456
-200.0,200,0.062598
-200.0,200,0.085938
-200.0,200,0.110234
-200.0,200,0.13463
-200.0,200,0.377015
-200.0,200,0.55946
-200.0,200,0.729537
-200.0,200,0.908899
-200.0,200,1.095476
-200.0,200,1.305066
-200.0,200,1.493329
-200.0,200,1.679059
-200.0,200,1.842089
-200.0,200,2.037051
-200.0,200,2.22134
-200.0,200,2.4178
-200.0,200,2.616111
-200.0,200,2.823455
-200.0,200,2.982442
-200.0,200,3.147099
-200.0,200,3.303386
-200.0,200,3.467528
-200.0,200,3.622607
-200.0,200,3.787495
-200.0,200,3.955846
-200.0,200,4.156346
-200.0,200,4.350365
-200.0,200,4.540938
-200.0,200,4.694827
-200.0,200,4.883041
-200.0,200,5.04939
-200.0,200,5.231856
-200.0,200,5.423868
-200.0,200,5.62124
-171.0,171,5.798666
-200.0,200,5.956028
-200.0,200,6.12332
-200.0,200,6.314873
-200.0,200,6.508651
-200.0,200,6.676181
-200.0,200,6.848566
-200.0,200,7.051685
-200.0,200,7.227361
-200.0,200,7.384358
-200.0,200,7.583834
-200.0,200,7.752253
-184.0,184,7.911327
-200.0,200,8.07649
-200.0,200,8.276851
-200.0,200,8.466154
-126.0,126,8.590353
-200.0,200,8.794736
-200.0,200,8.994081
-200.0,200,9.188927
-200.0,200,9.36815
-171.0,171,9.546555
-200.0,200,9.724769
-200.0,200,9.908165
-200.0,200,10.06674
-200.0,200,10.243135
-200.0,200,10.416716
-200.0,200,10.617197
-200.0,200,10.814364
-200.0,200,11.015688
-200.0,200,11.215524
-200.0,200,11.425001
-200.0,200,11.618309
-200.0,200,11.813579
-200.0,200,12.014131
-200.0,200,12.220497
-200.0,200,12.416906
-200.0,200,12.624333
-200.0,200,12.820964
-200.0,200,13.025072
-200.0,200,13.227576
-200.0,200,13.43024
-200.0,200,13.634056
-200.0,200,13.838317
-184.0,184,14.016613
-200.0,200,14.228976
-200.0,200,14.424938
-200.0,200,14.632442
-200.0,200,14.82781
-200.0,200,15.023241
-200.0,200,15.21567
-200.0,200,15.411232
-200.0,200,15.614038
-200.0,200,15.830161
-200.0,200,16.029505
-200.0,200,16.223964
-200.0,200,16.432043
-200.0,200,16.614553
-200.0,200,16.781168
-200.0,200,16.976952
-200.0,200,17.182496
-200.0,200,17.397558
-200.0,200,17.593888
-200.0,200,17.800412
-154.0,154,17.947704
-200.0,200,18.15723
-194.0,194,18.350641
-200.0,200,18.548845
-200.0,200,18.761241
-200.0,200,18.939733
-200.0,200,19.110884
-200.0,200,19.273946
-151.0,151,19.413198
-200.0,200,19.592675
-200.0,200,19.792003
-200.0,200,19.969146
-192.0,192,20.169677
-200.0,200,20.342054
-147.0,147,20.458807
-158.0,158,20.600353
-200.0,200,20.796522
-197.0,197,21.003355
-200.0,200,21.197339
-182.0,182,21.347749
-200.0,200,21.526231
-200.0,200,21.732787
-188.0,188,21.911049
-170.0,170,22.080366
-197.0,197,22.316002
-200.0,200,22.522483
-200.0,200,22.718753
-165.0,165,22.883988
-200.0,200,23.068156
-197.0,197,23.242384
-200.0,200,23.402565
-200.0,200,23.59488
-184.0,184,23.780031
-200.0,200,23.968381
-200.0,200,24.156637
-200.0,200,24.346858
-200.0,200,24.548564
-200.0,200,24.702874
-200.0,200,24.905367
-200.0,200,25.100768
-149.0,149,25.255085
-182.0,182,25.434335
-200.0,200,25.626751
-200.0,200,25.783743
-194.0,194,25.936925
-200.0,200,26.130496
-200.0,200,26.327202
-200.0,200,26.530474
-200.0,200,26.724691
-189.0,189,26.912779
-162.0,162,27.087547
-200.0,200,27.271369
-200.0,200,27.475567
-200.0,200,27.672278
-200.0,200,27.832446
-184.0,184,27.988713
-173.0,173,28.136875
-200.0,200,28.30614
-167.0,167,28.450504
-200.0,200,28.619449
-198.0,198,28.777554
-200.0,200,28.95016
-200.0,200,29.140437
-185.0,185,29.335935
-200.0,200,29.531324
-200.0,200,29.740896
-200.0,200,29.921146
-200.0,200,30.119596
-200.0,200,30.312296
-200.0,200,30.476591
-200.0,200,30.655665
-200.0,200,30.852092
