#{"t_start": 1750353279.479588, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.021247
-200.0,200,0.033332
-200.0,200,0.045321
-200.0,200,0.057432
-200.0,200,0.068518
-200.0,200,0.189141
-200.0,200,0.311719
-200.0,200,0.411489
-200.0,200,0.521303
-200.0,200,0.67846
-200.0,200,0.793783
-200.0,200,0.902757
-200.0,200,1.012635
-200.0,200,1.131349
-200.0,200,1.281112
-200.0,200,1.403124
-200.0,200,1.513201
-200.0,200,1.625551
-200.0,200,1.749398
-200.0,200,1.910978
-200.0,200,2.058795
-200.0,200,2.186679
-200.0,200,2.317474
-200.0,200,2.470961
-200.0,200,2.612829
-200.0,200,2.722803
-200.0,200,2.845112
-200.0,200,2.994607
-200.0,200,3.122216
-200.0,200,3.23803
-200.0,200,3.361847
-200.0,200,3.480366
-200.0,200,3.602839
-200.0,200,3.717156
-200.0,200,3.839159
-200.0,200,3.964542
-200.0,200,4.069455
-200.0,200,4.169314
-200.0,200,4.276249
-200.0,200,4.378136
-179.0,179,4.476831
-200.0,200,4.591004
-200.0,200,4.709229
-200.0,200,4.8242
-200.0,200,4.941562
-200.0,200,5.041283
-200.0,200,5.144001
-200.0,200,5.245904
-200.0,200,5.35385
-200.0,200,5.473532
-200.0,200,5.581894
-200.0,200,5.68367
-200.0,200,5.790307
-200.0,200,5.898007
-200.0,200,6.027601
-188.0,188,6.135418
-200.0,200,6.246697
-200.0,200,6.347357
-200.0,200,6.452084
-200.0,200,6.570427
-200.0,200,6.691564
-200.0,200,6.808945
-200.0,200,6.939381
-200.0,200,7.048118
-200.0,200,7.151773
-200.0,200,7.266001
-200.0,200,7.374001
-200.0,200,7.488192
-200.0,200,7.602498
-200.0,200,7.720472
-200.0,200,7.844345
-200.0,200,7.970358
-200.0,200,8.092375
-200.0,200,8.205341
-200.0,200,8.310606
-168.0,168,8.397388
-178.0,178,8.508462
-200.0,200,8.620791
-200.0,200,8.725545
-200.0,200,8.826156
-200.0,200,8.939338
-200.0,200,9.057477
-200.0,200,9.184227
-200.0,200,9.28842
-200.0,200,9.404542
-200.0,200,9.515871
-200.0,200,9.630579
-200.0,200,9.733221
-200.0,200,9.836807
-200.0,200,9.942
-200.0,200,10.050176
-200.0,200,10.157313
-200.0,200,10.267532
-200.0,200,10.370531
-200.0,200,10.477414
-200.0,200,10.583586
-200.0,200,10.693575
-200.0,200,10.798444
-200.0,200,10.91112
-200.0,200,11.018826
-200.0,200,11.129027
-200.0,200,11.24523
-200.0,200,11.367726
-200.0,200,11.484046
-200.0,200,11.606376
-200.0,200,11.723522
-200.0,200,11.843467
-200.0,200,11.962987
-200.0,200,12.078233
-200.0,200,12.194127
-200.0,200,12.314273
-200.0,200,12.429434
-200.0,200,12.552773
-200.0,200,12.669249
-200.0,200,12.789472
-200.0,200,12.905548
-200.0,200,13.045113
-200.0,200,13.194167
-200.0,200,13.363794
-200.0,200,13.490428
-200.0,200,13.632221
-200.0,200,13.745491
-200.0,200,13.859603
-200.0,200,13.977741
-200.0,200,14.090962
-200.0,200,14.19687
-200.0,200,14.31588
-200.0,200,14.431317
-200.0,200,14.553498
-200.0,200,14.662702
-200.0,200,14.778648
-177.0,177,14.875603
-200.0,200,14.988598
-200.0,200,15.096348
-200.0,200,15.215817
