#{"t_start": 1750352954.131653, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,176.469537
-200.0,200,176.48864
-200.0,200,176.507865
-200.0,200,176.527105
-200.0,200,176.547385
-200.0,200,176.647827
-200.0,200,176.773614
-200.0,200,176.876022
-200.0,200,177.01125
-200.0,200,177.123614
-200.0,200,177.234326
-200.0,200,177.325545
-200.0,200,177.421472
-200.0,200,177.510111
-200.0,200,177.618652
-200.0,200,177.756824
-200.0,200,177.8759
-200.0,200,177.972549
-200.0,200,178.063281
-200.0,200,178.176636
-200.0,200,178.277755
-200.0,200,178.388747
-200.0,200,178.50317
-200.0,200,178.598363
-200.0,200,178.702187
-200.0,200,178.785721
-200.0,200,178.874353
-200.0,200,178.961071
-200.0,200,179.066404
-200.0,200,179.165971
-200.0,200,179.261896
-200.0,200,179.354688
-200.0,200,179.465289
-200.0,200,179.552101
-200.0,200,179.648563
-200.0,200,179.743471
-200.0,200,179.841818
-200.0,200,179.942423
-200.0,200,180.036405
-200.0,200,180.125538
-200.0,200,180.222514
-200.0,200,180.318171
-200.0,200,180.424999
-200.0,200,180.519711
-200.0,200,180.624693
-200.0,200,180.72178
-200.0,200,180.820795
-200.0,200,180.917351
-200.0,200,181.020282
-200.0,200,181.12144
-200.0,200,181.219899
-200.0,200,181.313413
-200.0,200,181.413449
-200.0,200,181.506471
-200.0,200,181.608346
-200.0,200,181.690925
-200.0,200,181.779516
-200.0,200,181.864375
-200.0,200,181.960173
-200.0,200,182.055062
-200.0,200,182.14582
-200.0,200,182.239982
-200.0,200,182.329949
-200.0,200,182.422951
-200.0,200,182.515107
-200.0,200,182.602976
-200.0,200,182.695809
-200.0,200,182.781701
-200.0,200,182.877199
-200.0,200,182.968211
-200.0,200,183.063032
-200.0,200,183.169531
-200.0,200,183.278038
-200.0,200,183.377242
-200.0,200,183.494672
-200.0,200,183.593293
-200.0,200,183.696355
-200.0,200,183.826297
-200.0,200,183.943092
-200.0,200,184.030261
-200.0,200,184.120857
-200.0,200,184.217701
-200.0,200,184.331769
-200.0,200,184.435692
-200.0,200,184.531986
-200.0,200,184.628011
-200.0,200,184.727138
-200.0,200,184.808935
-200.0,200,184.896682
-200.0,200,184.984454
-149.0,149,185.053982
-200.0,200,185.156228
-200.0,200,185.263546
-200.0,200,185.358324
-200.0,200,185.458749
-166.0,166,185.542363
-200.0,200,185.642281
-200.0,200,185.73723
-126.0,126,185.797667
-200.0,200,185.89744
-200.0,200,185.990073
-200.0,200,186.094069
-200.0,200,186.184049
-170.0,170,186.263777
-200.0,200,186.354668
-200.0,200,186.446414
-184.0,184,186.527077
-200.0,200,186.62288
-200.0,200,186.716735
-200.0,200,186.816356
-200.0,200,186.911375
-200.0,200,187.01003
-200.0,200,187.105
-200.0,200,187.20619
-200.0,200,187.304302
-200.0,200,187.403005
-160.0,160,187.481665
-188.0,188,187.567358
-200.0,200,187.670779
-200.0,200,187.761725
-200.0,200,187.859138
-200.0,200,187.946839
-200.0,200,188.042645
-200.0,200,188.134465
-200.0,200,188.242882
-200.0,200,188.336912
-200.0,200,188.437742
-200.0,200,188.534395
-200.0,200,188.63512
-200.0,200,188.728277
-200.0,200,188.831112
-200.0,200,188.924671
-200.0,200,189.026332
-200.0,200,189.111187
-200.0,200,189.202965
-200.0,200,189.297399
-200.0,200,189.392025
-200.0,200,189.489862
-200.0,200,189.584854
-200.0,200,189.678322
-200.0,200,189.773672
-200.0,200,189.860064
-200.0,200,189.953778
-200.0,200,190.041517
-200.0,200,190.135384
-200.0,200,190.225221
-200.0,200,190.326479
-200.0,200,190.419333
-200.0,200,190.518048
-200.0,200,190.607844
-200.0,200,190.708926
-200.0,200,190.797676
-200.0,200,190.894418
-200.0,200,190.984162
-200.0,200,191.079208
-200.0,200,191.164841
-165.0,165,191.248541
-200.0,200,191.347582
-200.0,200,191.441498
-200.0,200,191.540467
-200.0,200,191.63956
-200.0,200,191.720296
-200.0,200,191.811893
-200.0,200,191.896818
-200.0,200,191.987548
-200.0,200,192.076219
-200.0,200,192.166302
-200.0,200,192.252037
-200.0,200,192.35143
-200.0,200,192.468765
-200.0,200,192.606584
-200.0,200,192.716378
-200.0,200,192.85756
-200.0,200,192.971218
-200.0,200,193.074342
-200.0,200,193.169107
-200.0,200,193.275063
-200.0,200,193.378175
-200.0,200,193.492618
-200.0,200,193.601231
-200.0,200,193.706545
-200.0,200,193.795636
-200.0,200,193.889488
-200.0,200,193.97718
-200.0,200,194.069191
-200.0,200,194.159011
-187.0,187,194.250123
-200.0,200,194.337754
-200.0,200,194.431526
-200.0,200,194.524336
-200.0,200,194.623755
-200.0,200,194.717135
-200.0,200,194.811909
-200.0,200,194.9038
-152.0,152,194.975455
-129.0,129,195.034148
-200.0,200,195.122662
-200.0,200,195.214309
-200.0,200,195.308154
-200.0,200,195.415104
-200.0,200,195.507034
-200.0,200,195.599756
-200.0,200,195.69675
-200.0,200,195.795359
-200.0,200,195.888031
-200.0,200,195.988337
-200.0,200,196.079113
-200.0,200,196.179937
-200.0,200,196.272858
-200.0,200,196.371599
-200.0,200,196.499834
-200.0,200,196.600591
-200.0,200,196.702015
-181.0,181,196.785318
-200.0,200,196.873168
-200.0,200,196.967174
-200.0,200,197.054271
-200.0,200,197.148162
-200.0,200,197.234019
-192.0,192,197.320723
-200.0,200,197.414684
-100.0,100,197.464377
-200.0,200,197.568444
-200.0,200,197.662142
-200.0,200,197.760815
-200.0,200,197.846536
-200.0,200,197.938557
-200.0,200,198.035716
-200.0,200,198.126521
-200.0,200,198.213314
-178.0,178,198.303379
-200.0,200,198.398814
-200.0,200,198.491189
-200.0,200,198.594022
-200.0,200,198.68995
-200.0,200,198.792712
-200.0,200,198.886774
-200.0,200,198.986831
-200.0,200,199.080541
-184.0,184,199.173248
-200.0,200,199.265996
-200.0,200,199.364726
-200.0,200,199.461479
-200.0,200,199.571623
-200.0,200,199.666328
-200.0,200,199.767211
-200.0,200,199.862969
-200.0,200,199.958785
-200.0,200,200.047748
-200.0,200,200.140678
-181.0,181,200.220395
-157.0,157,200.293875
-200.0,200,200.382578
-200.0,200,200.477359
-200.0,200,200.563086
-200.0,200,200.659935
-200.0,200,200.751016
-184.0,184,200.845021
-200.0,200,200.938788
-120.0,120,201.000638
-200.0,200,201.092976
-200.0,200,201.191806
-200.0,200,201.290883
-200.0,200,201.386777
-200.0,200,201.47757
-164.0,164,201.562324
-200.0,200,201.659427
-200.0,200,201.760556
-200.0,200,201.848319
-200.0,200,201.940095
-200.0,200,202.025827
-200.0,200,202.119581
-200.0,200,202.206545
-155.0,155,202.27729
-200.0,200,202.363781
-200.0,200,202.464451
-145.0,145,202.533195
-171.0,171,202.61296
-200.0,200,202.716934
-200.0,200,202.812807
-200.0,200,202.902541
-128.0,128,202.959074
-200.0,200,203.049705
-200.0,200,203.147573
-200.0,200,203.239567
-200.0,200,203.331225
-200.0,200,203.414061
-171.0,171,203.494829
-200.0,200,203.620521
-200.0,200,203.748463
-196.0,196,203.877438
-200.0,200,204.012128
-148.0,148,204.097239
-200.0,200,204.200999
-182.0,182,204.293231
-139.0,139,204.359144
-200.0,200,204.451299
-200.0,200,204.546349
-178.0,178,204.629455
-172.0,172,204.709471
-200.0,200,204.797271
-200.0,200,204.89715
-200.0,200,204.996989
-200.0,200,205.101176
-200.0,200,205.197013
-200.0,200,205.298838
-134.0,134,205.361362
-200.0,200,205.456048
-200.0,200,205.556906
-200.0,200,205.668191
-200.0,200,205.778179
-200.0,200,205.874239
-200.0,200,205.965942
-200.0,200,206.052751
-200.0,200,206.14555
-141.0,141,206.211061
-200.0,200,206.308106
-200.0,200,206.409557
-192.0,192,206.49426
-195.0,195,206.580378
-200.0,200,206.668117
-200.0,200,206.762364
-199.0,199,206.849063
-200.0,200,206.940878
-198.0,198,207.026761
-200.0,200,207.123838
-170.0,170,207.19986
-150.0,150,207.272388
-200.0,200,207.359073
-135.0,135,207.422484
-200.0,200,207.511066
-200.0,200,207.605824
-200.0,200,207.693455
-144.0,144,207.774538
-200.0,200,207.87256
-200.0,200,207.958186
-200.0,200,208.052018
-200.0,200,208.14087
-154.0,154,208.211427
-200.0,200,208.298163
-170.0,170,208.387248
-147.0,147,208.45491
-200.0,200,208.549968
-200.0,200,208.652851
-200.0,200,208.757111
-200.0,200,208.859113
-192.0,192,208.947939
-198.0,198,209.038732
-200.0,200,209.12532
-200.0,200,209.216054
-200.0,200,209.302895
-179.0,179,209.384717
-147.0,147,209.450454
-200.0,200,209.545508
-153.0,153,209.613206
-109.0,109,209.66452
-121.0,121,209.727436
-200.0,200,209.830509
-143.0,143,209.902258
-154.0,154,209.979786
-191.0,191,210.074519
-200.0,200,210.191453
-170.0,170,210.287816
-188.0,188,210.401458
-200.0,200,210.517711
-200.0,200,210.650494
-189.0,189,210.760582
-200.0,200,210.864144
-161.0,161,210.942032
-200.0,200,211.04092
-146.0,146,211.106334
-200.0,200,211.204584
-179.0,179,211.303804
-125.0,125,211.369003
-200.0,200,211.462718
-141.0,141,211.530398
-155.0,155,211.597052
-200.0,200,211.696107
-200.0,200,211.803484
-190.0,190,211.898641
-200.0,200,211.993392
-200.0,200,212.085059
-200.0,200,212.184126
-159.0,159,212.259939
-200.0,200,212.350804
-200.0,200,212.448661
-170.0,170,212.529284
-142.0,142,212.603303
-200.0,200,212.700474
-200.0,200,212.795905
-143.0,143,212.866465
-200.0,200,212.953105
-137.0,137,213.027803
-200.0,200,213.126697
-200.0,200,213.217627
-200.0,200,213.309172
-136.0,136,213.366461
-165.0,165,213.435886
-136.0,136,213.499284
-176.0,176,213.580123
-179.0,179,213.658696
