#{"t_start": 1750351990.3181298, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.036836
-200.0,200,0.057028
-200.0,200,0.078995
-200.0,200,0.096341
-200.0,200,0.114457
-200.0,200,0.315692
-200.0,200,0.4962
-200.0,200,0.664685
-200.0,200,0.855768
-200.0,200,1.035303
-200.0,200,1.271707
-200.0,200,1.478062
-200.0,200,1.681227
-200.0,200,1.912231
-200.0,200,2.11349
-200.0,200,2.282471
-200.0,200,2.459717
-200.0,200,2.645388
-200.0,200,2.820469
-200.0,200,3.013489
-200.0,200,3.224805
-200.0,200,3.432563
-200.0,200,3.639962
-200.0,200,3.842142
-200.0,200,4.087693
-200.0,200,4.283114
-200.0,200,4.471369
-200.0,200,4.671415
-200.0,200,4.914582
-200.0,200,5.163367
-200.0,200,5.398442
-200.0,200,5.586266
-200.0,200,5.754303
-200.0,200,5.924216
-200.0,200,6.103547
-200.0,200,6.271535
-200.0,200,6.441063
-200.0,200,6.609152
-200.0,200,6.793735
-200.0,200,6.972088
-156.0,156,7.109757
-200.0,200,7.296014
-200.0,200,7.534035
-200.0,200,7.732205
-200.0,200,7.900443
-200.0,200,8.076616
-200.0,200,8.241024
-200.0,200,8.403993
-200.0,200,8.564108
-200.0,200,8.738008
-200.0,200,8.901094
-148.0,148,9.025808
-187.0,187,9.195691
-200.0,200,9.369788
-200.0,200,9.537147
-200.0,200,9.71534
-200.0,200,9.896452
-200.0,200,10.079464
-200.0,200,10.254419
-200.0,200,10.427042
-200.0,200,10.587087
-178.0,178,10.741386
-200.0,200,10.919715
-200.0,200,11.085704
-200.0,200,11.300059
-200.0,200,11.48138
-200.0,200,11.663961
-159.0,159,11.824031
-200.0,200,12.020569
-200.0,200,12.193843
-200.0,200,12.427705
-200.0,200,12.615511
-151.0,151,12.773485
-200.0,200,12.986768
-200.0,200,13.196018
-200.0,200,13.419856
-193.0,193,13.603186
-200.0,200,13.791046
-200.0,200,13.981531
-200.0,200,14.183629
-194.0,194,14.375095
-200.0,200,14.61028
-173.0,173,14.812577
-200.0,200,15.042603
-200.0,200,15.262255
-200.0,200,15.468982
-124.0,124,15.605426
-200.0,200,15.788106
-200.0,200,15.962272
-200.0,200,16.155398
-200.0,200,16.349831
-200.0,200,16.552494
-195.0,195,16.727495
-200.0,200,16.914178
-200.0,200,17.129908
-200.0,200,17.290507
-200.0,200,17.452893
-197.0,197,17.616177
-200.0,200,17.795967
-200.0,200,17.991179
-195.0,195,18.169616
-153.0,153,18.335954
-200.0,200,18.505524
-198.0,198,18.720693
-148.0,148,18.860982
-200.0,200,19.069398
-200.0,200,19.269024
-200.0,200,19.464368
-159.0,159,19.603271
-200.0,200,19.79095
-135.0,135,19.919634
-200.0,200,20.134737
-200.0,200,20.336898
-127.0,127,20.457706
