#{"t_start": 1750348212.2898653, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,271.165572
-200.0,200,271.195986
-200.0,200,271.226496
-200.0,200,271.255862
-200.0,200,271.285266
-200.0,200,271.435335
-200.0,200,271.599226
-200.0,200,271.733136
-200.0,200,271.872867
-200.0,200,271.998285
-200.0,200,272.142645
-200.0,200,272.317553
-200.0,200,272.504811
-200.0,200,272.747471
-200.0,200,272.931528
-200.0,200,273.079834
-200.0,200,273.249814
-200.0,200,273.414913
-200.0,200,273.586635
-200.0,200,273.728573
-200.0,200,273.886065
-200.0,200,274.036197
-200.0,200,274.190689
-200.0,200,274.338567
-200.0,200,274.486367
-200.0,200,274.639239
-200.0,200,274.781008
-200.0,200,274.937343
-200.0,200,275.107367
-188.0,188,275.272369
-200.0,200,275.448562
-200.0,200,275.623716
-200.0,200,275.756359
-200.0,200,275.906491
-200.0,200,276.035033
-200.0,200,276.209948
-200.0,200,276.371004
-200.0,200,276.539301
-200.0,200,276.685497
-200.0,200,276.833817
-200.0,200,276.982524
-200.0,200,277.156774
-200.0,200,277.310345
-200.0,200,277.478967
-200.0,200,277.658606
-200.0,200,277.813134
-200.0,200,277.950089
-200.0,200,278.101283
-200.0,200,278.260365
-200.0,200,278.480549
-200.0,200,278.63367
-200.0,200,278.776345
-200.0,200,278.920726
-200.0,200,279.099149
-200.0,200,279.265671
-193.0,193,279.476516
-200.0,200,279.678574
-200.0,200,279.828515
-200.0,200,279.983028
-200.0,200,280.15195
-200.0,200,280.349772
-190.0,190,280.497907
-200.0,200,280.631961
-200.0,200,280.864572
-200.0,200,281.021717
-200.0,200,281.19342
-200.0,200,281.381978
-200.0,200,281.558431
-200.0,200,281.714863
-200.0,200,281.898776
-187.0,187,282.026722
-200.0,200,282.184071
-200.0,200,282.340805
-200.0,200,282.514904
-200.0,200,282.6561
-200.0,200,282.807317
-166.0,166,282.933275
-200.0,200,283.096107
-200.0,200,283.245737
-200.0,200,283.39873
-200.0,200,283.551824
-200.0,200,283.707652
-200.0,200,283.854586
-200.0,200,283.997509
-200.0,200,284.139067
-200.0,200,284.296348
-200.0,200,284.443717
-200.0,200,284.600724
-200.0,200,284.740793
-200.0,200,284.895655
-200.0,200,285.052212
-200.0,200,285.233186
-163.0,163,285.356472
-200.0,200,285.503482
-200.0,200,285.68269
-200.0,200,285.893658
-200.0,200,286.069056
-200.0,200,286.233477
-200.0,200,286.440094
-200.0,200,286.594391
-200.0,200,286.754912
-200.0,200,286.929369
-200.0,200,287.131815
-200.0,200,287.297694
-200.0,200,287.465451
-200.0,200,287.646217
-200.0,200,287.791772
-200.0,200,287.920205
-200.0,200,288.073653
-200.0,200,288.213665
-200.0,200,288.382073
-200.0,200,288.5348
-200.0,200,288.702249
-200.0,200,288.876227
-200.0,200,289.082147
-200.0,200,289.285547
-168.0,168,289.497323
-200.0,200,289.672122
-200.0,200,289.828768
-200.0,200,289.982005
-158.0,158,290.109958
-200.0,200,290.264559
-200.0,200,290.436909
-200.0,200,290.6013
-132.0,132,290.6895
-200.0,200,290.883826
-151.0,151,290.993177
-157.0,157,291.105994
-200.0,200,291.249163
-200.0,200,291.402735
-200.0,200,291.543064
-200.0,200,291.699455
-154.0,154,291.793696
-200.0,200,291.936582
-200.0,200,292.098218
-200.0,200,292.256771
-200.0,200,292.397359
-112.0,112,292.479283
-188.0,188,292.620787
