#{"t_start": 1750347241.649108, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.032338
-200.0,200,0.051597
-200.0,200,0.070901
-200.0,200,0.091019
-200.0,200,0.11319
-200.0,200,0.289955
-200.0,200,0.465323
-200.0,200,0.625871
-200.0,200,0.783179
-200.0,200,0.933057
-200.0,200,1.08834
-200.0,200,1.257243
-200.0,200,1.447483
-200.0,200,1.650812
-200.0,200,1.844747
-200.0,200,2.024595
-200.0,200,2.212964
-200.0,200,2.396233
-200.0,200,2.585175
-200.0,200,2.738858
-200.0,200,2.914289
-200.0,200,3.098442
-200.0,200,3.289243
-200.0,200,3.503503
-200.0,200,3.681026
-200.0,200,3.864594
-200.0,200,4.05045
-200.0,200,4.217709
-200.0,200,4.38418
-200.0,200,4.578696
-200.0,200,4.772928
-200.0,200,4.947707
-200.0,200,5.143615
-200.0,200,5.306052
-200.0,200,5.486776
-200.0,200,5.663482
-200.0,200,5.852264
-200.0,200,6.032719
-200.0,200,6.188759
-200.0,200,6.365276
-200.0,200,6.565036
-200.0,200,6.733625
-200.0,200,6.905387
-200.0,200,7.078002
-200.0,200,7.248513
-200.0,200,7.39782
-200.0,200,7.554642
-200.0,200,7.701763
-200.0,200,7.855311
-200.0,200,8.003588
-200.0,200,8.155885
-200.0,200,8.311392
-200.0,200,8.486643
-200.0,200,8.670182
-200.0,200,8.865613
-200.0,200,9.044212
-200.0,200,9.212579
-200.0,200,9.364747
-200.0,200,9.527074
-200.0,200,9.676542
-200.0,200,9.85919
-200.0,200,10.024682
-200.0,200,10.183139
-200.0,200,10.336018
-200.0,200,10.524845
-181.0,181,10.689227
-200.0,200,10.878953
-200.0,200,11.061649
-200.0,200,11.242039
-200.0,200,11.389462
-200.0,200,11.56069
-200.0,200,11.715072
-200.0,200,11.896844
-200.0,200,12.095972
-200.0,200,12.302135
-200.0,200,12.469078
-200.0,200,12.636473
-200.0,200,12.81312
-200.0,200,12.998572
-200.0,200,13.174203
