#{"t_start": 1750348714.8635178, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.033179
-200.0,200,0.048517
-200.0,200,0.066516
-200.0,200,0.0827
-200.0,200,0.108063
-200.0,200,0.310663
-200.0,200,0.498567
-200.0,200,0.696829
-200.0,200,0.931304
-200.0,200,1.115999
-200.0,200,1.283306
-200.0,200,1.439117
-200.0,200,1.726659
-200.0,200,1.935344
-200.0,200,2.152743
-200.0,200,2.347595
-200.0,200,2.563427
-200.0,200,2.791602
-200.0,200,3.001862
-200.0,200,3.166126
-200.0,200,3.363641
-200.0,200,3.535467
-200.0,200,3.719307
-200.0,200,3.906854
-200.0,200,4.141442
-200.0,200,4.358902
-200.0,200,4.627993
-200.0,200,4.829388
-200.0,200,5.05044
-200.0,200,5.247085
-200.0,200,5.505548
-200.0,200,5.757019
-200.0,200,5.975593
-200.0,200,6.225453
-200.0,200,6.47924
-200.0,200,6.72338
-200.0,200,6.921428
-200.0,200,7.117044
-161.0,161,7.296215
-200.0,200,7.512394
-200.0,200,7.722099
-200.0,200,7.90346
-200.0,200,8.092738
-200.0,200,8.256278
-200.0,200,8.44126
-200.0,200,8.629365
-200.0,200,8.811541
-200.0,200,8.970828
-200.0,200,9.159607
-200.0,200,9.363735
-200.0,200,9.589637
-200.0,200,9.776215
-137.0,137,9.899994
-174.0,174,10.033337
-156.0,156,10.165679
-200.0,200,10.340922
-200.0,200,10.509959
-200.0,200,10.703173
-200.0,200,10.87508
-200.0,200,11.066291
-200.0,200,11.242772
-200.0,200,11.446846
-200.0,200,11.622069
-200.0,200,11.809963
-169.0,169,11.963365
-200.0,200,12.185095
-200.0,200,12.393165
-200.0,200,12.59181
-192.0,192,12.77075
-198.0,198,12.936476
-186.0,186,13.092157
-190.0,190,13.241521
-200.0,200,13.387984
-200.0,200,13.55328
-200.0,200,13.733999
-192.0,192,13.898304
-200.0,200,14.059064
-200.0,200,14.220196
-200.0,200,14.394353
-192.0,192,14.582007
-200.0,200,14.762698
-200.0,200,14.939533
-200.0,200,15.105043
-190.0,190,15.266186
-187.0,187,15.427686
-200.0,200,15.591223
-200.0,200,15.766696
-200.0,200,15.924017
-200.0,200,16.093447
-200.0,200,16.266715
-200.0,200,16.450677
-200.0,200,16.643506
-185.0,185,16.847782
-200.0,200,17.062699
-200.0,200,17.265105
-136.0,136,17.392325
-200.0,200,17.572858
-200.0,200,17.755244
-200.0,200,17.934844
-200.0,200,18.109051
-184.0,184,18.311055
-200.0,200,18.514691
-200.0,200,18.713477
-187.0,187,18.861423
-173.0,173,19.015277
-200.0,200,19.178073
-116.0,116,19.267764
-200.0,200,19.426218
-200.0,200,19.592752
-138.0,138,19.714703
-190.0,190,19.87354
-200.0,200,20.039228
-200.0,200,20.200378
-116.0,116,20.293056
-200.0,200,20.461292
-200.0,200,20.651455
-148.0,148,20.785522
-133.0,133,20.891998
-180.0,180,21.045606
-200.0,200,21.194034
-124.0,124,21.288273
-200.0,200,21.435722
-200.0,200,21.604293
-200.0,200,21.77965
-200.0,200,21.965482
-200.0,200,22.116781
-200.0,200,22.300217
-200.0,200,22.466338
-153.0,153,22.598667
-200.0,200,22.788649
-200.0,200,22.985009
-146.0,146,23.105721
-200.0,200,23.264668
-200.0,200,23.423192
-200.0,200,23.629105
-200.0,200,23.82629
-173.0,173,24.011836
-173.0,173,24.163866
-200.0,200,24.332947
-200.0,200,24.508253
-170.0,170,24.658771
-120.0,120,24.869748
-200.0,200,25.060644
-200.0,200,25.227417
-188.0,188,25.379663
-200.0,200,25.53041
-200.0,200,25.701799
-200.0,200,25.888599
-200.0,200,26.046273
-200.0,200,26.196994
-200.0,200,26.367275
-200.0,200,26.537567
-200.0,200,26.732512
-143.0,143,26.868191
-200.0,200,27.038603
-200.0,200,27.189298
-99.0,99,27.273158
-200.0,200,27.418368
-190.0,190,27.574569
-200.0,200,27.769006
-200.0,200,27.937073
-200.0,200,28.096685
-200.0,200,28.257097
-200.0,200,28.445573
-200.0,200,28.644082
-200.0,200,28.838275
-200.0,200,29.025571
-200.0,200,29.188375
-200.0,200,29.337386
-200.0,200,29.49574
-200.0,200,29.675038
-200.0,200,29.870432
-200.0,200,30.03391
-200.0,200,30.195913
-199.0,199,30.358445
