episode,adversary_0,adversary_1,adversary_2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,20.0,20.0,20.0
6,0.0,0.0,0.0
7,20.0,20.0,20.0
8,0.0,0.0,0.0
9,30.0,30.0,30.0
10,30.0,30.0,30.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,30.0,30.0,30.0
14,30.0,30.0,30.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,30.0,30.0,30.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,30.0,30.0,30.0
23,0.0,0.0,0.0
24,30.0,30.0,30.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,60.0,60.0,60.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,30.0,30.0,30.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,30.0,30.0,30.0
39,80.0,80.0,80.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,20.0,20.0,20.0
43,30.0,30.0,30.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,20.0,20.0,20.0
57,30.0,30.0,30.0
58,0.0,0.0,0.0
59,100.0,100.0,100.0
60,20.0,20.0,20.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,30.0,30.0,30.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,30.0,30.0,30.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,20.0,20.0,20.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,50.0,50.0,50.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,30.0,30.0,30.0
90,20.0,20.0,20.0
91,30.0,30.0,30.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,30.0,30.0,30.0
100,0.0,0.0,0.0
101,30.0,30.0,30.0
102,30.0,30.0,30.0
103,40.0,40.0,40.0
104,30.0,30.0,30.0
105,50.0,50.0,50.0
106,20.0,20.0,20.0
107,0.0,0.0,0.0
108,80.0,80.0,80.0
109,30.0,30.0,30.0
110,0.0,0.0,0.0
111,30.0,30.0,30.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,30.0,30.0,30.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,100.0,100.0,100.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,50.0,50.0,50.0
128,0.0,0.0,0.0
129,50.0,50.0,50.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,40.0,40.0,40.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,30.0,30.0,30.0
137,40.0,40.0,40.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,30.0,30.0,30.0
146,0.0,0.0,0.0
147,20.0,20.0,20.0
148,0.0,0.0,0.0
149,50.0,50.0,50.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,10.0,10.0,10.0
154,20.0,20.0,20.0
155,20.0,20.0,20.0
156,20.0,20.0,20.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,30.0,30.0,30.0
160,50.0,50.0,50.0
161,70.0,70.0,70.0
162,30.0,30.0,30.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,50.0,50.0,50.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,30.0,30.0,30.0
170,0.0,0.0,0.0
171,40.0,40.0,40.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,30.0,30.0,30.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,40.0,40.0,40.0
182,0.0,0.0,0.0
183,10.0,10.0,10.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,40.0,40.0,40.0
190,20.0,20.0,20.0
191,20.0,20.0,20.0
192,60.0,60.0,60.0
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,50.0,50.0,50.0
199,60.0,60.0,60.0
200,60.0,60.0,60.0
201,0.0,0.0,0.0
202,30.0,30.0,30.0
203,30.0,30.0,30.0
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,0.0,0.0,0.0
