#{"t_start": 1751339007.6349428, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,989.242761
-200.0,200,989.305689
-200.0,200,989.364854
-200.0,200,989.428408
-200.0,200,989.493646
-200.0,200,989.765703
-200.0,200,989.99696
-200.0,200,990.229028
-200.0,200,990.582607
-200.0,200,990.865626
-200.0,200,991.084146
-200.0,200,991.293889
-200.0,200,991.509243
-200.0,200,991.716312
-200.0,200,991.991206
-200.0,200,992.264198
-200.0,200,992.576152
-200.0,200,992.796762
-200.0,200,993.054403
-200.0,200,993.313088
-200.0,200,993.575664
-200.0,200,993.844673
-200.0,200,994.094279
-200.0,200,994.339066
-200.0,200,994.551809
-200.0,200,994.764048
-200.0,200,994.976869
-200.0,200,995.185956
-200.0,200,995.414079
-200.0,200,995.627964
-200.0,200,995.891747
-200.0,200,996.099468
-200.0,200,996.314267
-200.0,200,996.554355
-200.0,200,996.800037
-200.0,200,997.020661
-200.0,200,997.256223
-200.0,200,997.498131
-200.0,200,997.779741
-182.0,182,997.982253
-200.0,200,998.348541
-200.0,200,998.603343
-200.0,200,998.886362
-200.0,200,999.133409
-200.0,200,999.464007
-200.0,200,999.717593
-200.0,200,999.944026
-200.0,200,1000.208165
-200.0,200,1000.507611
-200.0,200,1000.772493
-200.0,200,1001.04595
-200.0,200,1001.299993
-200.0,200,1001.543086
-200.0,200,1001.777637
-200.0,200,1002.046548
-200.0,200,1002.246874
-200.0,200,1002.546854
-200.0,200,1002.785269
-200.0,200,1003.019005
-200.0,200,1003.251531
-200.0,200,1003.467677
-200.0,200,1003.678002
-200.0,200,1003.922917
-200.0,200,1004.124122
-200.0,200,1004.465797
-200.0,200,1004.733769
-161.0,161,1004.965662
-200.0,200,1005.206436
-200.0,200,1005.417711
-200.0,200,1005.643499
-200.0,200,1005.924006
-200.0,200,1006.135926
-200.0,200,1006.336788
-200.0,200,1006.597852
-200.0,200,1006.852659
-200.0,200,1007.184516
-187.0,187,1007.465656
-200.0,200,1007.734471
-200.0,200,1007.991622
-200.0,200,1008.187702
-200.0,200,1008.401863
-200.0,200,1008.623589
-200.0,200,1008.895929
-200.0,200,1009.09584
-200.0,200,1009.321636
-200.0,200,1009.517579
-200.0,200,1009.73634
-200.0,200,1009.969004
-200.0,200,1010.205874
-200.0,200,1010.43816
-200.0,200,1010.719831
-200.0,200,1010.949192
-200.0,200,1011.295891
-200.0,200,1011.554158
-200.0,200,1011.847174
-200.0,200,1012.139476
-131.0,131,1012.286949
-200.0,200,1012.508961
-200.0,200,1012.759181
-200.0,200,1012.979456
-200.0,200,1013.194245
-200.0,200,1013.415861
-200.0,200,1013.650229
-200.0,200,1013.917868
-200.0,200,1014.297946
-200.0,200,1014.711088
-200.0,200,1014.951875
-200.0,200,1015.164434
-200.0,200,1015.386368
-200.0,200,1015.644062
-200.0,200,1015.891201
-150.0,150,1016.081089
-200.0,200,1016.285944
-200.0,200,1016.501598
-200.0,200,1016.709436
-200.0,200,1016.931976
-190.0,190,1017.129692
-200.0,200,1017.335718
-200.0,200,1017.569971
-200.0,200,1017.774113
-200.0,200,1017.980893
-200.0,200,1018.184128
-200.0,200,1018.39423
-200.0,200,1018.691493
-200.0,200,1018.998754
-200.0,200,1019.227827
-200.0,200,1019.498135
-200.0,200,1019.713229
-200.0,200,1019.938613
-200.0,200,1020.20295
-200.0,200,1020.472926
-200.0,200,1020.705736
-200.0,200,1020.958026
-200.0,200,1021.246954
-200.0,200,1021.487761
-200.0,200,1021.724707
-200.0,200,1021.997471
-200.0,200,1022.224662
-200.0,200,1022.445551
-200.0,200,1022.646654
-200.0,200,1022.955013
-198.0,198,1023.240746
-200.0,200,1023.52483
-200.0,200,1023.8619
-200.0,200,1024.065538
-200.0,200,1024.274404
-200.0,200,1024.502351
-200.0,200,1024.746653
-200.0,200,1024.940527
-200.0,200,1025.152045
-200.0,200,1025.345834
-199.0,199,1025.544773
-200.0,200,1025.736362
-200.0,200,1025.93805
-200.0,200,1026.125852
-200.0,200,1026.324432
-200.0,200,1026.526703
-200.0,200,1026.737953
-200.0,200,1026.924044
-200.0,200,1027.129813
-200.0,200,1027.322335
-200.0,200,1027.520635
-166.0,166,1027.676231
-200.0,200,1027.871519
-200.0,200,1028.059356
-200.0,200,1028.261545
-200.0,200,1028.450583
-200.0,200,1028.648919
-200.0,200,1028.839863
-200.0,200,1029.035589
-200.0,200,1029.231279
-200.0,200,1029.443883
-200.0,200,1029.632077
-200.0,200,1029.851253
-200.0,200,1030.114486
-160.0,160,1030.327275
-200.0,200,1030.591614
-200.0,200,1030.850108
-200.0,200,1031.054132
-200.0,200,1031.313999
-200.0,200,1031.52953
