episode,adversary_0,adversary_1,adversary_2
0,30.0,30.0,30.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,30.0,30.0,30.0
6,0.0,0.0,0.0
7,30.0,30.0,30.0
8,0.0,0.0,0.0
9,60.0,60.0,60.0
10,10.0,10.0,10.0
11,0.0,0.0,0.0
12,30.0,30.0,30.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,30.0,30.0,30.0
16,30.0,30.0,30.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,10.0,10.0,10.0
26,0.0,0.0,0.0
27,30.0,30.0,30.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,30.0,30.0,30.0
31,30.0,30.0,30.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,30.0,30.0,30.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,30.0,30.0,30.0
43,40.0,40.0,40.0
44,0.0,0.0,0.0
45,30.0,30.0,30.0
46,30.0,30.0,30.0
47,0.0,0.0,0.0
48,20.0,20.0,20.0
49,40.0,40.0,40.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,60.0,60.0,60.0
53,30.0,30.0,30.0
54,30.0,30.0,30.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,20.0,20.0,20.0
60,30.0,30.0,30.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,50.0,50.0,50.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,10.0,10.0,10.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,30.0,30.0,30.0
77,0.0,0.0,0.0
78,20.0,20.0,20.0
79,0.0,0.0,0.0
80,60.0,60.0,60.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,10.0,10.0,10.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,20.0,20.0,20.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,20.0,20.0,20.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,50.0,50.0,50.0
105,10.0,10.0,10.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,30.0,30.0,30.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,40.0,40.0,40.0
113,0.0,0.0,0.0
